FULL;PG1;PG2
36.14696;0;0
125.74606;62.376852;62.376852
126.77899;62.670792;62.958272
126.81197;62.545268;62.258362000000005
126.78227;62.319132;62.890868
127.60857;63.00944;63.00944
128.6695;64.116172;63.82473400000001
128.475176;63.151268;63.440951999999996
128.5637;64.063448;63.77225
128.514264;63.456648;63.456648
128.70888;63.55274;63.844266
128.62872;63.734948;63.445244
128.702904;63.621844;63.621844
128.73413;63.4933;63.784554
128.54495;63.83722;63.54705200000001
128.686984;63.541928;31.770964
128.754824;63.575428;31.787714
128.63415;63.443992;47.728507
128.7754;63.879564;31.939782
128.744824;63.570488;31.785244
128.651384;63.890076;47.772352
128.70126;63.477092;47.607819
128.769896;63.65496;31.82748
128.66666;63.460024;31.730012
128.69413;63.982693999999995;47.804838000000004
128.73702;63.279976;31.930264
128.66497;63.96654;31.910082
128.7251;63.709492000000004;47.600714
128.81466;63.604968;32.09425
128.52303;0;32.61702
76.96968;0;0
34.12613;0;0
30.832782;0;0
29.949758;0;0
