RAPL;ALL;PG1;PG2
0.04815673828125;0;0;0
14.29852294921875;0;0;0
14.23736572265625;0;0;0
13.88079833984375;0;0;0
14.27972412109375;0;0;0
74.44561767578125;0;0;0
76.533935546875;0;0;0
76.4561767578125;0;0;0
76.5574951171875;0;0;0
76.5166015625;0;0;0
76.5321044921875;0;0;0
76.541015625;0;0;0
76.61370849609375;0;0;0
76.5518798828125;0;0;0
76.664306640625;0;0;0
76.59405517578125;0;0;0
76.66448974609375;76.56090479543377;38.268542179369575;38.25425624001836
76.81292724609375;76.55754811706392;38.269277661164175;38.25014441681401
76.820556640625;76.5602690570457;38.22852262085906;38.255603831653936
76.7962646484375;76.56221628800147;38.2700009779039;38.254234352130716
76.89422607421875;76.56089722404784;38.268831254606276;38.25455373497042
76.90081787109375;76.56400877695677;38.27040111832386;38.256484432794004
76.92425537109375;76.5610715754222;38.268712249828376;38.25486781698011
76.947021484375;76.56369098469135;38.270273603244185;38.25624898383593
76.97467041015625;76.56146852842856;38.26843216418492;38.25594980725078
76.900634765625;76.56398060158007;38.270599348277685;38.25618415832742
76.95135498046875;76.52518545835738;38.23990960415854;38.24797725559709
76.80352783203125;76.55714129539047;38.268624554023965;38.250284947226874
77.0107421875;76.56216524029847;38.23046927351168;38.25429546107349
77.01007080078125;76.56073309727014;38.26919321113873;38.25332244067896
76.8626708984375;76.26085467974363;38.12239071090953;38.10065253783943
76.9501953125;76.56249746636402;38.26840402765737;38.256460569068615
77.05047607421875;76.56177891348821;38.268214812845166;38.255250465819095
77.0301513671875;76.56327541987496;38.26949716387237;38.256474343071666
77.07666015625;76.56319993686662;38.26965712709382;38.25632286319676
77.1221923828125;76.563736181402;38.26993560991409;38.256418006545914
77.0989990234375;76.56225030765923;38.269762921023045;38.25545769290965
76.90948486328125;76.55768872658338;38.26838753807547;38.25164599866734
77.1495361328125;76.56317871863038;38.229326141346135;38.25625437827935
74.777587890625;0;0;0
53.40277099609375;0;0;0
16.30023193359375;0;0;0
14.005859375;0;0;0
13.98974609375;0;0;0
13.94134521484375;0;0;0
13.980712890625;0;0;0
