TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701765393.425830;0.604431;0;0;1200007;2161977;2155657;1200014;1200005;1200010;3535793;2398985;3428720;0;0;0
1701765394.549785;14.5358;0;0;1698105;3216060;3600000;3600000;3600000;1200158;3535793;2398985;3428720;0;0;0
1701765395.425748;67.9356;0;0;2436238;2957311;3599999;3599999;3600000;1200126;3535793;2398985;3428720;0;0;0
1701765396.421766;123.179;0;0;2438135;2866515;3599999;3599999;3600000;1695974;3535793;2398985;3428720;0;0;0
1701765397.421745;178.144;0;0;2291160;2786285;3600000;3600000;3600000;1832501;3535793;2398985;3428720;0;0;0
1701765398.417779;233.178;0;0;2367106;2675172;3599999;3599999;3599999;1813086;3535793;2398985;3428720;0;0;0
1701765399.417755;288.373;0;0;2381293;2874632;3600000;3600000;3600000;1794279;3535793;2398985;3428720;0;0;0
1701765400.417781;343.401;0;0;2263828;2837481;3599999;3600000;3600000;1771913;3535793;2398985;3428720;0;0;0
1701765401.417775;398.593;0;0;2440745;2796177;3600000;3600000;3599999;1787283;3535793;2398985;3428720;0;0;0
1701765402.417775;453.585;0;0;2333255;2676899;3599999;3600000;3600000;1787279;3535793;2398985;3428720;0;0;0
1701765403.413750;508.495;0;0;2292829;2704717;3600000;3599999;3600000;1783088;3535793;2398985;3428720;0;0;0
1701765404.413773;563.747;0;0;2430702;2848180;3599999;3599999;3599999;1775513;3535793;2398985;3428720;0;0;0
1701765405.413750;618.658;0;0;2278638;2662309;3600000;3600000;3600000;1729839;3535793;2398985;3428720;0;0;0
1701765406.413774;673.959;0;0;2414219;2895623;3599999;3599999;3599999;1771372;3535793;2398985;3428720;0;0;0
1701765407.413750;728.999;0;0;2355025;2765604;3600000;3599999;3599999;1669892;3535793;2398985;3428720;0;0;0
1701765408.409750;784.059;0;0;2323625;2816978;3599999;3600000;3599999;1724261;3535793;2398985;3428720;0;0;0
1701765409.409757;839.353;0;0;2425644;2854626;3600000;3600000;3600000;1720712;3535793;2398985;3428720;0;0;0
1701765410.409749;894.395;0;0;2281460;2831695;3599999;3600000;3600000;1727768;3535793;2398985;3428720;0;0;0
1701765411.409755;949.582;0;0;2420653;2851220;3600000;3600000;3599999;1762612;3535793;2398985;3428720;0;0;0
1701765412.405750;1004.77;0;0;2355096;2874846;3599999;3600000;3600000;1768396;3535793;2398985;3428720;0;0;0
1701765413.405749;1059.85;0;0;2324371;2797364;3600000;3599999;3600000;1746590;3535793;2398985;3428720;0;0;0
1701765414.405750;1114.97;0;0;2398195;2770807;3599999;3600000;3600000;1728525;3535793;2398985;3428720;0;0;0
1701765415.405750;1170.02;0;0;2276400;2878747;3600000;3599999;3600000;1736155;3535793;2398985;3428720;0;0;0
1701765416.405749;1225.21;0;0;2429896;2702254;3599999;3600000;3600000;1775410;3535793;2398985;3428720;0;0;0
1701765417.401756;1280.09;0;0;2305400;2681398;3600000;3599999;3599999;1771327;3535793;2398985;3428720;0;0;0
1701765418.401755;1335.34;0;0;2369632;2920385;3599999;3600000;3600000;1734314;3535793;2398985;3428720;0;0;0
1701765419.401756;1390.29;0;0;2364789;2676648;3600000;3600000;3600000;1722435;3535793;2398985;3428720;0;0;0
1701765420.401756;1445.61;0;0;2272949;3052054;3599999;3599999;3599999;1679869;3535793;2398985;3428720;0;0;0
1701765421.401750;1500.83;0;0;2458018;2742477;3600000;3599999;3600000;1619554;3535793;2398985;3428720;0;0;0
1701765422.397755;1555.85;0;0;2302391;2813786;3600000;3600000;3600000;1438078;3535793;2398985;3428720;0;0;0
1701765423.397756;1611.23;0;0;2374466;3016903;3599999;3599999;3600000;2249866;3535793;2398985;3428720;0;0;0
1701765424.401815;1666.18;0;0;2381192;2632835;3600000;3600000;3600000;1715655;3535793;2398985;3428720;0;0;0
1701765425.533819;1682.69;0;0;1200267;1200186;1200330;1200205;1200069;1200128;3535793;2398985;3428720;0;0;0
1701765426.397799;1696.32;0;0;1200065;1200085;1200055;1200043;1200037;1200064;3535793;2398985;3428720;0;0;0
1701765427.393818;1710.14;0;0;1200063;1200070;1200066;1200034;1200029;1826795;3535793;2398985;3428720;0;0;0
