timestamp;RAPL;glob;PG1;PG2
1700626217939.0;0.26654052734375;0;0;0
1700626217939.0;0.19830322265625;0;0;0
1700626218941.0;29.372314453125;0;0;0
1700626218941.0;15.07537841796875;0;0;0
1700626219942.0;26.236572265625;0;0;0
1700626219942.0;11.70684814453125;0;0;0
1700626220943.0;25.562744140625;0;0;0
1700626220943.0;10.56341552734375;0;0;0
1700626221945.0;25.289306640625;0;0;0
1700626221945.0;10.204345703125;0;0;0
1700626222946.0;26.23394775390625;0;0;0
1700626222946.0;11.7059326171875;0;0;0
1700626223947.0;25.56903076171875;0;0;0
1700626223947.0;10.70001220703125;0;0;0
1700626224950.0;25.94720458984375;0;0;0
1700626224950.0;12.43304443359375;0;0;0
1700626225956.0;85.82666015625;0;0;0
1700626225956.0;96.27728271484375;0;0;0
1700626226957.0;112.330322265625;0;0;0
1700626226957.0;123.71356201171875;0;0;0
1700626227957.0;124.05224609375;0;0;0
1700626227957.0;126.15496826171875;0;0;0
1700626228958.0;124.98895263671875;0;0;0
1700626228958.0;124.6826171875;0;0;0
1700626229958.0;127.405029296875;0;0;0
1700626229958.0;122.37188720703125;0;0;0
1700626230959.0;124.7105712890625;0;0;0
1700626230959.0;121.8658447265625;0;0;0
1700626231960.0;124.68670654296875;0;0;0
1700626231960.0;122.34832763671875;0;0;0
1700626232960.0;124.81671142578125;0;0;0
1700626232960.0;121.9759521484375;0;0;0
1700626233961.0;124.68133544921875;0;0;0
1700626233961.0;122.08551025390625;0;0;0
1700626234962.0;124.6795654296875;0;0;0
1700626234962.0;122.917724609375;0;0;0
1700626235962.0;124.81829833984375;116.85904923502882;4.981123685975536;111.8779255490533
1700626235962.0;122.878173828125;116.85904923502882;4.981123685975536;111.8779255490533
1700626236963.0;124.698974609375;117.46914305763315;5.01296491494203;112.45617814269112
1700626236963.0;122.42987060546875;117.46914305763315;5.01296491494203;112.45617814269112
1700626237964.0;124.67681884765625;0;0;0
1700626237964.0;122.84588623046875;0;0;0
1700626238964.0;124.6939697265625;0;0;0
1700626239965.0;124.823974609375;0;0;0
1700626240966.0;124.702392578125;0;0;0
1700626241966.0;124.69073486328125;0;0;0
1700626242967.0;124.6964111328125;0;0;0
1700626243968.0;124.69256591796875;0;0;0
1700626244968.0;124.7008056640625;124.72734092154255;13.851130994534948;110.80563040307075
1700626238964.0;122.5902099609375;0;0;0
1700626239965.0;122.87310791015625;0;0;0
1700626240966.0;123.1746826171875;0;0;0
1700626245969.0;124.80584716796875;124.71407740392887;13.849724337925245;110.79532420475036
1700626246970.0;124.713134765625;124.77574122719233;13.852551850730247;110.82102307414483
1700626247970.0;124.683349609375;124.72551724617708;13.850154966599437;110.80407190762774
1700626248971.0;124.6885986328125;124.74884067436548;13.852714240163872;110.82736525515756
1700626249972.0;124.81512451171875;124.74158066580799;13.852319263043645;110.82222024203868
1700626241966.0;123.10906982421875;0;0;0
1700626242967.0;123.18011474609375;0;0;0
1700626243968.0;123.2606201171875;0;0;0
1700626250972.0;124.681396484375;124.75796414683484;13.854259610143206;110.83772129163341
1700626251973.0;124.681640625;124.7632500944402;13.85482115672974;110.84007749899949
1700626252974.0;124.7183837890625;124.75784547105191;13.854508349590763;110.83717755719731
1700626253974.0;124.80401611328125;124.744027386442;13.853351828576992;110.82258372357963
1700626254975.0;124.6893310546875;124.81302419275781;13.860165605243946;110.88044066349376
1700626255976.0;124.68896484375;124.86994909839495;13.866912807771119;110.93443471818765
1700626244968.0;123.4024658203125;124.72734092154255;13.851130994534948;110.80563040307075
1700626245969.0;123.2239990234375;124.71407740392887;13.849724337925245;110.79532420475036
1700626246970.0;123.36163330078125;124.77574122719233;13.852551850730247;110.82102307414483
1700626256976.0;124.69366455078125;124.93942026787502;13.871109371399791;110.96537469451724
1700626257977.0;124.82049560546875;124.95397508739633;13.87628530157044;111.00807848604741
1700626258978.0;124.68939208984375;124.98617604361702;9.201754590803565;115.71371156964027
1700626259978.0;124.67388916015625;125.02796786937176;13.347270054708055;111.61242409025499
1700626260979.0;124.82745361328125;125.01420243751761;13.882640591602854;111.06260902763667
1700626247970.0;123.38580322265625;124.72551724617708;13.850154966599437;110.80407190762774
1700626248971.0;123.3094482421875;124.74884067436548;13.852714240163872;110.82736525515756
1700626249972.0;123.33428955078125;124.74158066580799;13.852319263043645;110.82222024203868
1700626250972.0;123.489501953125;124.75796414683484;13.854259610143206;110.83772129163341
1700626261980.0;124.69683837890625;125.05797723050186;13.249378309005985;111.74084579857755
1700626262980.0;124.72747802734375;125.01283895474366;13.882293802129734;111.06142910668764
1700626263981.0;124.63873291015625;124.99349090463552;13.880179084611214;111.04691660625583
1700626264982.0;124.7093505859375;125.02363926886176;13.883913543294991;111.07211271091198
1700626265982.0;124.8046875;125.13781947654957;13.896274829842262;111.17064646680886
1700626251973.0;123.27734375;124.7632500944402;13.85482115672974;110.84007749899949
1700626252974.0;123.46826171875;124.75784547105191;13.854508349590763;110.83717755719731
1700626253974.0;123.6832275390625;124.744027386442;13.853351828576992;110.82258372357963
1700626254975.0;124.125732421875;124.81302419275781;13.860165605243946;110.88044066349376
1700626266983.0;124.71209716796875;125.20334784589166;13.899710129963223;111.19786285703486
1700626267984.0;124.67254638671875;125.13518495978033;13.896521338842504;111.1706174681826
1700626268984.0;124.69390869140625;125.15217373986178;13.898031056703092;111.1848394546775
1700626269985.0;124.83489990234375;125.14781117286331;13.897979805574723;111.1827829644251
1700626255976.0;124.1068115234375;124.86994909839495;13.866912807771119;110.93443471818765
