timestamp;RAPL;glob;PG1;PG2
1700833883047.0;0.02886962890625;0;0;0
1700833884049.0;14.3970947265625;0;0;0
1700833885050.0;14.0189208984375;0;0;0
1700833886051.0;14.0064697265625;0;0;0
1700833887053.0;14.13641357421875;0;0;0
1700833888054.0;13.83941650390625;0;0;0
1700833889055.0;13.78985595703125;0;0;0
1700833890057.0;13.951171875;0;0;0
1700833891057.0;78.404296875;0;0;0
1700833892058.0;81.17706298828125;0;0;0
1700833893058.0;81.2105712890625;0;0;0
1700833894059.0;81.1187744140625;0;0;0
1700833895059.0;81.20849609375;0;0;0
1700833896060.0;81.14776611328125;0;0;0
1700833897060.0;81.24609375;0;0;0
1700833898061.0;81.22210693359375;0;0;0
1700833899061.0;81.1436767578125;0;0;0
1700833900062.0;81.26702880859375;0;0;0
1700833901062.0;81.2630615234375;0;0;0
1700833902063.0;81.1810302734375;81.1950842946156;20.28883812136371;60.864448009208246
1700833903063.0;81.21673583984375;81.19584771789782;20.28892135013327;60.86602766590567
1700833904064.0;81.27056884765625;81.20496274684855;20.2917029654571;60.87328631306222
1700833905065.0;81.26324462890625;81.20420650574441;20.291254713048446;60.871903532540514
1700833906065.0;81.27276611328125;81.20688883801824;20.291491302444154;60.87356937537494
1700833907066.0;81.1925048828125;81.20695854739378;20.29200715182301;60.8749783497226
1700833908066.0;81.2725830078125;81.20397752100784;20.291213309904197;60.87275525436507
1700833909067.0;81.2857666015625;81.204965704216;20.29155129475521;60.873136754765646
1700833910068.0;81.32879638671875;81.2069500977725;20.291775632200068;60.87382117408895
1700833911068.0;81.235107421875;81.24265523991451;20.290743933442354;60.873420662040495
1700833912069.0;81.322998046875;81.20445703701523;20.291270344847803;60.871445985548455
1700833913070.0;81.3179931640625;81.20470968069135;20.29119218585101;60.87251275023447
1700833914070.0;81.37762451171875;81.20696192724229;20.291720287180716;60.874440531328425
1700833915071.0;81.3477783203125;81.20847398696951;20.291958988981744;60.875015105575145
1700833916071.0;81.28729248046875;81.20563575918312;20.291499329584365;60.87335053018391
1700833917072.0;81.47857666015625;81.20789645535534;20.291546224982444;60.87478527587646
1700833918073.0;81.5313720703125;81.20810769588722;20.29190491140558;60.87480302008114
1700833919073.0;81.46826171875;81.20950610820827;20.291815345420062;60.877323964588626
1700833920074.0;81.28192138671875;80.93882333561555;20.16089987074787;60.728959599501856
1700833921075.0;14.46923828125;0;0;0
1700833922077.0;13.961181640625;0;0;0
1700833923078.0;13.878173828125;0;0;0
1700833924079.0;13.93756103515625;5.209461706854945;0.0;0.0
1700833925080.0;13.92974853515625;5.973620524442481;0.0;0.0
