TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699891980.893009;0.0884399;0;0;1745831;1261466;1780163;2255749;2636890;1171224;1146138;1365437
1699891981.990778;2.33972;0;0;1334337;1061233;935153;3699770;4100000;4101190;4100000;4100000
1699891983.66780;33.1946;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699891983.890220;63.7742;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699891984.889272;95.0734;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699891985.888335;126.394;0;0;4100000;4099999;4100000;4099999;4100000;4099999;4100000;4100000
1699891986.887386;157.716;0;0;4100000;4100000;4099999;4100000;4100000;4100000;4100000;4100000
1699891987.886448;189.054;0;0;4099999;4099996;4100000;4099999;4100000;4100000;4100000;4100000
1699891988.885495;220.404;0;0;4100000;4100003;4100000;4100000;4100000;4100000;4100000;4100000
1699891989.884560;251.773;0;0;4100000;4100000;4100000;4099999;4100000;4099999;4100000;4100000
1699891990.883621;283.189;0;0;4100000;4099999;4100000;4100000;4100000;4100000;4100000;4100000
1699891991.882673;314.866;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699891992.881728;346.514;0;0;4099999;4100000;4099999;4099999;4100000;4100000;4100000;4100000
1699891993.880787;378.259;0;0;4100000;4100000;4100000;4100000;4100000;4099999;4100000;4099999
1699891994.879840;410.015;0;0;4100000;4100000;4100000;4100000;4099999;4100000;4100000;4099999
1699891995.878904;441.821;0;0;4100000;4100000;4100000;4100000;4100000;4100003;4099999;4100000
1699891996.877962;473.622;0;0;4100000;4099999;4100000;4100000;4100000;4100000;4100000;4100000
1699891997.877019;505.439;0;0;4099999;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699891998.876072;537.245;0;0;4100000;4100000;4099999;4100000;4099999;4100000;4100000;4100000
1699891999.875138;569.059;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699892000.874193;600.879;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4099999
1699892001.873250;632.716;0;0;4100000;4100000;4100000;4100000;4100000;4099999;4100000;4100000
1699892002.872305;664.549;0;0;4100000;4099999;4099999;4100000;4100000;4100000;4099999;4100000
1699892003.871361;696.375;0;0;4100000;4100000;4100000;4100000;4100000;4099999;4100000;4100000
1699892004.870417;728.205;0;0;4100000;4100000;4099999;4100000;4100000;4100000;4100000;4100000
1699892005.869475;760.095;0;0;4100000;4100002;4100000;4100000;4100000;4100000;4099999;4100000
1699892006.868534;791.971;0;0;4100000;4099996;4099999;4100000;4099999;4100000;4100000;4100000
1699892007.867589;824;0;0;4100000;4100000;4100000;4099999;4100000;4100000;4099999;4100000
1699892008.866671;852.644;0;0;3961754;3996604;3996494;3961752;3961752;3961752;3900032;3961751
1699892009.865736;879.908;0;0;3900000;3900000;3900000;3900000;3900000;3900000;3899999;3900000
1699892010.864779;907.135;0;0;3900000;3900000;3900000;3900000;3900000;3900000;3900000;3900000
1699892011.863842;934.495;0;0;3908052;3900603;3912168;3908051;3908052;3908052;3904805;3908051
1699892012.862902;961.745;0;0;3920358;4044256;3941121;3913178;3940802;3914864;3921864;3940803
1699892013.861940;989.228;0;0;4031892;4033094;4031987;4046022;4041801;4030644;4034493;4032804
1699892014.860995;1016.8;0;0;4034755;4037498;4035695;4042460;4004822;4033304;4033300;4034757
1699892015.860070;1044.4;0;0;4035780;4002844;4039525;4013077;4037766;4035780;4032869;4035779
1699892016.859109;1072.01;0;0;4036492;4003019;4037302;4077887;4064197;4036495;4030804;4036494
1699892017.858195;1099.68;0;0;4038316;4036103;4037210;4014735;4038476;4039150;4039204;4039344
1699892018.857245;1127.37;0;0;4038656;4041081;4041005;4040049;4040048;4039357;4032343;4012963
1699892019.856307;1155.1;0;0;4040228;4003055;4044436;4042047;4049202;4041247;4038751;4037140
1699892020.855367;1182.83;0;0;4041646;4003293;4041222;4041647;4028613;4041647;4044571;4000000
1699892022.30993;1210.2;0;0;982067;879636;647623;1114068;645669;553726;557605;858629
1699892022.855301;1212.45;0;0;727550;1205112;837380;876427;836548;884248;770455;1115088
1699892023.854519;1214.72;0;0;917981;1214281;972915;1120550;856870;1105322;973809;1166697
1699892024.853566;1216.99;0;0;827288;2323652;837685;888613;921519;762640;846350;1157753
1699892025.852579;1219.26;0;0;810223;2400171;869709;830230;1009609;864620;977541;1151460
