RAPL;ALL;PG1;PG2
0.02899169921875;0;0;0
14.26373291015625;0;0;0
13.956787109375;0;0;0
13.92193603515625;0;0;0
14.31494140625;0;0;0
67.06976318359375;0;0;0
68.801025390625;0;0;0
68.89349365234375;0;0;0
68.9119873046875;0;0;0
68.9580078125;0;0;0
69.004150390625;0;0;0
68.954833984375;0;0;0
68.9432373046875;0;0;0
68.966552734375;0;0;0
69.02264404296875;0;0;0
68.97705078125;68.7672185504449;27.461140784284957;41.190574237765574
68.937744140625;68.76763193547157;27.461108448361802;41.191689066938544
68.98553466796875;68.76488218225082;27.45910442889145;41.189557162030205
69.02142333984375;68.85451233371265;27.45184120993359;41.175038450616924
69.0557861328125;68.74304710268191;27.45359252121388;41.18560251675518
69.107666015625;68.77063445212636;27.461931301422428;41.19339373753869
69.0716552734375;68.76586639160382;27.4603755863916;41.19030698390318
69.05517578125;68.76341722116211;27.45875110001886;41.18919342042908
69.13134765625;68.76144481725727;27.45607746015675;41.19076243444772
69.13043212890625;68.76303083164305;27.457843448462402;41.19030498845537
69.15325927734375;68.76418843851187;27.459217535780148;41.19024379654542
69.21923828125;68.74965296891564;27.459946880191563;41.18976291756108
69.24432373046875;68.77151810844546;27.4616486721242;41.19344729790607
69.21063232421875;68.87964336678397;27.45985264859463;41.18898549297265
69.23492431640625;68.77068457774405;27.462199640765032;41.192778737190835
69.324462890625;68.75620705606667;27.45791774533379;41.182599087739234
69.25732421875;68.77183524032775;27.46150387915014;41.19356499225636
69.28118896484375;68.76735360682521;27.460273871459663;41.1919981133557
69.29815673828125;68.76010162625009;27.453276904267394;41.19352599168872
69.35760498046875;68.76626311136285;27.45901473453192;41.1913280849771
69.2930908203125;68.75601439214964;27.460738142764793;41.1916388357683
48.25531005859375;35.89926810975499;27.46327140928812;8.316746353245353
42.86126708984375;29.386062625935093;27.155787785521753;0.0
41.55517578125;31.985664504388076;25.824650226840784;0.0
16.201904296875;0;0;0
13.8558349609375;0;0;0
13.926025390625;0;0;0
13.81304931640625;0;0;0
13.8538818359375;0;0;0
