TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699900073.599046;0.600708;0;0;1200011;1687756;1842290;1200035;1200036;1200055
1699900074.735664;14.6083;0;0;2390327;1200189;1200223;3600000;1200330;3600000
1699900075.597377;55.1466;0;0;1210267;1200130;1200033;3599999;1200146;3599999
1699900076.596500;97.7985;0;0;1416337;1200100;1200001;3600000;1200138;3599999
1699900077.595685;140.483;0;0;1380233;1200147;1200031;3600000;1200182;3600000
1699900078.594826;183.179;0;0;1430401;1200150;1200010;3600000;1200164;3599999
1699900079.593972;225.848;0;0;1435146;1200176;1200032;3600000;1200148;3600000
1699900080.593125;268.633;0;0;1452909;1200096;1200063;3599999;1200179;3599999
1699900081.592267;311.329;0;0;1473281;1200246;1231253;3600000;1200173;3599999
1699900082.591423;354.095;0;0;1467493;1200182;1200047;3600000;1200253;3600000
1699900083.590598;396.829;0;0;1446013;1200214;1200052;3599999;1200251;3600000
1699900084.589738;439.549;0;0;1464547;1200195;1200017;3600000;1200234;3599999
1699900085.588875;482.237;0;0;1472277;1200169;1200003;3600000;1200152;3600000
1699900086.588047;524.973;0;0;1466626;1200141;1200031;3599999;1200201;3600000
1699900087.587203;567.703;0;0;1382403;1200227;1200037;3600000;1200208;3599999
1699900088.586352;610.406;0;0;1422635;1200200;1200038;3599999;1200188;3600000
1699900089.585505;653.08;0;0;1404470;1200161;1200020;3599999;1200172;3599999
1699900090.584638;695.834;0;0;1450864;1200139;1200000;3600000;1200150;3600000
1699900091.583820;738.52;0;0;1446090;1200183;1234530;3599999;1200152;3600000
1699900092.582945;781.232;0;0;1373433;1200172;1200065;3600000;1200188;3599999
1699900093.582112;823.951;0;0;1401096;1200189;1200021;3599999;1200186;3600000
1699900094.581256;866.67;0;0;1419195;1200148;1199994;3600000;1200159;3600000
1699900095.580399;909.35;0;0;1450092;1200173;1200034;3599999;1200196;3600000
1699900096.579576;952.109;0;0;1451134;1200173;1200055;3600000;1200194;3600000
1699900097.578717;994.785;0;0;1377441;1200246;1200033;3600000;1200207;3600000
1699900098.577862;1037.53;0;0;1398180;1200145;1200017;3600000;1200214;3599999
1699900099.577012;1080.26;0;0;1416792;1200178;1200024;3599999;1200208;3599999
1699900100.576151;1123.01;0;0;1469991;1200160;1200051;3599999;1200202;3600000
1699900101.575328;1165.72;0;0;1470626;1200232;1200022;3600000;1200188;3599999
1699900102.574467;1208.5;0;0;1377944;1200053;1200057;3600000;1200199;3600000
1699900103.573631;1251.21;0;0;1407224;1200208;1200059;3600000;1200168;3599999
1699900104.572771;1293.94;0;0;1431676;1200209;1200005;3599999;1200156;3600000
1699900105.571944;1336.68;0;0;1448215;1200207;1200013;3600000;1200114;3600000
1699900106.703743;1364.27;0;0;1200224;1200211;1200025;1200151;1200364;1200417
1699900107.570467;1377.77;0;0;1511118;1200130;1200030;1200156;1200104;1200104
1699900108.569657;1391.39;0;0;1546109;1200125;1200017;1200106;1200118;1200067
1699900109.568855;1405.04;0;0;1540057;1200127;1200020;1200113;1200108;1200109
