TIMESTAMP;CPU;RAM;GPU
1700499328.145424;0.656738;0;0
1700499329.144536;15.3166;0;0
1700499330.143170;97.514;0;0
1700499331.142210;181.786;0;0
1700499332.141280;266.108;0;0
1700499333.140362;351.008;0;0
1700499334.139417;435.609;0;0
1700499335.138465;520.716;0;0
1700499336.137601;605.698;0;0
1700499337.136583;690.716;0;0
1700499338.135650;775.759;0;0
1700499339.134709;860.85;0;0
1700499340.133807;945.838;0;0
1700499341.132830;1030.66;0;0
1700499342.131888;1115.35;0;0
1700499343.130966;1200.13;0;0
1700499344.130041;1285.62;0;0
1700499345.129056;1371.29;0;0
1700499346.128115;1457.04;0;0
1700499347.127241;1542.71;0;0
1700499348.126273;1628.4;0;0
1700499349.125331;1714.22;0;0
1700499350.125109;1785.26;0;0
1700499351.124823;1801.45;0;0
1700499352.123732;1815.53;0;0
1700499353.123120;1829.73;0;0
1700499354.122343;1843.95;0;0
