RAPL;ALL;PG1;PG2
0.0472412109375;0;0;0
14.25335693359375;0;0;0
14.1097412109375;0;0;0
14.02496337890625;0;0;0
14.03076171875;0;0;0
70.98480224609375;0;0;0
73.35394287109375;0;0;0
73.44036865234375;0;0;0
73.38336181640625;0;0;0
73.47613525390625;0;0;0
73.47088623046875;0;0;0
73.4752197265625;0;0;0
73.422607421875;0;0;0
73.47601318359375;0;0;0
73.486328125;0;0;0
73.48773193359375;0;0;0
73.4088134765625;73.44637313947214;36.72283961470501;36.68734109297481
73.486328125;73.45070994989709;36.72344888915338;36.69100336775525
73.506591796875;73.45460573739497;36.72646314065024;36.65554053574169
73.4710693359375;73.41304659192608;36.72481427574144;36.652114832797274
73.49505615234375;73.44875568298446;36.724641945395376;36.68790040181988
73.49420166015625;73.45338820820443;36.724973859760134;36.692358047428314
73.432861328125;73.45170824225684;36.7240928336122;36.69148160995824
73.50555419921875;73.45225225550907;36.72407345919459;36.692354988309745
73.488037109375;73.45392151454166;36.725741698521;36.69245033083849
73.49798583984375;73.45173628417706;36.723680362458445;36.69207915778542
73.50299072265625;73.45151500793388;36.72373644629889;36.69169727781736
73.52197265625;73.40764775750452;36.723328053969894;36.64761894820673
73.44287109375;73.45107194559445;36.723961291513724;36.65244521760275
73.51434326171875;73.4529334192438;36.724360506487;36.6923096113843
73.51226806640625;73.15026116888765;36.725415392540285;36.388612556307464
73.533447265625;73.4429999513965;36.71401201822046;36.69219285502558
73.53582763671875;73.45037956509161;36.723071597863175;36.69098960172169
73.53240966796875;73.4514053895185;36.72367169495583;36.69152545732439
73.463134765625;73.45266829563448;36.72454303389497;36.69226372460576
73.53070068359375;73.45127894595096;36.72286969603761;36.69225454725005
73.52032470703125;73.45206717883563;36.72427485116707;36.691935379212666
73.5338134765625;73.45253420427053;36.72395211415802;36.69232592668334
69.46380615234375;0;0;0
41.01580810546875;0;0;0
14.23504638671875;0;0;0
13.9742431640625;0;0;0
14.02001953125;0;0;0
13.95159912109375;0;0;0
