FULL;PG1;PG2
13.968652;0;0
56.305096;0;0.273324
58.505664;29.25283;28.968822
58.5617;28.856488;29.139396
58.65761;29.328802;29.328802
58.56233;28.998255;28.8568
58.646564;29.180934999999998;29.323282
58.62545;29.028134;29.028134
58.653132;29.255556;29.255556
58.737532;29.154394;29.154394
58.648164;29.111072999999998;28.969068
58.650344;29.253821000000002;29.396522
58.650884;28.97041;28.97041
58.66412;29.403426;29.403426
58.639588;29.035134;29.035134
58.70173;29.20907;29.20907
58.654576;29.18561;29.18561
58.678716;29.054508;29.054508
58.7347;29.36735;29.36735
58.67554;28.912584;28.912584
58.77007;29.243078;29.243078
58.728904;29.293005;29.150112
58.79367;29.042656;29.184328
58.78223;29.391114;29.391114
58.77677;29.103058;29.103058
58.707424;29.211218000000002;29.068724
58.7688;29.241757;29.3844
58.759296;29.379648;29.379648
58.87786;29.012278;29.012278
58.870156;29.292189;29.1493
58.855816;29.143577999999998;29.285742
58.88694;29.44347;29.44347
56.710976;30.275391;0
42.332;41.922994;0
37.33469;0;0
14.078843;0;0
13.744897;0;0
13.737034;0;0
