TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699924842.997056;0.618286;0;0;1200016;1200012;1832491;1845370;1200071;1200012
1699924843.996204;14.3939;0;0;1200017;1200041;1239968;1417414;1200038;1200038
1699924845.119551;81.578;0;0;3600000;3600000;2383170;3600000;3600000;3600000
1699924845.993959;150.744;0;0;3600000;3600000;1203127;3599999;3600000;3599999
1699924846.993013;220.65;0;0;3600000;3599999;1490705;3600000;3599999;3600000
1699924847.992072;290.629;0;0;3599999;3599999;1462803;3600000;3599999;3600000
1699924848.991126;360.738;0;0;3599999;3600000;1388110;3600000;3600000;3600000
1699924849.990191;430.773;0;0;3600000;3600000;1420570;3600000;3599999;3600000
1699924850.989249;500.977;0;0;3599999;3600000;1458550;3600000;3600000;3599999
1699924851.988320;571.233;0;0;3600000;3600000;1496216;3600000;3599999;3600000
1699924852.987369;641.448;0;0;3599999;3599999;1517388;3599999;3600000;3600000
1699924853.986426;711.666;0;0;3600000;3600000;1521298;3600000;3600000;3599999
1699924854.985486;781.893;0;0;3599999;3599999;1487397;3600000;3600000;3599999
1699924855.984552;852.184;0;0;3599999;3600000;1507306;3599999;3599999;3600000
1699924856.983609;922.502;0;0;3600000;3600000;1493791;3600000;3600000;3600000
1699924857.982678;992.783;0;0;3599999;3599999;1508577;3600000;3600000;3599999
1699924858.981722;1063.07;0;0;3600000;3600000;1442509;3599999;3600000;3600000
1699924859.980785;1133.38;0;0;3599999;3599999;1385176;3599999;3599999;3600000
1699924860.979847;1203.77;0;0;3600000;3600000;1441198;3600000;3600000;3599999
1699924861.978900;1274.08;0;0;3600000;3600000;1466625;3600000;3600000;3600000
1699924862.977961;1344.41;0;0;3599999;3600000;1491671;3600000;3600000;3599999
1699924863.977023;1414.76;0;0;3600000;3599999;1487400;3599999;3599999;3600000
1699924864.976083;1485.18;0;0;3600000;3600000;1512841;3600000;3600000;3600000
1699924865.975138;1555.53;0;0;3600000;3600000;1403168;3599999;3600000;3599999
1699924866.974194;1625.86;0;0;3600000;3600000;1428906;3600000;3599999;3599999
1699924867.973257;1696.19;0;0;3599999;3599999;1483905;3600000;3599999;3600000
1699924868.972321;1766.53;0;0;3599999;3600000;1502542;3599999;3600000;3599999
1699924869.971377;1836.95;0;0;3600000;3599999;1522405;3599999;3599999;3600000
1699924870.970438;1907.32;0;0;3600000;3599999;1408782;3600000;3600000;3600000
1699924871.969500;1977.71;0;0;3599999;3600000;1446754;3599999;3599999;3600000
1699924872.968565;2048.06;0;0;3599999;3600000;1489064;3600000;3600000;3600000
1699924873.967622;2118.42;0;0;3600000;3600000;1482940;3599999;3600000;3599999
1699924874.966678;2188.74;0;0;3600000;3600000;1514891;3600000;3599999;3600000
1699924875.965736;2259.04;0;0;3600000;3599999;1387994;3600000;3599999;3600000
1699924876.965174;2325.52;0;0;3598029;3586297;1424588;3599999;3600000;3600000
1699924877.964255;2379.32;0;0;1200292;1200073;1491377;3600000;3600000;3599999
1699924878.963396;2433.12;0;0;1200284;1200082;1518689;3600000;3599999;3600000
1699924879.962582;2486.72;0;0;1200170;1200049;1530205;3599982;3599999;3599999
1699924881.95683;2502.87;0;0;1200693;1200000;1200040;1199958;1200000;1200036
1699924881.961088;2516.5;0;0;1200059;1200038;1343727;1200101;1200115;1200051
1699924882.960361;2530.31;0;0;1200035;1200032;1787316;1200117;1200172;1200105
1699924883.959781;2544.13;0;0;1200059;1200028;1501163;1200140;1200143;1200179
