TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701696171.229834;0.6651;0;0;1200009;2008529;1200009;1200038;1200006;2278054;3535793;2398985;3428720;0;0;0
1701696172.233784;14.6516;0;0;1273511;1274570;1275698;1294711;1200018;1295125;3535793;2398985;3428720;0;0;0
1701696173.221769;69.2488;0;0;2425340;3576402;3576429;3576456;1200239;1872209;3535793;2398985;3428720;0;0;0
1701696174.221744;125.109;0;0;2269610;3599999;3599999;3599999;1200286;1762091;3535793;2398985;3428720;0;0;0
1701696175.221719;181.307;0;0;2426921;3600000;3599999;3600000;1200262;1727323;3535793;2398985;3428720;0;0;0
1701696176.221780;237.27;0;0;2292029;3599999;3599999;3599999;1209488;1797682;3535793;2398985;3428720;0;0;0
1701696177.221782;293.32;0;0;2354479;3600000;3600000;3600000;1200291;1797892;3535793;2398985;3428720;0;0;0
1701696178.217781;349.386;0;0;2379211;3600000;3600000;3600000;1200239;1781910;3535793;2398985;3428720;0;0;0
1701696179.217784;405.396;0;0;2277744;3600000;3599999;3599999;1200290;1780155;3535793;2398985;3428720;0;0;0
1701696180.217783;461.495;0;0;2436100;3599999;3599999;3599999;1200275;1779694;3535793;2398985;3428720;0;0;0
1701696181.217783;517.547;0;0;2290276;3600000;3600000;3600000;1200287;1794021;3535793;2398985;3428720;0;0;0
1701696182.213782;573.728;0;0;2387966;3600000;3600000;3599999;1200307;1767459;3535793;2398985;3428720;0;0;0
1701696183.213783;629.854;0;0;2365492;3600000;3599999;3600000;1754385;1200092;3535793;2398985;3428720;0;0;0
1701696184.213780;685.851;0;0;2283711;3599999;3600000;3599999;1752180;1200070;3535793;2398985;3428720;0;0;0
1701696185.213782;742.086;0;0;2437700;3600000;3599999;3600000;1769776;1200046;3535793;2398985;3428720;0;0;0
1701696186.213782;798.197;0;0;2320089;3599999;3600000;3600000;1727605;1200073;3535793;2398985;3428720;0;0;0
1701696187.209782;854.32;0;0;2350189;3600000;3600000;3599999;1727794;1200085;3535793;2398985;3428720;0;0;0
1701696188.209782;910.487;0;0;2394454;3599999;3600000;3599999;1754160;1200067;3535793;2398985;3428720;0;0;0
1701696189.209781;966.518;0;0;2270933;3600000;3599999;3600000;1762534;1200080;3535793;2398985;3428720;0;0;0
1701696190.209782;1022.74;0;0;2434305;3600000;3600000;3600000;1764953;1200067;3535793;2398985;3428720;0;0;0
1701696191.209783;1078.83;0;0;2316711;3599999;3600000;3599999;1722846;1200073;3535793;2398985;3428720;0;0;0
1701696192.205781;1134.97;0;0;2346464;3599999;3599999;3599999;1775991;1200077;3535793;2398985;3428720;0;0;0
1701696193.205783;1191.16;0;0;2385775;3600000;3600000;3600000;1760371;1200089;3535793;2398985;3428720;0;0;0
1701696194.205781;1247.19;0;0;2277641;3599999;3600000;3600000;1745879;1200070;3535793;2398985;3428720;0;0;0
1701696195.205780;1303.4;0;0;2429139;3600000;3599999;3600000;1812080;1435255;3535793;2398985;3428720;0;0;0
1701696196.201782;1359.62;0;0;2354975;3599999;3600000;3599999;1660354;1200076;3535793;2398985;3428720;0;0;0
1701696197.201781;1415.64;0;0;2288241;3600000;3599999;3600000;1708595;1200082;3535793;2398985;3428720;0;0;0
1701696198.201782;1471.86;0;0;2440743;3600000;3599999;3600000;1742953;1200069;3535793;2398985;3428720;0;0;0
1701696199.201781;1527.98;0;0;2289791;3600000;3600000;3600000;1720025;1200069;3535793;2398985;3428720;0;0;0
1701696200.201782;1584.17;0;0;2389705;3599999;3600000;3599999;1722256;1200049;3535793;2398985;3428720;0;0;0
1701696201.197783;1640.19;0;0;2368288;3600000;3599999;3600000;1226500;1200053;3535793;2398985;3428720;0;0;0
1701696202.205806;1696.23;0;0;2295797;3600000;3599999;3599999;1804358;1200080;3535793;2398985;3428720;0;0;0
1701696203.325837;1711.99;0;0;1200168;1200329;1200121;1200246;2450421;1200059;3535793;2398985;3428720;0;0;0
1701696204.197850;1725.86;0;0;1200068;1200122;1200118;1200166;1200124;1200045;3535793;2398985;3428720;0;0;0
1701696205.197830;1739.78;0;0;1200052;1200077;1200141;1200113;1760185;1200049;3535793;2398985;3428720;0;0;0
