TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701766130.537820;#SYSTEM;34331080;32358012;34459417;267666
1701766130.537820;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701766130.537820;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701766130.537820;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766131.541753;#SYSTEM;29454153;13106609;5994266056;124145
1701766131.541753;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701766131.541753;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701766131.541753;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766132.669718;#SYSTEM;6821185054;10769152708;4023920234;108700456
1701766132.669718;/sys/fs/cgroup/custom.slice/pg1;1413188293;3784165096;535285553;9482992
1701766132.669718;/sys/fs/cgroup/custom.slice/pg2;5328474889;6942005428;1511734276;98783394
1701766132.669718;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766133.533761;#SYSTEM;6618879281;10310253474;3936550154;108003850
1701766133.533761;/sys/fs/cgroup/custom.slice/pg1;1230803316;3314583595;503056118;8311988
1701766133.533761;/sys/fs/cgroup/custom.slice/pg2;5297197312;6922548139;1475981534;98694808
1701766133.533761;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766134.533749;#SYSTEM;6774307679;10656742391;3998728243;109735385
1701766134.533749;/sys/fs/cgroup/custom.slice/pg1;1302956081;3509096604;495291720;8799454
1701766134.533749;/sys/fs/cgroup/custom.slice/pg2;5383141628;7035458843;1499939625;100314141
1701766134.533749;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766135.533756;#SYSTEM;6627412544;10251060010;3990465705;108697574
1701766135.533756;/sys/fs/cgroup/custom.slice/pg1;1212303904;3265050950;503293545;8187165
1701766135.533756;/sys/fs/cgroup/custom.slice/pg2;5383194762;7029963464;1499952366;100333677
1701766135.533756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766136.529748;#SYSTEM;6719888164;10483803087;3997479905;109419626
1701766136.529748;/sys/fs/cgroup/custom.slice/pg1;1245142434;3353180559;498485229;8408857
1701766136.529748;/sys/fs/cgroup/custom.slice/pg2;5377292081;7016435338;1498303407;100229007
1701766136.529748;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766137.529749;#SYSTEM;6752650414;10570832199;3993623442;109736358
1701766137.529749;/sys/fs/cgroup/custom.slice/pg1;1301127739;3503887502;503245183;8786347
1701766137.529749;/sys/fs/cgroup/custom.slice/pg2;5373316034;7013215228;1497193461;100203234
1701766137.529749;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766138.529747;#SYSTEM;6668373927;10344975860;4000218182;109176448
1701766138.529747;/sys/fs/cgroup/custom.slice/pg1;1187495365;3197962000;496779363;8019773
1701766138.529747;/sys/fs/cgroup/custom.slice/pg2;5373854754;7010809621;1497341293;100182499
1701766138.529747;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766139.529747;#SYSTEM;6786347536;10664824026;3995099811;109966060
1701766139.529747;/sys/fs/cgroup/custom.slice/pg1;1356079682;3652386612;501693326;9158360
1701766139.529747;/sys/fs/cgroup/custom.slice/pg2;5372962528;7010860412;1497092665;100180871
1701766139.529747;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766140.525723;#SYSTEM;6690022424;10404113320;4000808872;109273025
1701766140.525723;/sys/fs/cgroup/custom.slice/pg1;1197760489;3225652118;495151738;8088723
1701766140.525723;/sys/fs/cgroup/custom.slice/pg2;5375395551;7013042351;1497785758;100205258
1701766140.525723;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766141.525720;#SYSTEM;6778751576;10642006504;3991920397;109733952
1701766141.525720;/sys/fs/cgroup/custom.slice/pg1;1333615312;3591804201;501979570;9006714
1701766141.525720;/sys/fs/cgroup/custom.slice/pg2;5383231563;7026514466;1499961154;100399417
1701766141.525720;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766142.525749;#SYSTEM;6770837685;10636433204;3997560225;109712850
1701766142.525749;/sys/fs/cgroup/custom.slice/pg1;1299518906;3499397813;496386577;8775356
1701766142.525749;/sys/fs/cgroup/custom.slice/pg2;5383220319;7023929839;1499958312;100352790
1701766142.525749;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766143.525723;#SYSTEM;6684230867;10403436496;3993801454;109165484
1701766143.525723;/sys/fs/cgroup/custom.slice/pg1;1246332411;3356623965;500185450;8416801
1701766143.525723;/sys/fs/cgroup/custom.slice/pg2;5383280819;7026176308;1499967801;100380138
1701766143.525723;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766144.525720;#SYSTEM;6785367270;10678717033;3995961800;109854753
1701766144.525720;/sys/fs/cgroup/custom.slice/pg1;1315929253;3543755083;498142986;8886276
1701766144.525720;/sys/fs/cgroup/custom.slice/pg2;5383253022;7026930911;1499963089;100390630
1701766144.525720;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766145.521740;#SYSTEM;6691415261;10409931014;3994527393;109336757
1701766145.521740;/sys/fs/cgroup/custom.slice/pg1;1248194067;3361643412;502245646;8429539
1701766145.521740;/sys/fs/cgroup/custom.slice/pg2;5373482445;7013077577;1497241109;100206827
1701766145.521740;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766146.521737;#SYSTEM;6696626315;10421253182;3998474859;109359167
1701766146.521737;/sys/fs/cgroup/custom.slice/pg1;1241562587;3343272560;498335682;8383401
1701766146.521737;/sys/fs/cgroup/custom.slice/pg2;5373137076;7012545080;1497139669;100203119
1701766146.521737;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766147.521744;#SYSTEM;6743329875;10550326297;3998703900;109661139
1701766147.521744;/sys/fs/cgroup/custom.slice/pg1;1278702392;3443570989;498113278;8635241
