TIMESTAMP;CPU;RAM;GPU
1700002297.156499;3.02002;0;0
1700002298.154945;35.0562;0;0
1700002299.151195;303.327;0;0
1700002300.150129;582.744;0;0
1700002301.149337;836.154;0;0
1700002302.148393;1085.28;0;0
1700002303.147494;1334.44;0;0
1700002304.146481;1583.4;0;0
1700002305.145554;1832.29;0;0
1700002306.144644;2081.57;0;0
1700002307.143683;2330.45;0;0
1700002308.142710;2579.55;0;0
1700002309.141816;2828.68;0;0
1700002310.140887;3077.72;0;0
1700002311.139966;3326.72;0;0
1700002312.139110;3575.85;0;0
1700002313.138058;3824.84;0;0
1700002314.137197;4073.85;0;0
1700002315.136254;4322.99;0;0
1700002316.135233;4571.98;0;0
1700002317.134472;4820.97;0;0
1700002318.133423;5070.09;0;0
1700002319.132526;5319.13;0;0
1700002320.131601;5568.14;0;0
1700002321.130594;5817.3;0;0
1700002322.129692;6066.28;0;0
1700002323.128801;6315.3;0;0
1700002324.127859;6564.43;0;0
1700002325.126869;6813.43;0;0
1700002326.125933;7062.44;0;0
1700002327.125071;7311.58;0;0
1700002328.124576;7560.47;0;0
1700002329.123306;7809.61;0;0
1700002330.122269;8058.48;0;0
1700002331.121335;8307.61;0;0
1700002332.122889;8537.6;0;0
1700002333.122755;8706.55;0;0
1700002334.121561;8860.54;0;0
1700002335.120464;9012.33;0;0
1700002336.119594;9164.16;0;0
1700002337.119164;9315.8;0;0
1700002338.118995;9467.31;0;0
1700002339.117543;9618.64;0;0
1700002340.116603;9769.85;0;0
1700002341.115436;9921.03;0;0
1700002342.114961;10072;0;0
1700002343.113761;10222.5;0;0
1700002344.114355;10366.3;0;0
1700002345.113775;10442;0;0
1700002346.113191;10472.9;0;0
1700002347.112222;10502;0;0
1700002348.111245;10530.6;0;0
