TIMESTAMP;CPU;RAM;GPU
1700488543.959927;0.619934;0;0
1700488544.959293;14.7516;0;0
1700488545.957762;80.5847;0;0
1700488546.956782;148.014;0;0
1700488547.955814;215.418;0;0
1700488548.954859;282.793;0;0
1700488549.953922;350.235;0;0
1700488550.952984;417.688;0;0
1700488551.952041;485.077;0;0
1700488552.951098;552.436;0;0
1700488553.950156;619.805;0;0
1700488554.949253;687.271;0;0
1700488555.948318;754.633;0;0
1700488556.947435;822.09;0;0
1700488557.946581;889.533;0;0
1700488558.945736;957.034;0;0
1700488559.944881;1024.44;0;0
1700488560.944028;1091.96;0;0
1700488561.943183;1159.45;0;0
1700488562.942327;1227.02;0;0
1700488563.941513;1294.49;0;0
1700488564.940626;1361.97;0;0
1700488565.940341;1426.78;0;0
1700488566.939751;1460.74;0;0
1700488567.939201;1474.75;0;0
1700488568.938300;1488.65;0;0
1700488569.937277;1502.52;0;0
