TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699890809.18402;#SYSTEM;10703338;9496971;1306927;24807
1699890809.18402;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890809.18402;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890810.151661;#SYSTEM;140376578;150763936;22422250;1462117
1699890810.151661;/sys/fs/cgroup/custom.slice/pg1;88675546;111062744;14613738;1294934
1699890810.151661;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890811.16564;#SYSTEM;10563564977;18575291620;2090929079;263485962
1699890811.16564;/sys/fs/cgroup/custom.slice/pg1;10531605274;18541767244;2084468750;263353924
1699890811.16564;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890812.15729;#SYSTEM;10827628012;19027282032;2145025147;269473938
1699890812.15729;/sys/fs/cgroup/custom.slice/pg1;10765124234;18955770413;2131003540;269206624
1699890812.15729;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890813.14873;#SYSTEM;10815985097;19016851947;2142812638;269413940
1699890813.14873;/sys/fs/cgroup/custom.slice/pg1;10764858889;18954765050;2130889994;269201461
1699890813.14873;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890814.14027;#SYSTEM;10814444499;19014793667;2142476108;269360343
1699890814.14027;/sys/fs/cgroup/custom.slice/pg1;10765316181;18953507616;2130745786;269175971
1699890814.14027;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890815.13194;#SYSTEM;10820635887;19006194127;2141832530;269266670
1699890815.13194;/sys/fs/cgroup/custom.slice/pg1;10765244765;18941523563;2129401297;269042566
1699890815.13194;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890816.12328;#SYSTEM;10820514748;19018134554;2142988711;269433079
1699890816.12328;/sys/fs/cgroup/custom.slice/pg1;10764909642;18955181072;2130941082;269195811
1699890816.12328;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890817.11496;#SYSTEM;10823735942;19019727294;2143300076;269467403
1699890817.11496;/sys/fs/cgroup/custom.slice/pg1;10765403664;18955438194;2130970779;269207095
1699890817.11496;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890818.10636;#SYSTEM;10815397334;19017518419;2142790753;269403317
1699890818.10636;/sys/fs/cgroup/custom.slice/pg1;10764961060;18956034441;2131031674;269206453
1699890818.10636;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890819.9783;#SYSTEM;10814255890;19016198662;2142637469;269407533
1699890819.9783;/sys/fs/cgroup/custom.slice/pg1;10765153862;18955050082;2130919830;269214436
1699890819.9783;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890820.8886;#SYSTEM;10812873417;19013743872;2142316306;269380407
1699890820.8886;/sys/fs/cgroup/custom.slice/pg1;10764581325;18952999312;2130690188;269194087
1699890820.8886;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890821.8040;#SYSTEM;10813535033;19017061877;2142693626;269406822
1699890821.8040;/sys/fs/cgroup/custom.slice/pg1;10765237961;18956316975;2131063533;269222812
1699890821.8040;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890822.7241;#SYSTEM;10814056552;19017766880;2142785702;269400508
1699890822.7241;/sys/fs/cgroup/custom.slice/pg1;10765753730;18956964728;2131134335;269219749
1699890822.7241;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890823.6392;#SYSTEM;10815184755;19017769857;2142855732;269405218
1699890823.6392;/sys/fs/cgroup/custom.slice/pg1;10765240732;18955897446;2131014712;269209945
1699890823.6392;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890824.5539;#SYSTEM;10813424204;19017586568;2142774815;269395337
1699890824.5539;/sys/fs/cgroup/custom.slice/pg1;10765090209;18956481142;2131081566;269210832
1699890824.5539;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890825.4670;#SYSTEM;10814304635;19016065787;2142616771;269391924
