FULL;PG1;PG2
34.950816;0;0
165.28058;130.80777000000003;0
167.55883;131.65336500000004;0
168.1339;132.10519499999998;0
168.13216;132.04094999999998;0
168.17558;132.13795499999998;0
168.21886;131.22832400000001;0
168.3109;132.24427499999996;0
168.30763;132.24171;0
168.21573;132.16950000000003;0
168.35443;132.78432;0
168.2565;132.201525;0
168.3225;132.19044000000002;0
168.31014;131.741805;0
168.29146;132.29199000000003;0
168.28973;114.48824399999998;0
168.43387;123.57702000000005;0
168.34518;123.39437600000001;0
168.36034;114.64536199999996;0
168.35438;123.45988199999998;0
168.29774;123.35960000000004;0
168.47398;114.722751;0
168.28552;114.59441499999998;0
168.32325;114.62011599999997;0
168.39227;123.58918400000002;0
168.346;115.01103700000002;0
168.36219;105.376618;0
168.35624;115.36410099999998;0
168.35862;113.92266599999999;0
168.32626;123.43924599999995;0
168.34675;105.76757999999997;0
168.39435;115.16208599999997;0
168.41011;114.62467900000003;0
168.37989;123.47858599999995;0
168.31408;114.61387599999999;0
168.34926;114.63783500000004;0
168.45962;114.71297499999997;0
168.38736;114.288599;0
168.30872;115.04849200000002;0
168.412;106.06097999999999;0
124.474904;0;0
32.587076;0;0
31.698498;0;0
30.322524;0;0
