TIMESTAMP;CPU;RAM;GPU
1700612588.62821;3.9364;0;0
1700612589.63449;34.9599;0;0
1700612590.58419;303.029;0;0
1700612591.56818;586.259;0;0
1700612592.56104;837.424;0;0
1700612593.55036;1086.42;0;0
1700612594.54372;1335.54;0;0
1700612595.53460;1584.53;0;0
1700612596.52325;1833.57;0;0
1700612597.51357;2082.57;0;0
1700612598.50365;2331.69;0;0
1700612599.49548;2580.68;0;0
1700612600.48590;2829.77;0;0
1700612601.47684;3078.8;0;0
1700612602.46895;3327.77;0;0
1700612603.45913;3576.9;0;0
1700612604.44907;3825.89;0;0
1700612605.44034;4075.02;0;0
1700612606.43059;4324.02;0;0
1700612607.42091;4573.18;0;0
1700612608.41173;4822.02;0;0
1700612609.40244;5071.14;0;0
1700612610.39333;5320.27;0;0
1700612611.38513;5569.18;0;0
1700612612.37520;5818.32;0;0
1700612613.36482;6067.31;0;0
1700612614.35566;6316.34;0;0
1700612615.34583;6565.48;0;0
1700612616.33714;6814.35;0;0
1700612617.32777;7063.51;0;0
1700612618.31812;7312.5;0;0
1700612619.30958;7561.52;0;0
1700612620.30302;7810.42;0;0
1700612621.29399;8059.69;0;0
1700612622.28202;8308.69;0;0
1700612623.27184;8557.78;0;0
1700612624.26068;8806.78;0;0
1700612625.25395;9055.93;0;0
1700612626.24486;9304.71;0;0
1700612627.23563;9553.78;0;0
1700612628.22845;9803.05;0;0
1700612629.23105;10051.5;0;0
1700612630.22815;10298.6;0;0
1700612631.22109;10544.5;0;0
1700612632.21422;10792.2;0;0
1700612633.21710;11021.6;0;0
1700612634.21197;11165;0;0
1700612635.20492;11227.8;0;0
1700612636.19809;11260.1;0;0
1700612637.19328;11291.7;0;0
1700612638.18338;11322.9;0;0
