TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699898868.710591;0.583435;0;0;1951617;2075325;1200064;1200041;1200011;1200023
1699898869.710066;14.4421;0;0;1212743;1278396;1200013;1200052;1200044;1200016
1699898870.843552;82.036;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699898871.707708;151.654;0;0;3600000;3600000;3599999;3600000;3600000;3599999
1699898872.706757;221.954;0;0;3600000;3599999;3600000;3599999;3599999;3600000
1699898873.705812;292.248;0;0;3600000;3600000;3599999;3599999;3600000;3599999
1699898874.704873;362.481;0;0;3600000;3599999;3600000;3600000;3600000;3600000
1699898875.703944;432.724;0;0;3600000;3600000;3599999;3600000;3599999;3599999
1699898876.703003;502.969;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699898877.702060;573.264;0;0;3600000;3599999;3600000;3599999;3599999;3600000
1699898878.701117;643.483;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898879.700176;713.726;0;0;3600000;3599999;3599999;3600000;3600000;3599999
1699898880.699237;783.97;0;0;3599999;3600000;3600000;3599999;3599999;3600000
1699898881.698294;854.194;0;0;3600000;3600000;3600000;3600000;3600000;3599999
1699898882.697360;924.57;0;0;3599999;3600000;3599999;3599999;3600000;3599999
1699898883.696417;994.819;0;0;3600000;3600000;3599999;3600000;3599999;3600000
1699898884.695480;1065.03;0;0;3599999;3599999;3600000;3599999;3600000;3600000
1699898885.694538;1135.24;0;0;3600000;3599999;3600000;3599999;3600000;3600000
1699898886.693602;1205.54;0;0;3600000;3600000;3599999;3600000;3600000;3599999
1699898887.692658;1275.79;0;0;3600000;3600000;3599999;3599999;3600000;3600000
1699898888.691719;1346.01;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699898889.690779;1416.24;0;0;3600000;3600000;3600000;3599999;3600000;3599999
1699898890.689838;1486.55;0;0;3599999;3600000;3599999;3600000;3599999;3600000
1699898891.688901;1556.83;0;0;3600000;3599999;3599999;3600000;3600000;3599999
1699898892.687959;1627.21;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898893.687018;1697.57;0;0;3600000;3600000;3600000;3600000;3600000;3599999
1699898894.686079;1767.91;0;0;3599999;3599999;3599999;3599999;3600000;3600000
1699898895.685138;1838.18;0;0;3600000;3600000;3599999;3600000;3599999;3599999
1699898896.684198;1908.46;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898897.683259;1978.74;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699898898.682319;2049.1;0;0;3600000;3600000;3599999;3600000;3599999;3600000
1699898899.681377;2119.37;0;0;3600000;3600000;3599999;3599999;3600000;3599999
1699898900.680440;2189.62;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699898901.679501;2259.88;0;0;3600000;3600000;3599999;3600000;3600000;3599999
1699898902.679016;2326.99;0;0;3600000;3599269;3591179;3597251;3600000;3598899
1699898903.803716;2352.28;0;0;1200156;1200339;1200578;1200224;1200498;1200178
1699898904.677490;2366.32;0;0;1200036;1473066;1200098;1200144;1200209;1200075
1699898905.676978;2380.25;0;0;1200052;1455961;1200067;1200126;1200142;1200103
1699898906.676189;2394.15;0;0;1200028;1564877;1200105;1200110;1200169;1200086
