TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699890286.765390;#SYSTEM;11639302;10209315;1476564;27792
1699890286.765390;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890286.765390;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890287.903659;#SYSTEM;113567109;138480435;19887206;496394
1699890287.903659;/sys/fs/cgroup/custom.slice/pg1;59567226;88392901;10120504;300766
1699890287.903659;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890288.763626;#SYSTEM;7006551568;15197228768;1440431632;50981891
1699890288.763626;/sys/fs/cgroup/custom.slice/pg1;6981275070;15178514740;1436724241;50865181
1699890288.763626;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890289.762728;#SYSTEM;7226162288;15665272160;1488593309;52487399
1699890289.762728;/sys/fs/cgroup/custom.slice/pg1;7176705697;15605264632;1477126551;52282081
1699890289.762728;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890290.761883;#SYSTEM;7226944750;15665344703;1488625537;52481449
1699890290.761883;/sys/fs/cgroup/custom.slice/pg1;7176877079;15605274922;1477114631;52272862
1699890290.761883;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890291.760975;#SYSTEM;7226976826;15665817958;1488760014;52467111
1699890291.760975;/sys/fs/cgroup/custom.slice/pg1;7176467549;15604853984;1477088481;52263852
1699890291.760975;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890292.760092;#SYSTEM;7227418257;15668452078;1489041846;52450047
1699890292.760092;/sys/fs/cgroup/custom.slice/pg1;7176565924;15607194163;1477307553;52243200
1699890292.760092;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890293.759248;#SYSTEM;7226604055;15667650533;1488880072;52461781
1699890293.759248;/sys/fs/cgroup/custom.slice/pg1;7177051022;15607109517;1477285902;52264950
1699890293.759248;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890294.758398;#SYSTEM;7226380048;15666337576;1488710156;52460859
1699890294.758398;/sys/fs/cgroup/custom.slice/pg1;7176851471;15606351434;1477220510;52261813
1699890294.758398;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890295.757557;#SYSTEM;7226768676;15667037944;1488808037;52466430
1699890295.757557;/sys/fs/cgroup/custom.slice/pg1;7176900826;15606699436;1477254642;52266987
1699890295.757557;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890296.756639;#SYSTEM;7225796068;15665005810;1488608763;52461060
1699890296.756639;/sys/fs/cgroup/custom.slice/pg1;7176372154;15604714639;1477067710;52266336
1699890296.756639;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890297.755795;#SYSTEM;7225973078;15667826109;1488853629;52451899
1699890297.755795;/sys/fs/cgroup/custom.slice/pg1;7177004320;15607828157;1477373393;52259834
1699890297.755795;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890298.754941;#SYSTEM;7226396694;15666733485;1488784097;52459515
1699890298.754941;/sys/fs/cgroup/custom.slice/pg1;7176808200;15606239593;1477203716;52262138
1699890298.754941;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890299.754085;#SYSTEM;7225630176;15668467247;1488916216;52425096
1699890299.754085;/sys/fs/cgroup/custom.slice/pg1;7176870167;15608359515;1477418062;52240392
1699890299.754085;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890300.753165;#SYSTEM;7229371290;15666511303;1488825535;52473976
1699890300.753165;/sys/fs/cgroup/custom.slice/pg1;7176394093;15605287899;1477128833;52255676
1699890300.753165;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890301.752210;#SYSTEM;7231800413;15668114847;1489127017;52489075
1699890301.752210;/sys/fs/cgroup/custom.slice/pg1;7176254848;15605515510;1477156966;52256976
1699890301.752210;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890302.751408;#SYSTEM;7232181487;15669873383;1489384050;52496219
1699890302.751408;/sys/fs/cgroup/custom.slice/pg1;7177269841;15606315889;1477225619;52272985
1699890302.751408;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890303.750554;#SYSTEM;7225425283;15666808114;1488727648;52445841
1699890303.750554;/sys/fs/cgroup/custom.slice/pg1;7176839119;15606864539;1477266037;52260586
1699890303.750554;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890304.749712;#SYSTEM;7225578945;15665937962;1488662737;52453277
1699890304.749712;/sys/fs/cgroup/custom.slice/pg1;7176847329;15605922815;1477181359;52272435
1699890304.749712;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890305.748754;#SYSTEM;7225462846;15667056945;1488747169;52429001
1699890305.748754;/sys/fs/cgroup/custom.slice/pg1;7176128124;15606323849;1477205431;52241251
1699890305.748754;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890306.747960;#SYSTEM;7226623164;15667126813;1488812705;52459153
1699890306.747960;/sys/fs/cgroup/custom.slice/pg1;7177410535;15607395643;1477328635;52271875
1699890306.747960;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890307.747113;#SYSTEM;7225955715;15666527317;1488700797;52452755
1699890307.747113;/sys/fs/cgroup/custom.slice/pg1;7176862708;15606795742;1477260665;52265428
1699890307.747113;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890308.746249;#SYSTEM;7226152967;15667257031;1488851234;52443457
1699890308.746249;/sys/fs/cgroup/custom.slice/pg1;7176752511;15606449601;1477241551;52258492
1699890308.746249;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890309.745398;#SYSTEM;7225612145;15667942425;1488847258;52431980
1699890309.745398;/sys/fs/cgroup/custom.slice/pg1;7176897649;15607835459;1477360022;52252401
1699890309.745398;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890310.744487;#SYSTEM;7226339699;15666777877;1488814036;52438099
1699890310.744487;/sys/fs/cgroup/custom.slice/pg1;7176511830;15606132428;1477217136;52250495
1699890310.744487;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890311.743637;#SYSTEM;7225907183;15667357289;1488816209;52441040
1699890311.743637;/sys/fs/cgroup/custom.slice/pg1;7176790216;15606964587;1477281307;52257337
1699890311.743637;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890312.742788;#SYSTEM;7227771999;15668611416;1489084332;52445983
1699890312.742788;/sys/fs/cgroup/custom.slice/pg1;7176976973;15607166077;1477299268;52251867
1699890312.742788;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890313.741935;#SYSTEM;7225621411;15667131708;1488785762;52442253
1699890313.741935;/sys/fs/cgroup/custom.slice/pg1;7176942132;15606984589;1477290727;52263406
1699890313.741935;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890314.741022;#SYSTEM;7225878940;15668261465;1488937176;52425253
1699890314.741022;/sys/fs/cgroup/custom.slice/pg1;7176500817;15607697767;1477352604;52239986
1699890314.741022;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890315.740105;#SYSTEM;7226177678;15669057659;1489012889;52415846
1699890315.740105;/sys/fs/cgroup/custom.slice/pg1;7176315809;15608466081;1477428978;52225870
1699890315.740105;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890316.739246;#SYSTEM;7225677622;15667756372;1488840110;52431163
1699890316.739246;/sys/fs/cgroup/custom.slice/pg1;7176841965;15607465368;1477334466;52251224
1699890316.739246;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890317.738412;#SYSTEM;7226142632;15667347290;1488817626;52443698
1699890317.738412;/sys/fs/cgroup/custom.slice/pg1;7177063986;15607202730;1477306566;52260969
1699890317.738412;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890318.737553;#SYSTEM;7226210893;15668751364;1488927687;52422283
1699890318.737553;/sys/fs/cgroup/custom.slice/pg1;7176897755;15608519816;1477429441;52238031
1699890318.737553;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890319.736639;#SYSTEM;7225506667;15666914150;1488773434;52430074
1699890319.736639;/sys/fs/cgroup/custom.slice/pg1;7176328000;15606584413;1477241912;52245766
1699890319.736639;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890320.735806;#SYSTEM;7227292450;15668189646;1488905687;52438104
1699890320.735806;/sys/fs/cgroup/custom.slice/pg1;7177013703;15607794183;1477365190;52249306
1699890320.735806;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890321.875679;#SYSTEM;6011954257;13000031626;1238152193;43545942
1699890321.875679;/sys/fs/cgroup/custom.slice/pg1;5946262576;12926916222;1224048578;43273820
1699890321.875679;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890322.734310;#SYSTEM;46056819;59663486;11429616;154117
1699890322.734310;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890322.734310;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890323.733522;#SYSTEM;44768134;57841098;11043399;139028
1699890323.733522;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890323.733522;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890324.732861;#SYSTEM;53806247;60907909;11634223;175816
1699890324.732861;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890324.732861;/sys/fs/cgroup/custom.slice/test;0;0;0;0
