timestamp;RAPL;glob;PG1;PG2
1700791373874.0;0.052490234375;0;0;0
1700791373874.0;0.060546875;0;0;0
1700791374876.0;14.30084228515625;0;0;0
1700791374876.0;24.309326171875;0;0;0
1700791375877.0;10.6700439453125;0;0;0
1700791375877.0;21.81634521484375;0;0;0
1700791376879.0;9.59918212890625;0;0;0
1700791376879.0;21.22650146484375;0;0;0
1700791377880.0;10.10137939453125;0;0;0
1700791377880.0;21.60626220703125;0;0;0
1700791378882.0;11.7467041015625;0;0;0
1700791378882.0;22.40380859375;0;0;0
1700791379883.0;9.06671142578125;0;0;0
1700791379883.0;20.951904296875;0;0;0
1700791380889.0;11.277099609375;0;0;0
1700791380889.0;21.99237060546875;0;0;0
1700791381890.0;78.36651611328125;0;0;0
1700791381890.0;86.3031005859375;0;0;0
1700791382891.0;86.17657470703125;0;0;0
1700791382891.0;97.1334228515625;0;0;0
1700791383891.0;86.2701416015625;0;0;0
1700791383891.0;97.250732421875;0;0;0
1700791384892.0;86.18701171875;0;0;0
1700791384892.0;97.16680908203125;0;0;0
1700791385893.0;86.20831298828125;0;0;0
1700791385893.0;97.14068603515625;0;0;0
1700791386894.0;86.1915283203125;0;0;0
1700791386894.0;97.25909423828125;0;0;0
1700791387894.0;86.28253173828125;0;0;0
1700791387894.0;97.154296875;0;0;0
1700791388895.0;86.18463134765625;0;0;0
1700791388895.0;97.17156982421875;0;0;0
1700791389896.0;86.276611328125;0;0;0
1700791389896.0;97.28033447265625;0;0;0
1700791390896.0;86.21368408203125;0;0;0
1700791390896.0;97.18304443359375;0;0;0
1700791391897.0;86.20123291015625;0;0;0
1700791391897.0;97.2078857421875;0;0;0
1700791392898.0;86.19189453125;86.22286838121576;80.79466140742822;5.355423812853664
1700791392898.0;97.316650390625;86.22286838121576;80.79466140742822;5.355423812853664
1700791393898.0;86.2578125;86.22301524398054;80.82255868917204;5.355085811868285
1700791393898.0;97.22406005859375;86.22301524398054;80.82255868917204;5.355085811868285
1700791394899.0;86.18206787109375;86.22116476849271;80.82153345443695;5.3541774207242
1700791394899.0;97.284423828125;86.22116476849271;80.82153345443695;5.3541774207242
1700791395900.0;86.17926025390625;86.22225825041222;80.82117601588915;5.355148444638338
1700791395900.0;97.3751220703125;86.22225825041222;80.82117601588915;5.355148444638338
1700791396901.0;86.26959228515625;86.2229968858631;80.82236690306704;5.35531604129329
1700791396901.0;97.3746337890625;86.2229968858631;80.82236690306704;5.35531604129329
1700791397901.0;86.19097900390625;86.22312409484982;80.82232910718314;5.3549184311671665
1700791397901.0;97.603759765625;86.22312409484982;80.82232910718314;5.3549184311671665
1700791398902.0;86.19287109375;86.22273166795846;80.82175245368722;5.35510481752408
1700791398902.0;97.92388916015625;86.22273166795846;80.82175245368722;5.35510481752408
1700791399903.0;86.19329833984375;86.22346835923781;80.82311849615519;5.354672651550755
1700791399903.0;98.1134033203125;86.22346835923781;80.82311849615519;5.354672651550755
1700791400903.0;86.27532958984375;86.05347806485332;80.65648920655887;5.350903453933901
1700791400903.0;98.36663818359375;86.05347806485332;80.65648920655887;5.350903453933901
1700791401904.0;86.19207763671875;86.22123409904209;80.81996007876211;5.354514773773743
1700791401904.0;98.28900146484375;86.22123409904209;80.81996007876211;5.354514773773743
1700791402905.0;86.21820068359375;86.21129449307865;80.78233830184136;5.355121231750162
1700791402905.0;98.084716796875;86.21129449307865;80.78233830184136;5.355121231750162
1700791403906.0;86.278076171875;86.2074868526977;80.8173770157253;5.343684919838197
1700791403906.0;98.17083740234375;86.2074868526977;80.8173770157253;5.343684919838197
1700791404906.0;86.2042236328125;86.2222385980522;80.82239562849934;5.354116947664667
1700791404906.0;98.72491455078125;86.2222385980522;80.82239562849934;5.354116947664667
1700791405907.0;86.20465087890625;86.2227964607535;80.82262693687113;5.354380653246992
1700791405907.0;98.6539306640625;86.2227964607535;80.82262693687113;5.354380653246992
1700791406908.0;86.2249755859375;86.22354373354739;80.82318825511136;5.354655157572377
1700791406908.0;98.750244140625;86.22354373354739;80.82318825511136;5.354655157572377
1700791407908.0;86.29266357421875;86.2231901818876;80.82257142983588;5.354985383453938
1700791407908.0;98.888916015625;86.2231901818876;80.82257142983588;5.354985383453938
1700791408909.0;86.2059326171875;86.22349859620468;80.82269194585423;5.355103521815554
1700791408909.0;98.80621337890625;86.22349859620468;80.82269194585423;5.355103521815554
1700791409910.0;86.202392578125;86.22437329464135;80.82384006869792;5.354751914435972
1700791409910.0;98.81256103515625;86.22437329464135;80.82384006869792;5.354751914435972
1700791410910.0;86.33319091796875;86.09785143648196;80.69041219177133;5.361334834536794
1700791410910.0;98.899658203125;86.09785143648196;80.69041219177133;5.361334834536794
1700791411911.0;86.22235107421875;86.22042484146255;80.80919437035726;5.364806849827843
1700791411911.0;98.82177734375;86.22042484146255;80.80919437035726;5.364806849827843
1700791412912.0;86.22625732421875;86.22446011652163;80.78535136905056;5.365064076133045
1700791412912.0;98.82940673828125;86.22446011652163;80.78535136905056;5.365064076133045
1700791413913.0;86.30780029296875;86.22355863472761;80.81292209727535;5.364878335281356
1700791413913.0;98.91607666015625;86.22355863472761;80.81292209727535;5.364878335281356
1700791414913.0;86.2392578125;86.22509486996083;80.81047229477834;5.364998851662436
1700791414913.0;98.7962646484375;86.22509486996083;80.81047229477834;5.364998851662436
1700791415914.0;86.232421875;86.2173158765129;80.81053060386967;5.364122640804894
1700791415914.0;98.81048583984375;86.2173158765129;80.81053060386967;5.364122640804894
1700791416915.0;86.32354736328125;86.2234439535757;80.81312230548471;5.3646820162154345
