TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701697504.21818;0.622314;0;0;2046537;1200022;2032184;1200015;1200044;1200006;3535793;2398985;3428720;0;0;0
1701697505.161782;15.0421;0;0;2858658;3600000;3600000;3600000;1200162;1200106;3535793;2398985;3428720;0;0;0
1701697506.21770;66.0235;0;0;2388601;3599999;3600000;3600000;1200259;1216857;3535793;2398985;3428720;0;0;0
1701697507.17684;119.38;0;0;2350307;3600000;3600000;3600000;1200302;1739912;3535793;2398985;3428720;0;0;0
1701697508.17717;172.744;0;0;2401760;3600000;3599999;3600000;1200284;1778126;3535793;2398985;3428720;0;0;0
1701697509.17781;225.936;0;0;2274759;3599999;3599999;3599999;1200315;1775939;3535793;2398985;3428720;0;0;0
1701697510.17781;279.388;0;0;2420554;3600000;3600000;3600000;1200269;1771637;3535793;2398985;3428720;0;0;0
1701697511.17783;332.668;0;0;2335592;3600000;3600000;3600000;1200269;1774266;3535793;2398985;3428720;0;0;0
1701697512.13781;385.95;0;0;2343421;3600000;3600000;3600000;1200267;1792497;3535793;2398985;3428720;0;0;0
1701697513.13782;439.407;0;0;2401182;3599999;3599999;3599999;1200301;1797654;3535793;2398985;3428720;0;0;0
1701697514.13782;492.693;0;0;2285370;3600000;3600000;3599999;1200274;1784916;3535793;2398985;3428720;0;0;0
1701697515.13781;546.191;0;0;2436393;3600000;3599999;3600000;1200278;1755091;3535793;2398985;3428720;0;0;0
1701697516.9782;599.674;0;0;2340378;3600000;3600000;3600000;1225719;1778306;3535793;2398985;3428720;0;0;0
1701697517.9785;652.943;0;0;2307747;3599999;3599999;3599999;1200316;1798740;3535793;2398985;3428720;0;0;0
1701697518.9783;706.443;0;0;2434884;3600000;3600000;3600000;1200275;1789567;3535793;2398985;3428720;0;0;0
1701697519.9782;759.812;0;0;2293329;3599999;3600000;3599999;1200307;1806093;3535793;2398985;3428720;0;0;0
1701697520.9781;813.237;0;0;2410347;3600000;3599999;3600000;1200264;1740733;3535793;2398985;3428720;0;0;0
1701697521.5782;866.648;0;0;2363938;3599999;3599999;3600000;1200295;1795733;3535793;2398985;3428720;0;0;0
1701697522.5780;920.024;0;0;2285730;3600000;3600000;3600000;1200262;1789937;3535793;2398985;3428720;0;0;0
1701697523.5783;973.523;0;0;2427073;3600000;3600000;3599999;1200292;1747730;3535793;2398985;3428720;0;0;0
1701697524.5782;1026.88;0;0;2277799;3600000;3600000;3600000;1200280;1768044;3535793;2398985;3428720;0;0;0
1701697525.5784;1080.37;0;0;2395001;3599999;3599999;3600000;1200293;1794085;3535793;2398985;3428720;0;0;0
1701697526.1781;1133.89;0;0;2330895;3600000;3600000;3600000;1200079;1747788;3535793;2398985;3428720;0;0;0
1701697527.1780;1187.2;0;0;2295244;3600000;3600000;3599999;1200306;1757812;3535793;2398985;3428720;0;0;0
1701697528.1782;1240.78;0;0;2425564;3600000;3599999;3600000;1200313;1683063;3535793;2398985;3428720;0;0;0
1701697529.1782;1294.26;0;0;2274290;3599999;3599999;3600000;1200295;1713814;3535793;2398985;3428720;0;0;0
1701697530.1783;1347.81;0;0;2422296;3600000;3600000;3600000;1200270;1748529;3535793;2398985;3428720;0;0;0
1701697530.997777;1401.26;0;0;2334743;3599999;3599999;3599999;1219421;1790699;3535793;2398985;3428720;0;0;0
1701697531.997780;1454.72;0;0;2327889;3600000;3600000;3600000;1200281;1915731;3535793;2398985;3428720;0;0;0
1701697532.997780;1508.2;0;0;2396372;3599999;3599999;3599999;1200339;1830131;3535793;2398985;3428720;0;0;0
1701697533.997750;1561.49;0;0;2265938;3600000;3600000;3599999;1200279;1471765;3535793;2398985;3428720;0;0;0
1701697534.997799;1615.1;0;0;2427979;3600000;3600000;3600000;1200263;1811827;3535793;2398985;3428720;0;0;0
1701697536.129810;1631.28;0;0;1200110;1200323;1200494;1200384;1200051;1200087;3535793;2398985;3428720;0;0;0
1701697536.993798;1644.97;0;0;1200034;1200058;1200261;1200307;1200072;1200093;3535793;2398985;3428720;0;0;0
1701697537.993820;1658.94;0;0;1200047;1200070;1200162;1199992;1200098;1820721;3535793;2398985;3428720;0;0;0
