TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699880140.22985;0.0618286;0;0;974230;1059616;1123401;1607262;3292235;2994001;4019197;3189937
1699880141.102884;2.88226;0;0;2471306;1305569;2800001;2800000;3292235;2994001;4019197;3189937
1699880142.38892;12.0956;0;0;2800000;884466;2800000;2800000;3292235;2994001;4019197;3189937
1699880143.22894;21.1274;0;0;2800000;1798480;2799999;2800000;3292235;2994001;4019197;3189937
1699880144.18881;30.3532;0;0;2799999;1786990;2800000;2800000;3292235;2994001;4019197;3189937
1699880145.18884;39.6529;0;0;2800000;1790557;2800000;2800000;3292235;2994001;4019197;3189937
1699880146.18890;48.9869;0;0;2800000;1800601;2800000;2800000;3292235;2994001;4019197;3189937
1699880147.18908;58.3307;0;0;2800000;1853200;2800000;2800000;3292235;2994001;4019197;3189937
1699880148.14792;67.6392;0;0;2799999;1793728;2800000;2800000;3292235;2994001;4019197;3189937
1699880149.14888;76.9893;0;0;2800000;1767867;2800000;2799999;3292235;2994001;4019197;3189937
1699880150.14892;86.386;0;0;2800000;1796870;2800000;2800000;3292235;2994001;4019197;3189937
1699880151.14886;95.7635;0;0;2799999;1775289;2800000;2800000;3292235;2994001;4019197;3189937
1699880152.10890;105.056;0;0;2800000;1784397;2800000;2799999;3292235;2994001;4019197;3189937
1699880153.10887;114.348;0;0;2800000;1773296;2800000;2800000;3292235;2994001;4019197;3189937
1699880154.10888;123.651;0;0;2799999;1757501;2799999;2799999;3292235;2994001;4019197;3189937
1699880155.10878;132.962;0;0;2800000;1766336;2800000;2800000;3292235;2994001;4019197;3189937
1699880156.6885;142.27;0;0;2800000;1755750;2800000;2799999;3292235;2994001;4019197;3189937
1699880157.6887;151.606;0;0;2800000;1782412;2800000;2800000;3292235;2994001;4019197;3189937
1699880158.6885;160.976;0;0;2800000;1758074;2800000;2800000;3292235;2994001;4019197;3189937
1699880159.6894;170.339;0;0;2800000;1762373;2800000;2800000;3292235;2994001;4019197;3189937
1699880160.6898;179.703;0;0;2800000;1789008;2800000;2800000;3292235;2994001;4019197;3189937
1699880161.2901;189.034;0;0;2800000;1758739;2799999;2800000;3292235;2994001;4019197;3189937
1699880162.2878;198.411;0;0;2799999;1767793;2800000;2800000;3292235;2994001;4019197;3189937
1699880163.2887;207.781;0;0;2800000;1746030;2800000;2800000;3292235;2994001;4019197;3189937
1699880164.2889;217.136;0;0;2800000;1757255;2800000;2800000;3292235;2994001;4019197;3189937
1699880164.998888;226.506;0;0;2800000;1765398;2800000;2800000;3292235;2994001;4019197;3189937
1699880165.998887;235.863;0;0;2800000;1770145;2800000;2799999;3292235;2994001;4019197;3189937
1699880166.998883;245.215;0;0;2800000;1775726;2799999;2800000;3292235;2994001;4019197;3189937
1699880167.998889;254.565;0;0;2800000;1767472;2800000;2800000;3292235;2994001;4019197;3189937
1699880168.994895;264.02;0;0;2800000;1769625;2800000;2800000;3292235;2994001;4019197;3189937
1699880169.994880;273.466;0;0;2800000;1788118;2800000;2800000;3292235;2994001;4019197;3189937
1699880170.995159;282.851;0;0;2800000;1773089;2800000;2800000;3292235;2994001;4019197;3189937
1699880171.994888;292.249;0;0;2800000;1933105;2800000;2800000;3292235;2994001;4019197;3189937
1699880172.990895;301.63;0;0;2800000;1780899;2800000;2800000;3292235;2994001;4019197;3189937
1699880173.990880;311.011;0;0;2800000;1768213;2800000;2800000;3292235;2994001;4019197;3189937
1699880174.990884;320.383;0;0;2800000;1768244;2800000;2800000;3292235;2994001;4019197;3189937
1699880175.990888;329.755;0;0;2800000;1764030;2800000;2800000;3292235;2994001;4019197;3189937
1699880176.990886;339.117;0;0;2800000;1763356;2800000;2800000;3292235;2994001;4019197;3189937
1699880177.986894;348.495;0;0;2800000;1764304;2800000;2800000;3292235;2994001;4019197;3189937
1699880178.986883;357.858;0;0;2800000;1767405;2800000;2800000;3292235;2994001;4019197;3189937
1699880179.986889;367.234;0;0;2800000;1790581;2800000;2800000;3292235;2994001;4019197;3189937
1699880180.986883;376.586;0;0;2799999;1776225;2800000;2800000;3292235;2994001;4019197;3189937
1699880181.982879;385.925;0;0;2800000;1791292;2800000;2800000;3292235;2994001;4019197;3189937
1699880182.982893;395.284;0;0;2799999;1772518;2800000;2799999;3292235;2994001;4019197;3189937
1699880183.982886;404.636;0;0;2800000;1773196;2800000;2800000;3292235;2994001;4019197;3189937
1699880185.78977;413.107;0;0;395572;952625;553511;682493;3292235;2994001;4019197;3189937
1699880185.982983;415.917;0;0;955549;1806734;860426;825032;3292235;2994001;4019197;3189937
1699880186.982974;418.768;0;0;859207;1862666;849870;856042;3292235;2994001;4019197;3189937
1699880187.978981;421.613;0;0;923468;1907105;849770;823575;3292235;2994001;4019197;3189937
