TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684148743.28392;#SYSTEM;678799;30258182;82970768;257500887
1684148743.28392;/sys/fs/cgroup/anon.slice/anon_service.service;16474;1815841;0;5345276
1684148743.28392;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684148744.28431;#SYSTEM;63636;6194221;10596046;5998803379
1684148744.28431;/sys/fs/cgroup/anon.slice/anon_service.service;2255;206159;0;2439650
1684148744.28431;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684148745.42739;#SYSTEM;4442601;1618595000;1955244610;6072225884
1684148745.42739;/sys/fs/cgroup/anon.slice/anon_service.service;13078;499592;0;1690761
1684148745.42739;/sys/fs/cgroup/test.slice/test;3617813;1364651943;0;643936353
1684148746.27594;#SYSTEM;625140;267477832;352033751;5903580123
1684148746.27594;/sys/fs/cgroup/anon.slice/anon_service.service;5586;208452;0;2802756
1684148746.27594;/sys/fs/cgroup/test.slice/test;522916;259327867;0;129764750
1684148747.27166;#SYSTEM;17167;1041835;4008724;5996244427
1684148747.27166;/sys/fs/cgroup/anon.slice/anon_service.service;4562;200897;0;2734315
1684148747.27166;/sys/fs/cgroup/test.slice/test;559;35386;0;1534746
1684148748.26542;#SYSTEM;53642;3920062;9382052;5995271512
1684148748.26542;/sys/fs/cgroup/anon.slice/anon_service.service;3729;197191;0;2434413
1684148748.26542;/sys/fs/cgroup/test.slice/test;15857;250022;0;2913689
1684148749.26066;#SYSTEM;11702;979430;4016967;5996230808
1684148749.26066;/sys/fs/cgroup/anon.slice/anon_service.service;3274;195323;0;2415026
1684148749.26066;/sys/fs/cgroup/test.slice/test;542;35965;0;1512815
1684148750.24611;#SYSTEM;88467412;4353958035;6360872603;5981107186
1684148750.24611;/sys/fs/cgroup/anon.slice/anon_service.service;5209;162007;0;1294430
1684148750.24611;/sys/fs/cgroup/test.slice/test;88366760;4335395177;0;2530727594
1684148751.23948;#SYSTEM;262914034;9185279326;15121020719;5993695938
1684148751.23948;/sys/fs/cgroup/anon.slice/anon_service.service;5727;172416;0;1440800
1684148751.23948;/sys/fs/cgroup/test.slice/test;262792342;9182052348;0;5973458473
1684148752.23374;#SYSTEM;262449249;9185932039;15183801176;5994639270
1684148752.23374;/sys/fs/cgroup/anon.slice/anon_service.service;5808;180875;0;1579524
1684148752.23374;/sys/fs/cgroup/test.slice/test;262419741;9185784955;0;5983888652
1684148753.22747;#SYSTEM;260719755;8974178066;14994843770;5994725359
1684148753.22747;/sys/fs/cgroup/anon.slice/anon_service.service;6022;188510;0;1435436
1684148753.22747;/sys/fs/cgroup/test.slice/test;260686766;8971759573;0;5981293529
1684148754.22203;#SYSTEM;260785786;9086159945;15093152277;5996143621
1684148754.22203;/sys/fs/cgroup/anon.slice/anon_service.service;6400;186847;0;1715388
1684148754.22203;/sys/fs/cgroup/test.slice/test;260802052;9088865942;0;5990924635
1684148755.21558;#SYSTEM;261639480;9083395569;15083462666;5994469200
1684148755.21558;/sys/fs/cgroup/anon.slice/anon_service.service;5686;186239;0;1393979
1684148755.21558;/sys/fs/cgroup/test.slice/test;261663632;9078910251;0;5991015153
1684148756.21026;#SYSTEM;260331899;9156569192;15080074055;5995120195
1684148756.21026;/sys/fs/cgroup/anon.slice/anon_service.service;5890;187930;0;1486247
1684148756.21026;/sys/fs/cgroup/test.slice/test;260288248;9158667758;0;5990392711
1684148757.20175;#SYSTEM;260574165;9214266297;15132381637;5994464016
1684148757.20175;/sys/fs/cgroup/anon.slice/anon_service.service;6199;208525;0;1515170
1684148757.20175;/sys/fs/cgroup/test.slice/test;260580032;9212817511;0;5984478516
1684148758.19525;#SYSTEM;257897278;9512278168;15204788165;5993903369
1684148758.19525;/sys/fs/cgroup/anon.slice/anon_service.service;5960;176103;0;1289284
1684148758.19525;/sys/fs/cgroup/test.slice/test;257774590;9512246339;0;5968790045
1684148759.18905;#SYSTEM;256790517;9404307664;15078951657;5993182397
1684148759.18905;/sys/fs/cgroup/anon.slice/anon_service.service;5899;170328;0;1142329
1684148759.18905;/sys/fs/cgroup/test.slice/test;256714744;9401491910;0;5968126746
1684148760.18587;#SYSTEM;257488267;9344037835;14993383273;5995089972
1684148760.18587;/sys/fs/cgroup/anon.slice/anon_service.service;5697;176563;0;1504149
1684148760.18587;/sys/fs/cgroup/test.slice/test;257472875;9343438452;0;5972774243
1684148761.17878;#SYSTEM;259052832;9490892549;14951405911;5992931403
1684148761.17878;/sys/fs/cgroup/anon.slice/anon_service.service;6232;182741;0;1522263
1684148761.17878;/sys/fs/cgroup/test.slice/test;258970776;9488983394;0;5969530282
1684148762.17507;#SYSTEM;259767156;9382045022;14914882314;5995265247
1684148762.17507;/sys/fs/cgroup/anon.slice/anon_service.service;5971;195131;0;1761606
1684148762.17507;/sys/fs/cgroup/test.slice/test;259822566;9382387327;0;5940009970
1684148763.17101;#SYSTEM;261038944;9229249021;14973230450;5996625537
1684148763.17101;/sys/fs/cgroup/anon.slice/anon_service.service;5900;184978;0;2127399
1684148763.17101;/sys/fs/cgroup/test.slice/test;260958501;9228412819;0;5990403527
1684148764.16074;#SYSTEM;257747342;9198709281;15011308636;5992561080
1684148764.16074;/sys/fs/cgroup/anon.slice/anon_service.service;5962;177851;0;1801009
1684148764.16074;/sys/fs/cgroup/test.slice/test;257759425;9197016298;0;5987398471
1684148765.15243;#SYSTEM;257545736;9192638895;15005388933;5994247509
1684148765.15243;/sys/fs/cgroup/anon.slice/anon_service.service;6006;177051;0;1297526
1684148765.15243;/sys/fs/cgroup/test.slice/test;257447604;9192780526;0;5989781739
1684148766.15052;#SYSTEM;256797802;9140451807;15017989407;5996686306
1684148766.15052;/sys/fs/cgroup/anon.slice/anon_service.service;6027;184465;0;1726726
1684148766.15052;/sys/fs/cgroup/test.slice/test;256864238;9139977783;0;5993820510
1684148767.13941;#SYSTEM;256237530;9185743410;14992438446;5992939317
1684148767.13941;/sys/fs/cgroup/anon.slice/anon_service.service;5341;180233;0;1351874
1684148767.13941;/sys/fs/cgroup/test.slice/test;256173261;9188529193;0;5987824483
1684148768.13079;#SYSTEM;257686870;9268236344;14960453277;5993973601
1684148768.13079;/sys/fs/cgroup/anon.slice/anon_service.service;5758;173335;0;1233782
1684148768.13079;/sys/fs/cgroup/test.slice/test;257622374;9264504391;0;5980245717
1684148769.12743;#SYSTEM;257460882;9280705976;15041155759;5995916263
1684148769.12743;/sys/fs/cgroup/anon.slice/anon_service.service;5632;174729;0;1349564
1684148769.12743;/sys/fs/cgroup/test.slice/test;257535785;9282997781;0;5992407590
1684148770.12023;#SYSTEM;257626576;9306963926;15015107194;5995309312
1684148770.12023;/sys/fs/cgroup/anon.slice/anon_service.service;6064;191563;0;1529189
1684148770.12023;/sys/fs/cgroup/test.slice/test;257578003;9305271853;0;5992251245
1684148771.11491;#SYSTEM;254787600;9194209135;15036234058;5995543356
1684148771.11491;/sys/fs/cgroup/anon.slice/anon_service.service;5842;186774;0;1491248
1684148771.11491;/sys/fs/cgroup/test.slice/test;254786637;9193852176;0;5989505063
1684148772.10857;#SYSTEM;251529840;9108600882;15014823904;5994599662
1684148772.10857;/sys/fs/cgroup/anon.slice/anon_service.service;5999;181988;0;1378721
1684148772.10857;/sys/fs/cgroup/test.slice/test;251430195;9106735957;0;5990871509
1684148773.10265;#SYSTEM;260525642;9453319690;14994509090;5996158560
1684148773.10265;/sys/fs/cgroup/anon.slice/anon_service.service;5774;190952;0;1528431
1684148773.10265;/sys/fs/cgroup/test.slice/test;260545042;9453264918;0;5991339020
1684148774.9626;#SYSTEM;256435194;9351672909;14925039160;5993917428
1684148774.9626;/sys/fs/cgroup/anon.slice/anon_service.service;5973;183394;0;1382041
1684148774.9626;/sys/fs/cgroup/test.slice/test;256353987;9350084636;0;5979833458
1684148775.9329;#SYSTEM;254747939;9273273541;14936035714;5995824663
1684148775.9329;/sys/fs/cgroup/anon.slice/anon_service.service;5878;177839;0;1527847
1684148775.9329;/sys/fs/cgroup/test.slice/test;254831058;9275708968;0;5992772663
1684148776.8500;#SYSTEM;256782149;9357930738;14908781111;5994911025
1684148776.8500;/sys/fs/cgroup/anon.slice/anon_service.service;5921;187380;0;1684395
1684148776.8500;/sys/fs/cgroup/test.slice/test;256772440;9356842402;0;5989938363
1684148777.8422;#SYSTEM;255666886;9313790965;14952939866;5997735113
1684148777.8422;/sys/fs/cgroup/anon.slice/anon_service.service;5803;185737;0;2032079
1684148777.8422;/sys/fs/cgroup/test.slice/test;255649151;9313357971;0;5992298191
1684148778.7973;#SYSTEM;254137653;9301417994;14861358475;5994998446
1684148778.7973;/sys/fs/cgroup/anon.slice/anon_service.service;6768;198369;0;2284352
1684148778.7973;/sys/fs/cgroup/test.slice/test;254107741;9301934101;0;5984861090
1684148779.7143;#SYSTEM;255225892;9329257680;14886833838;5994141326
1684148779.7143;/sys/fs/cgroup/anon.slice/anon_service.service;5823;194008;0;1893808
1684148779.7143;/sys/fs/cgroup/test.slice/test;255194970;9328291847;0;5984942825
1684148780.6265;#SYSTEM;255207254;9364850402;14910491292;5993609210
1684148780.6265;/sys/fs/cgroup/anon.slice/anon_service.service;5972;185621;0;1423634
1684148780.6265;/sys/fs/cgroup/test.slice/test;255094429;9361903180;0;5988601527
1684148781.5658;#SYSTEM;254973469;9318845784;14908494268;5994202812
1684148781.5658;/sys/fs/cgroup/anon.slice/anon_service.service;5529;191832;0;1437692
1684148781.5658;/sys/fs/cgroup/test.slice/test;255067694;9316958195;0;5988880394
1684148782.4924;#SYSTEM;253454192;9402962556;14952493306;5995526557
1684148782.4924;/sys/fs/cgroup/anon.slice/anon_service.service;5434;188009;0;1604956
1684148782.4924;/sys/fs/cgroup/test.slice/test;253397914;9407510372;0;5992102722
1684148783.4180;#SYSTEM;255777654;9448179294;14932134473;5994223720
1684148783.4180;/sys/fs/cgroup/anon.slice/anon_service.service;5768;180361;0;1305429
1684148783.4180;/sys/fs/cgroup/test.slice/test;255714036;9445654277;0;5987459180
1684148784.3612;#SYSTEM;254165209;9407758811;14900622231;5993880178
1684148784.3612;/sys/fs/cgroup/anon.slice/anon_service.service;5973;183215;0;1333746
1684148784.3612;/sys/fs/cgroup/test.slice/test;254180434;9409110208;0;5988092150
1684148785.2945;#SYSTEM;251258635;9273045079;14910420577;5995018720
1684148785.2945;/sys/fs/cgroup/anon.slice/anon_service.service;5842;184455;0;1540107
1684148785.2945;/sys/fs/cgroup/test.slice/test;251188035;9268788604;0;5987387037
1684148786.2598;#SYSTEM;251463544;9381182336;14940648518;5995289331
1684148786.2598;/sys/fs/cgroup/anon.slice/anon_service.service;6050;187970;0;1639818
1684148786.2598;/sys/fs/cgroup/test.slice/test;251436778;9381171928;0;5990601980
1684148787.1921;#SYSTEM;253313274;9404735278;14940486858;5994956885
1684148787.1921;/sys/fs/cgroup/anon.slice/anon_service.service;6065;205688;0;1714444
1684148787.1921;/sys/fs/cgroup/test.slice/test;253348525;9405109306;0;5987748125
1684148788.1237;#SYSTEM;250374112;9290043696;14879536468;5994120434
1684148788.1237;/sys/fs/cgroup/anon.slice/anon_service.service;6281;187979;0;1639102
1684148788.1237;/sys/fs/cgroup/test.slice/test;250327051;9287608164;0;5984300532
1684148789.819;#SYSTEM;250112083;9369624229;14877713199;5995232131
1684148789.819;/sys/fs/cgroup/anon.slice/anon_service.service;5557;177697;0;1667272
1684148789.819;/sys/fs/cgroup/test.slice/test;250056789;9370524877;0;5984844944
1684148790.59;#SYSTEM;249799697;9309363351;14834677250;5992964671
