TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700004532.826885;#SYSTEM;73846030;26721913;5400969;79479;147251200;1374212096
1700004532.826885;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700004533.827422;#SYSTEM;725006730;276002795;55630258;986730;152907776;1405239296
1700004533.827422;/sys/fs/cgroup/custom.slice/pg1;626081735;176861208;35287908;481655;5480448;31023104
1700004534.825085;#SYSTEM;23708416928;41177249661;4656505219;581018045;156135424;1405206528
1700004534.825085;/sys/fs/cgroup/custom.slice/pg1;23387255301;40931633125;4604963451;580989031;6242304;31023104
1700004535.824133;#SYSTEM;23776077761;41718096631;4711945720;589324639;156332032;1405206528
1700004535.824133;/sys/fs/cgroup/custom.slice/pg1;23620947371;41532518923;4669186042;589981939;6242304;31023104
1700004536.823020;#SYSTEM;23836274517;41839872065;4725841802;591083948;156721152;1405210624
1700004536.823020;/sys/fs/cgroup/custom.slice/pg1;23646713180;41582032968;4674706372;590648326;6242304;31023104
1700004537.822231;#SYSTEM;23821725073;41805969664;4722329873;590510092;158789632;1405218816
1700004537.822231;/sys/fs/cgroup/custom.slice/pg1;23604544994;41510642740;4666698849;589574999;6242304;31023104
1700004538.821181;#SYSTEM;23837680265;41840796797;4726167408;590992669;158982144;1405222912
1700004538.821181;/sys/fs/cgroup/custom.slice/pg1;23625065073;41544551242;4670501030;590086093;6242304;31023104
1700004539.820342;#SYSTEM;23795822266;41768864274;4717825482;589960715;159272960;1405235200
1700004539.820342;/sys/fs/cgroup/custom.slice/pg1;23630769104;41556385647;4671853694;590276501;6242304;31023104
1700004540.819425;#SYSTEM;23804745608;41790445821;4720260718;590308667;159272960;1405235200
1700004540.819425;/sys/fs/cgroup/custom.slice/pg1;23635301669;41564830043;4672776579;590391141;6242304;31023104
1700004541.818474;#SYSTEM;23789527735;41750691271;4715641013;589784900;159272960;1405239296
1700004541.818474;/sys/fs/cgroup/custom.slice/pg1;23629519491;41551747185;4671319311;590151585;6242304;31023104
1700004542.817404;#SYSTEM;23794038110;41766775135;4717623158;589981222;159272960;1405247488
1700004542.817404;/sys/fs/cgroup/custom.slice/pg1;23652652461;41592930475;4675940277;590754995;6242304;31023104
1700004543.816570;#SYSTEM;23802361399;41778037976;4719920210;590030044;159272960;1405251584
1700004543.816570;/sys/fs/cgroup/custom.slice/pg1;23623766969;41540024074;4670009372;590037637;6242304;31023104
1700004544.815628;#SYSTEM;23800410740;41777213456;4718519008;590158000;159272960;1405251584
