RAPL;ALL;PG1;PG2
0.0;0;0;0
14.359375;0;0;0
14.08221435546875;0;0;0
13.97137451171875;0;0;0
14.319580078125;0;0;0
74.69171142578125;0;0;0
76.568359375;0;0;0
76.508056640625;0;0;0
76.583984375;0;0;0
76.51641845703125;0;0;0
76.60205078125;0;0;0
76.62261962890625;0;0;0
76.59344482421875;0;0;0
76.72637939453125;0;0;0
76.8116455078125;0;0;0
76.8392333984375;0;0;0
76.93975830078125;76.6976648721288;38.34351684982349;38.31178927062768
77.14642333984375;76.71361975684141;38.353931967334546;38.31902772881392
77.0333251953125;76.69966408538559;38.3458703764912;38.311929721544004
77.15118408203125;76.69574635423955;38.34308264201933;38.2732492287903
77.137939453125;76.71493837246206;38.35497021757427;38.31840102617191
77.29766845703125;76.72413534974685;38.3580847774332;38.32502183237194
77.34307861328125;76.7196017404841;38.35806257534547;38.31979541087779
77.205078125;76.71978828005916;38.35798364625984;38.320511487490876
77.28314208984375;76.71717865448224;38.35578047086629;38.320316243143324
77.43994140625;76.71865881723225;38.357322875963554;38.32013323574628
77.32391357421875;76.71914235245077;38.35750156890702;38.32048861844178
77.5040283203125;76.62412147197684;38.255453973868605;38.32663539730688
77.58050537109375;76.73090606431745;38.362065128560225;38.327043449037596
77.72015380859375;76.72895360640638;38.36061277332258;38.287750086764454
77.72088623046875;76.63124824901413;38.36475921537956;38.224145710106136
77.8480224609375;76.73213335656094;38.36266838277942;38.32728231571678
77.794677734375;76.73325166592416;38.36487942593833;38.32678117107927
77.93194580078125;76.73368662458552;38.36542451009556;38.32748235269922
77.8961181640625;76.73297555722493;38.36378136882766;38.3277281405608
77.9783935546875;76.73373210930751;38.36477200585108;38.328006376114374
59.74273681640625;0;0;0
51.143310546875;0;0;0
50.79351806640625;0;0;0
37.45196533203125;0;0;0
14.18560791015625;0;0;0
13.9786376953125;0;0;0
13.95635986328125;0;0;0
14.05645751953125;0;0;0
13.96087646484375;0;0;0
