TIMESTAMP;CPU;RAM;GPU
1700504589.900590;0.638672;0;0
1700504590.900585;14.7455;0;0
1700504591.898407;93.8168;0;0
1700504592.897466;175.203;0;0
1700504593.896473;256.633;0;0
1700504594.895548;338.159;0;0
1700504595.894596;419.755;0;0
1700504596.893671;501.4;0;0
1700504597.892724;583.169;0;0
1700504598.891778;664.952;0;0
1700504599.890852;746.831;0;0
1700504600.889889;828.907;0;0
1700504601.888966;910.917;0;0
1700504602.888031;992.995;0;0
1700504603.887080;1075.28;0;0
1700504604.886147;1157.64;0;0
1700504605.885227;1240.15;0;0
1700504606.884262;1322.63;0;0
1700504607.883327;1405.16;0;0
1700504608.882407;1487.66;0;0
1700504609.881444;1570.14;0;0
1700504610.880505;1652.54;0;0
1700504611.879713;1722.37;0;0
1700504612.879396;1773.76;0;0
1700504613.878505;1811.43;0;0
1700504614.877685;1849.07;0;0
1700504615.876798;1886.71;0;0
1700504616.875953;1924.29;0;0
1700504617.875088;1961.77;0;0
1700504618.874269;1999.26;0;0
1700504619.873392;2036.69;0;0
1700504620.872848;2052.8;0;0
1700504621.872144;2066.78;0;0
1700504622.871418;2080.74;0;0
1700504623.870678;2094.67;0;0
