TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699892813.394641;0.10199;0;0;784106;2378665;2111182;3890893;1357687;1570657;1123955;1958237
1699892814.554888;2.29181;0;0;637802;1558844;861162;4676328;4683340;1631248;457158;4115708
1699892815.407292;26.8956;0;0;4173779;870474;1741825;4693840;4694070;1953513;3506573;4579850
1699892816.392451;51.952;0;0;4671715;1945947;1112092;4651042;4691040;1569724;3754262;4694307
1699892817.391547;77.4009;0;0;4671736;1122726;942529;4694609;4691289;1521067;3700411;4687616
1699892818.390795;102.658;0;0;4675025;657317;924850;4674617;4640913;2871911;3853201;4120732
1699892819.389903;127.959;0;0;4675637;646956;930458;4675677;4446113;2497385;3916476;4263311
1699892820.389043;153.334;0;0;4672239;668208;2207142;4672291;4358092;1415635;3870588;4128579
1699892821.388236;178.924;0;0;4674564;642746;936146;4674590;4314347;1496164;3741747;4132355
1699892822.387311;204.542;0;0;4673910;650571;864279;4673946;4099554;1721619;3775393;4120090
1699892823.386475;230.211;0;0;4675284;641436;780856;4675309;4207323;1599609;3925737;4150923
1699892824.385655;255.917;0;0;4674137;680278;2534179;4674187;4137447;1314452;3869684;4150323
1699892825.384767;281.608;0;0;4675445;643485;3354425;4675485;4251899;1473257;1465778;4128168
1699892826.383881;307.338;0;0;4675024;652203;3313435;4673137;4162400;1563657;3434897;4678263
1699892827.383038;333.104;0;0;4675615;641340;3450962;4189713;4233414;1475171;3171348;4675649
1699892828.382201;358.873;0;0;4674859;673081;3500476;4224597;4257349;1403824;2779790;4674876
1699892829.381345;384.639;0;0;4675112;643606;3361274;4227900;4348686;1500418;1869597;4675151
1699892830.380495;410.404;0;0;4674478;658987;3366325;4230006;4376060;1567703;2474420;4674521
1699892831.379655;436.174;0;0;4675389;643911;3353608;4316235;4330226;1711002;3193024;4675433
1699892832.378824;461.99;0;0;4674751;678165;3358903;4370402;4285245;1711976;2263308;4674793
1699892833.377959;487.837;0;0;4673101;647355;3444942;4227699;4314760;1736224;2534715;4673136
1699892834.377118;513.782;0;0;4674900;674658;3440097;4197806;4160040;1817562;2540759;4674919
1699892835.376274;539.774;0;0;4675359;655825;3289731;4267669;4225058;1656069;2363515;4675405
1699892836.375330;565.781;0;0;4674911;783528;3394630;4274483;4200745;1726516;2332345;4674958
1699892837.374481;591.826;0;0;4675330;638837;3442057;4218367;4164645;1670144;2197935;4675384
1699892838.373660;617.807;0;0;4673714;665632;3420694;4250458;4165806;1742701;3084122;4673754
1699892839.372805;643.81;0;0;4672747;759935;3392792;4258065;4281280;1681174;3473731;4672785
1699892840.371965;669.868;0;0;4675473;690335;3451054;4298007;4345327;1715747;3309122;4675499
1699892841.547084;681.169;0;0;628861;562781;1060886;425051;535441;472913;814667;635835
1699892842.371799;683.407;0;0;861035;846902;2179088;857142;791450;967991;1035984;850441
1699892843.370912;685.686;0;0;918383;820808;2160956;997363;669173;1025851;1198834;790807
1699892844.370312;687.955;0;0;895405;922327;2159410;916558;860094;1007541;1084776;785438
