FULL;PG1;PG2
36.72624;0;0
273.7782;13.089436999999991;16.238497000000006
276.60102;138.16640899999996;138.01314599999998
249.09328;124.30677099999996;124.580876
249.26206;124.21958300000007;124.25387000000006
249.31053;124.29393499999995;124.67245999999996
249.27256;124.27499000000005;124.68786400000006
249.37632;124.13734800000003;124.65372500000005
249.17986;124.16000499999997;124.46954699999998
249.27653;124.20815500000005;124.62103400000005
249.30283;124.20399099999999;124.720216
249.31798;124.22881900000006;124.71059200000008
249.14;124.03697400000007;124.55279200000008
249.39933;124.26935599999995;116.83385199999994
249.18147;124.12641000000009;120.6870520000001
249.25966;124.19975399999998;116.87162499999997
249.3582;124.25028700000004;116.80624500000005
249.28432;124.16049099999998;120.75459199999997
249.31222;124.38076499999995;116.77474699999996
249.26894;124.39363499999993;116.68783299999993
249.28115;124.124372;116.760186
249.23368;124.25561499999996;120.64353199999995
249.24048;124.12139599999999;120.715626
249.33973;124.25680699999995;116.89088999999994
249.24821;124.36607699999992;116.79746499999992
249.2805;124.14311400000003;120.57755500000005
249.22928;124.10039399999998;116.90119999999999
249.38115;124.34754400000007;116.83523800000007
249.16531;124.44508499999996;116.63932699999995
249.28915;124.01011399999994;116.70531499999996
249.40227;124.35807000000003;116.94804400000002
249.16592;124.01751700000007;116.85541000000006
249.36598;124.37427700000006;116.72522300000006
249.25315;124.335177;120.73573
249.19811;123.96499399999995;120.57197999999994
249.20952;124.26194900000004;120.76547500000007
249.41925;124.22930000000005;113.11350500000003
249.2045;124.15660800000005;116.61534500000005
249.31269;124.29629600000007;120.90172000000007
249.1142;51.540866;103.69531200000004
122.15311;0;0
31.793896;0;0
30.239244;0;0
28.969638;0;0
