TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684145958.79758;#SYSTEM;5095;3117631;22075445;165097276
1684145958.79758;/sys/fs/cgroup/anon.slice/anon_service.service;3486;1980979;0;8667752
1684145958.79758;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684145959.79985;#SYSTEM;12853;2991887;7714596;5999030274
1684145959.79985;/sys/fs/cgroup/anon.slice/anon_service.service;690;215587;0;2216972
1684145959.79985;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684145960.97732;#SYSTEM;177473;99362053;34520117;106507711
1684145960.97732;/sys/fs/cgroup/anon.slice/anon_service.service;12260;1615321;10377586;5197580
1684145960.97732;/sys/fs/cgroup/test.slice/test;437906;286873302;76379349;114260754
1684145961.78699;#SYSTEM;1120599;1361877106;1426119720;5876459766
1684145961.78699;/sys/fs/cgroup/anon.slice/anon_service.service;2536;207258;0;2251484
1684145961.78699;/sys/fs/cgroup/test.slice/test;939444;1332542923;0;484006413
1684145962.78272;#SYSTEM;8754;957894;3297454;5996819817
1684145962.78272;/sys/fs/cgroup/anon.slice/anon_service.service;1439;191577;0;2221995
1684145962.78272;/sys/fs/cgroup/test.slice/test;769;54725;0;1206676
1684145963.77943;#SYSTEM;6970;1493394;5217185;5996813382
1684145963.77943;/sys/fs/cgroup/anon.slice/anon_service.service;193;198955;0;2346422
1684145963.77943;/sys/fs/cgroup/test.slice/test;1450;242203;0;1834109
1684145964.77451;#SYSTEM;4753;1928953;4988894;5995999600
1684145964.77451;/sys/fs/cgroup/anon.slice/anon_service.service;89;200941;0;2353962
1684145964.77451;/sys/fs/cgroup/test.slice/test;40;39891;0;1116735
1684145965.75298;#SYSTEM;47710855;3014836735;3009243914;5984395648
1684145965.75298;/sys/fs/cgroup/anon.slice/anon_service.service;4975;156057;0;759707
1684145965.75298;/sys/fs/cgroup/test.slice/test;47766235;3002771323;0;1030042661
1684145966.74484;#SYSTEM;592457424;24064322324;19176783431;5994156774
1684145966.74484;/sys/fs/cgroup/anon.slice/anon_service.service;6692;169192;0;708281
1684145966.74484;/sys/fs/cgroup/test.slice/test;592268033;24022374069;0;5965817198
1684145967.73810;#SYSTEM;539653491;24525115397;19416391366;5995511843
1684145967.73810;/sys/fs/cgroup/anon.slice/anon_service.service;6660;170731;0;861470
1684145967.73810;/sys/fs/cgroup/test.slice/test;539600051;24522721588;0;5992872509
1684145968.73008;#SYSTEM;522765960;24006255750;19313643545;5994397714
1684145968.73008;/sys/fs/cgroup/anon.slice/anon_service.service;6299;167247;0;849769
1684145968.73008;/sys/fs/cgroup/test.slice/test;522734212;24006278641;0;5954464165
1684145969.72185;#SYSTEM;517186107;24026355246;19510402955;5994488866
