RAPL;ALL;PG1;PG2
0.050048828125;0;0;0
14.132568359375;0;0;0
13.8052978515625;0;0;0
13.95013427734375;0;0;0
13.88299560546875;0;0;0
38.18743896484375;0;0;0
39.5479736328125;0;0;0
39.57330322265625;0;0;0
39.62213134765625;0;0;0
39.568115234375;0;0;0
39.554443359375;0;0;0
39.53759765625;0;0;0
39.56536865234375;0;0;0
39.5408935546875;0;0;0
39.54510498046875;0;0;0
39.53924560546875;39.40267396207708;19.621568551841886;19.623403861007336
39.5938720703125;39.41220629545418;19.623781214342205;19.62396090600276
39.5645751953125;39.41311062766266;19.62760293728454;19.624190422105084
39.54931640625;39.57513091082713;19.62397479163519;19.623649712410984
39.669677734375;39.40652819566296;19.621847074528848;19.62333198393922
39.58056640625;39.40724474356998;19.626679973685388;19.623974791101254
39.57696533203125;39.4087237102129;19.623833487255652;19.62360642267518
39.5802001953125;39.40467983247921;19.62058923039781;19.623368739125684
39.656005859375;39.411829122331675;19.62781775093433;19.62300118715782
39.61163330078125;39.40533169551474;19.621242656162234;19.62486018320366
39.62176513671875;39.40795201677955;19.626742865650122;19.623461852484155
39.6492919921875;39.406176192855995;19.62191568422757;19.623646444970795
39.68798828125;39.41372717174281;19.626802491034905;19.622792090970695
39.64434814453125;39.580009233751156;19.621203450431224;19.624839762670668
39.63079833984375;39.4101947920647;19.626547654717328;19.623705253311613
39.63470458984375;39.4120094892915;19.624281084834763;19.623865342550232
39.674072265625;39.40812246263303;19.621670649427287;19.623587636947175
39.62493896484375;39.410985401330905;19.626902954932245;19.62346838657154
39.64892578125;39.40713826168401;19.620900423942523;19.623578651950183
39.647216796875;39.41143702609986;19.62704098838241;19.622794541357433
39.6993408203125;39.40426014006513;19.62159142180764;19.62454980486576
39.62554931640625;39.41136111228916;19.626814742197354;19.62370688691701
38.73150634765625;36.60952994759761;16.828902182933582;19.624755635093088
33.12567138671875;20.050771539532384;0.0;19.719731987991125
29.04217529296875;18.117995431078832;0.0;15.594913510522636
13.85980224609375;0;0;0
13.7568359375;0;0;0
13.74951171875;0;0;0
13.751953125;0;0;0
