TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700012385.199337;#SYSTEM;109457856;81208998;15955028;168275;96452608;1417793536
1700012385.199337;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700012386.198959;#SYSTEM;367264126;291638058;58018200;890654;103968768;1449631744
1700012386.198959;/sys/fs/cgroup/custom.slice/pg1;188944234;84085608;16422166;260506;8073216;33320960
1700012387.195474;#SYSTEM;33872521049;87063072946;15859005643;3061029;109031424;1466519552
1700012387.195474;/sys/fs/cgroup/custom.slice/pg1;33537360719;86777635517;15801825752;2434163;9834496;48750592
1700012388.194454;#SYSTEM;34082789370;91378269590;16637872810;2124101;109322240;1466527744
1700012388.194454;/sys/fs/cgroup/custom.slice/pg1;33888909710;91088148974;16580735789;1801793;9834496;48750592
1700012389.193535;#SYSTEM;34061430638;91432093865;16647712315;2087831;109367296;1466531840
1700012389.193535;/sys/fs/cgroup/custom.slice/pg1;33880976289;91186798374;16598683706;1618963;9834496;48750592
1700012390.192688;#SYSTEM;33994632236;91047772901;16577702414;2140265;111644672;1466531840
1700012390.192688;/sys/fs/cgroup/custom.slice/pg1;33790605313;90796041511;16527568084;1634994;9834496;48750592
1700012391.191872;#SYSTEM;34012828315;91135773572;16593665421;2058030;111861760;1466535936
1700012391.191872;/sys/fs/cgroup/custom.slice/pg1;33820547547;90909622661;16548236470;1635574;9834496;48750592
1700012392.190985;#SYSTEM;33989282760;91024682519;16573697356;2191429;112197632;1466540032
1700012392.190985;/sys/fs/cgroup/custom.slice/pg1;33786546072;90795581931;16527482037;1662413;9834496;48750592
1700012393.190109;#SYSTEM;34029041226;91168226605;16599976079;2081207;112197632;1466548224
1700012393.190109;/sys/fs/cgroup/custom.slice/pg1;33813806763;90874188776;16541784743;1715971;9834496;48750592
1700012394.189347;#SYSTEM;33980578651;91010221375;16570906974;1987947;112197632;1466552320
1700012394.189347;/sys/fs/cgroup/custom.slice/pg1;33775906030;90753535682;16519834068;1702191;9834496;48750592
1700012395.188399;#SYSTEM;34032829863;91134611807;16593515358;2673329;112197632;1466552320
1700012395.188399;/sys/fs/cgroup/custom.slice/pg1;33825791794;90844113873;16536311946;2416414;9834496;48750592
1700012396.187574;#SYSTEM;34026504395;91157768386;16597796427;2030539;112197632;1466556416
1700012396.187574;/sys/fs/cgroup/custom.slice/pg1;33819093278;90889608082;16544600650;1652071;9834496;48750592
1700012397.186691;#SYSTEM;34013070340;91128561412;16592400310;2093284;112197632;1466556416
1700012397.186691;/sys/fs/cgroup/custom.slice/pg1;33814620282;90869719817;16540966717;1655964;9834496;48750592
1700012398.185895;#SYSTEM;33989660864;91076908731;16582975300;2111439;112197632;1466572800
1700012398.185895;/sys/fs/cgroup/custom.slice/pg1;33792300538;90855985645;16538481191;1642786;9834496;48750592
1700012399.184978;#SYSTEM;34008927342;91130294244;16592643857;2108189;112197632;1466576896
1700012399.184978;/sys/fs/cgroup/custom.slice/pg1;33820419440;90887883948;16544281683;1622835;9834496;48750592
1700012400.184178;#SYSTEM;33997392825;91125309147;16591764816;2076433;112197632;1466576896
1700012400.184178;/sys/fs/cgroup/custom.slice/pg1;33805751398;90893764778;16545354574;1621895;9834496;48750592
1700012401.183257;#SYSTEM;33992662930;91101875396;16587446542;2047680;112476160;1466580992
1700012401.183257;/sys/fs/cgroup/custom.slice/pg1;33797571898;90859975591;16539199500;1652852;9834496;48750592
1700012402.182423;#SYSTEM;34011901922;91148035277;16595888214;2014687;112476160;1466580992
1700012402.182423;/sys/fs/cgroup/custom.slice/pg1;33811669799;90888421730;16544389894;1694477;9834496;48750592
1700012403.181513;#SYSTEM;33829275251;90841706080;16536375263;1753631;112476160;1466589184
1700012403.181513;/sys/fs/cgroup/custom.slice/pg1;33777401464;90819282422;16531787502;1712683;9834496;48750592
