TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700495338.100353;#SYSTEM;15072553;10667077;57055416;30158;109228032;797794304
1700495338.100353;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700495338.100353;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0;0;0
1700495339.99580;#SYSTEM;363139807;249221418;11863824397;948399;114438144;819957760
1700495339.99580;/sys/fs/cgroup/custom.slice/pg1;44220205;33608146;25711559;380291;888832;4431872
1700495339.99580;/sys/fs/cgroup/custom.slice/pg2;173274130;138518282;97645506;157924;3530752;17727488
1700495340.98210;#SYSTEM;18949928450;27017152545;6994199081;63384576;114544640;819929088
1700495340.98210;/sys/fs/cgroup/custom.slice/pg1;3777235671;4264340255;998782957;63044756;888832;4431872
1700495340.98210;/sys/fs/cgroup/custom.slice/pg2;15105922679;22678218169;3993974757;148369;3530752;17727488
1700495341.97278;#SYSTEM;19001255397;27113012777;6993314956;64170140;114634752;819933184
1700495341.97278;/sys/fs/cgroup/custom.slice/pg1;3783711372;4273235252;999018283;63915613;888832;4431872
1700495341.97278;/sys/fs/cgroup/custom.slice/pg2;15135564248;22763563723;3995980295;137999;3530752;17727488
1700495342.96320;#SYSTEM;18999158770;27065979193;6992534803;64074328;114745344;819937280
1700495342.96320;/sys/fs/cgroup/custom.slice/pg1;3783580726;4272312473;998993997;63958967;888832;4431872
1700495342.96320;/sys/fs/cgroup/custom.slice/pg2;15139653034;22726405369;3997072730;137738;3530752;17727488
1700495343.95381;#SYSTEM;18998426083;27101494584;6992420385;64238342;115474432;819941376
1700495343.95381;/sys/fs/cgroup/custom.slice/pg1;3783718680;4273083683;999015924;63922745;888832;4431872
1700495343.95381;/sys/fs/cgroup/custom.slice/pg2;15139758641;22768516081;3997079656;136344;3530752;17727488
1700495344.94452;#SYSTEM;18996699661;27072506776;6992503402;63739586;115523584;819941376
1700495344.94452;/sys/fs/cgroup/custom.slice/pg1;3783691708;4271805833;999016307;63446875;888832;4431872
1700495344.94452;/sys/fs/cgroup/custom.slice/pg2;15139487528;22731558739;3997058970;136818;3530752;17727488
1700495345.93523;#SYSTEM;19001640218;27103464522;6993020094;63619276;115634176;819941376
1700495345.93523;/sys/fs/cgroup/custom.slice/pg1;3783603641;4271072472;998987744;62995544;888832;4431872
1700495345.93523;/sys/fs/cgroup/custom.slice/pg2;15138391581;22761710147;3996740098;136501;3530752;17727488
1700495346.92573;#SYSTEM;19004467294;27058625997;6994326743;64033486;115642368;819941376
1700495346.92573;/sys/fs/cgroup/custom.slice/pg1;3783723879;4273265507;999014852;64185525;888832;4431872
1700495346.92573;/sys/fs/cgroup/custom.slice/pg2;15132510514;22694834711;3995175717;137013;3530752;17727488
1700495347.91633;#SYSTEM;19004505585;27116200423;6994400414;64148874;115716096;819953664
1700495347.91633;/sys/fs/cgroup/custom.slice/pg1;3783676651;4273078337;999012077;63966706;888832;4431872
1700495347.91633;/sys/fs/cgroup/custom.slice/pg2;15132388545;22752720729;3995161760;137306;3530752;17727488
1700495348.90696;#SYSTEM;19004390232;27060112906;6994384000;64198840;115716096;819953664
1700495348.90696;/sys/fs/cgroup/custom.slice/pg1;3783704904;4272160964;999017038;63874314;888832;4431872
1700495348.90696;/sys/fs/cgroup/custom.slice/pg2;15132320366;22689094281;3995162759;137174;3530752;17727488
1700495349.89773;#SYSTEM;19003958684;27114612930;6994355827;64124986;115748864;819953664
1700495349.89773;/sys/fs/cgroup/custom.slice/pg1;3783763381;4272867758;999032703;64037262;888832;4431872
1700495349.89773;/sys/fs/cgroup/custom.slice/pg2;15132810292;22759043591;3995259752;137052;3530752;17727488
1700495350.88810;#SYSTEM;18997135021;27041883615;6992452109;64167442;115748864;819957760
1700495350.88810;/sys/fs/cgroup/custom.slice/pg1;3783805657;4272367068;999031594;64003230;888832;4431872
1700495350.88810;/sys/fs/cgroup/custom.slice/pg2;15138927095;22703397048;3996846971;137275;3530752;17727488
1700495351.87890;#SYSTEM;18996400933;27109180680;6992515364;64128005;115748864;819957760
1700495351.87890;/sys/fs/cgroup/custom.slice/pg1;3783763395;4273557184;999026647;64089280;888832;4431872
1700495351.87890;/sys/fs/cgroup/custom.slice/pg2;15139697808;22767214884;3997089805;137066;3530752;17727488
1700495352.86944;#SYSTEM;18997739749;27045635928;6992482139;64152363;115785728;819970048
1700495352.86944;/sys/fs/cgroup/custom.slice/pg1;3783592371;4272955853;998991101;64002515;888832;4431872
1700495352.86944;/sys/fs/cgroup/custom.slice/pg2;15139409243;22702598453;3997034690;138907;3530752;17727488
