FULL;PG1;PG2
41.726064;0;0
169.07829;33.846148;134.77475199999998
170.08965;33.956608;135.90308399999998
169.97976;33.796696;134.95687599999997
170.15822;33.740252;135.727828
170.45549;34.10646;135.580864
170.48907;33.684412;134.96731300000002
170.66653;34.133302;136.91933300000002
170.6982;33.87903;135.286173
170.91746;34.028812;136.57927600000002
170.85646;34.079184;135.70269599999995
170.91635;33.89058;135.56232
170.84333;34.01475;136.44378499999996
170.86298;34.033996;135.59698400000002
170.9235;34.045424;128.28934
171.01306;34.218024;119.06947200000005
170.82523;33.88778;118.83828400000003
170.97918;34.057140000000004;119.50819800000001
170.80731;33.885472;126.80219600000001
170.95758;34.052212;119.56969699999999
170.98755;34.074716;118.80104200000001
170.97419;33.917332;118.71066199999997
170.9941;34.214228;111.04212299999998
171.00235;33.92292;118.80731699999997
170.9923;34.213872;119.59443599999999
170.99112;33.905404;127.37643899999996
170.97856;33.934674;119.07845899999995
171.04595;17.18199;127.78138099999998
161.96917;0;138.42140400000002
103.21206;0;0
34.59145;0;0
32.530864;0;0
32.563732;0;0
