TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699925483.848211;#SYSTEM;15849690;14150934;1961101;35197
1699925483.848211;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699925483.848211;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699925483.848211;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925484.987635;#SYSTEM;224972896;363490312;73649417;500271
1699925484.987635;/sys/fs/cgroup/custom.slice/pg1;67461114;97392428;11990845;165284
1699925484.987635;/sys/fs/cgroup/custom.slice/pg2;89503687;210720134;50956556;94787
1699925484.987635;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925485.846357;#SYSTEM;17607734783;54050714462;11480135069;20465352
1699925485.846357;/sys/fs/cgroup/custom.slice/pg1;7033651586;13924730221;1500050274;18163013
1699925485.846357;/sys/fs/cgroup/custom.slice/pg2;10549967478;40106593989;9976518315;2197438
1699925485.846357;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925486.845439;#SYSTEM;17987802490;55227640566;11730774992;21138463
1699925486.845439;/sys/fs/cgroup/custom.slice/pg1;7176218899;14208360411;1530623094;18521380
1699925486.845439;/sys/fs/cgroup/custom.slice/pg2;10764500216;40959642697;10188735077;2435569
1699925486.845439;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925487.844466;#SYSTEM;17986753595;55160835804;11714171825;21697869
1699925487.844466;/sys/fs/cgroup/custom.slice/pg1;7175979811;14208078690;1530577084;18524886
1699925487.844466;/sys/fs/cgroup/custom.slice/pg2;10763668343;40892733841;10172087350;2996242
1699925487.844466;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925488.843569;#SYSTEM;17988850359;55177912816;11718524400;21520830
1699925488.843569;/sys/fs/cgroup/custom.slice/pg1;7176284986;14207080038;1530469165;18555246
1699925488.843569;/sys/fs/cgroup/custom.slice/pg2;10764374786;40910522105;10176517522;2782283
1699925488.843569;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925489.842620;#SYSTEM;17987754948;55246124707;11735451620;19615399
1699925489.842620;/sys/fs/cgroup/custom.slice/pg1;7176368409;14207642739;1530547475;18546526
1699925489.842620;/sys/fs/cgroup/custom.slice/pg2;10764066459;40978047656;10193310148;889806
1699925489.842620;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925490.841679;#SYSTEM;17988135491;55252634972;11737171451;19621120
1699925490.841679;/sys/fs/cgroup/custom.slice/pg1;7176024558;14206562719;1530415219;18552894
1699925490.841679;/sys/fs/cgroup/custom.slice/pg2;10764269087;40985246136;10195103553;889177
1699925490.841679;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925491.840706;#SYSTEM;17986782926;55267285024;11740701827;19597948
1699925491.840706;/sys/fs/cgroup/custom.slice/pg1;7176088080;14207777706;1530562045;18533092
1699925491.840706;/sys/fs/cgroup/custom.slice/pg2;10763798804;40999420530;10198627495;889479
1699925491.840706;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925492.839811;#SYSTEM;17987856410;55235067394;11732422662;19438063
1699925492.839811;/sys/fs/cgroup/custom.slice/pg1;7176422954;14209055533;1530677242;18530895
1699925492.839811;/sys/fs/cgroup/custom.slice/pg2;10763543372;40964959696;10190056358;729801
1699925492.839811;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925493.838861;#SYSTEM;17987514098;55292095203;11746852194;19299393
1699925493.838861;/sys/fs/cgroup/custom.slice/pg1;7176303415;14207826635;1530551185;18545021
1699925493.838861;/sys/fs/cgroup/custom.slice/pg2;10764213083;41023953002;10204732100;580979
1699925493.838861;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925494.837925;#SYSTEM;17987611863;55272076171;11741963586;19970614
1699925494.837925;/sys/fs/cgroup/custom.slice/pg1;7176092184;14207079636;1530478257;18545983
1699925494.837925;/sys/fs/cgroup/custom.slice/pg2;10764033120;41004526092;10199898780;1250234
1699925494.837925;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925495.836947;#SYSTEM;17986454637;55226197694;11730361836;21054263
1699925495.836947;/sys/fs/cgroup/custom.slice/pg1;7176066204;14208406738;1530607997;18521915
1699925495.836947;/sys/fs/cgroup/custom.slice/pg2;10763696943;40957673006;10188242128;2361732
1699925495.836947;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925496.836010;#SYSTEM;17987196658;55237299433;11733165617;20975992
1699925496.836010;/sys/fs/cgroup/custom.slice/pg1;7176104172;14208213493;1530596874;18528583
1699925496.836010;/sys/fs/cgroup/custom.slice/pg2;10764241121;40968960538;10191053208;2273159
1699925496.836010;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925497.835103;#SYSTEM;17988033863;55216403771;11727886828;21111202
1699925497.835103;/sys/fs/cgroup/custom.slice/pg1;7176618138;14208768524;1530647119;18540288
1699925497.835103;/sys/fs/cgroup/custom.slice/pg2;10764684578;40947656651;10185752309;2400006
1699925497.835103;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925498.834161;#SYSTEM;17987377596;55206651178;11725605176;21269619
1699925498.834161;/sys/fs/cgroup/custom.slice/pg1;7175967716;14207495610;1530514790;18538114
1699925498.834161;/sys/fs/cgroup/custom.slice/pg2;10763983565;40938810280;10183542834;2552328
1699925498.834161;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925499.833222;#SYSTEM;17988592843;55164757572;11715472988;21694568
1699925499.833222;/sys/fs/cgroup/custom.slice/pg1;7176328807;14204889695;1530217123;18664867
1699925499.833222;/sys/fs/cgroup/custom.slice/pg2;10764178479;40898871125;10173553019;2845284
1699925499.833222;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925500.832246;#SYSTEM;17987048803;55187519238;11723331936;21027651
1699925500.832246;/sys/fs/cgroup/custom.slice/pg1;7175859313;14188744246;1528486825;19336456
1699925500.832246;/sys/fs/cgroup/custom.slice/pg2;10763757096;40938481033;10183305505;1511587
1699925500.832246;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925501.831341;#SYSTEM;17987761646;55297773067;11748188802;19256084
1699925501.831341;/sys/fs/cgroup/custom.slice/pg1;7176612244;14208398672;1530620469;18539281
1699925501.831341;/sys/fs/cgroup/custom.slice/pg2;10764694516;41029446421;10206097891;553717
1699925501.831341;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925502.830402;#SYSTEM;17987313656;54733640662;11608016264;24791065
1699925502.830402;/sys/fs/cgroup/custom.slice/pg1;7176095603;14206706218;1530443877;18551644
1699925502.830402;/sys/fs/cgroup/custom.slice/pg2;10763111820;40465407133;10065789312;6066032
1699925502.830402;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925503.829463;#SYSTEM;17987452668;54199665903;11475052160;29872018
1699925503.829463;/sys/fs/cgroup/custom.slice/pg1;7176324694;14208145467;1530590307;18535854
1699925503.829463;/sys/fs/cgroup/custom.slice/pg2;10764233943;39931362151;9932940255;11169220
1699925503.829463;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925504.828489;#SYSTEM;17986587910;54621605264;11594780648;26415210
1699925504.828489;/sys/fs/cgroup/custom.slice/pg1;7175568082;14103070282;1519253903;20095349
