TIMESTAMP;CPU;RAM;GPU
1700484742.405437;0.600891;0;0
1700484743.404835;14.6891;0;0
1700484744.403481;72.2036;0;0
1700484745.402558;131.511;0;0
1700484746.401774;190.937;0;0
1700484747.400921;250.23;0;0
1700484748.400059;309.54;0;0
1700484749.399229;368.944;0;0
1700484750.398308;428.318;0;0
1700484751.397522;487.653;0;0
1700484752.396703;547.066;0;0
1700484753.395829;606.398;0;0
1700484754.394990;665.822;0;0
1700484755.394060;725.137;0;0
1700484756.393278;784.56;0;0
1700484757.392438;843.979;0;0
1700484758.391575;903.455;0;0
1700484759.390663;962.862;0;0
1700484760.389895;1022.27;0;0
1700484761.389036;1081.65;0;0
1700484762.388184;1141.12;0;0
1700484763.387343;1200.53;0;0
1700484764.386507;1257.83;0;0
1700484765.386012;1300.62;0;0
1700484766.385663;1314.54;0;0
1700484767.384722;1328.29;0;0
1700484768.384175;1342.31;0;0
