timestamp;RAPL;glob;PG1;PG2
1700791886254.0;0.19964599609375;0;0;0
1700791886254.0;0.275634765625;0;0;0
1700791887256.0;14.4110107421875;0;0;0
1700791887256.0;29.03546142578125;0;0;0
1700791888257.0;12.44866943359375;0;0;0
1700791888257.0;26.891357421875;0;0;0
1700791889258.0;11.6077880859375;0;0;0
1700791889258.0;26.29644775390625;0;0;0
1700791890260.0;14.3800048828125;0;0;0
1700791890260.0;27.95458984375;0;0;0
1700791891261.0;10.25494384765625;0;0;0
1700791891261.0;25.48712158203125;0;0;0
1700791892262.0;12.04193115234375;0;0;0
1700791892262.0;26.58551025390625;0;0;0
1700791893265.0;11.5076904296875;0;0;0
1700791893265.0;27.36029052734375;0;0;0
1700791894276.0;94.8758544921875;0;0;0
1700791894276.0;108.28363037109375;0;0;0
1700791895287.0;97.766845703125;0;0;0
1700791895287.0;109.79290771484375;0;0;0
1700791896288.0;114.61578369140625;0;0;0
1700791896288.0;126.79669189453125;0;0;0
1700791897288.0;136.8614501953125;0;0;0
1700791897288.0;130.20513916015625;0;0;0
1700791898289.0;124.66571044921875;0;0;0
1700791898289.0;124.68194580078125;0;0;0
1700791899290.0;124.68914794921875;0;0;0
1700791899290.0;124.68572998046875;0;0;0
1700791900291.0;124.81561279296875;0;0;0
1700791900291.0;124.8074951171875;0;0;0
1700791901291.0;124.68853759765625;0;0;0
1700791901291.0;124.71453857421875;0;0;0
1700791902292.0;124.7041015625;0;0;0
1700791902292.0;124.68096923828125;0;0;0
1700791903293.0;124.69366455078125;0;0;0
1700791903293.0;124.685302734375;0;0;0
1700791904293.0;124.81219482421875;126.4361062035222;15.659632591547204;110.75606524041699
1700791904293.0;124.8236083984375;126.4361062035222;15.659632591547204;110.75606524041699
1700791905294.0;124.6810302734375;126.38367041710009;15.675052096988662;110.6896090943806
1700791905294.0;124.68182373046875;126.38367041710009;15.675052096988662;110.6896090943806
1700791906295.0;124.69561767578125;126.38152207680406;15.64510642198035;110.717717562925
1700791906295.0;124.6986083984375;126.38152207680406;15.64510642198035;110.717717562925
1700791907295.0;124.806640625;124.27568018110223;106.72595490348144;15.809170085222886
1700791907295.0;124.81787109375;124.27568018110223;106.72595490348144;15.809170085222886
1700791908296.0;124.690673828125;124.5395944773738;106.90108322109765;16.00434210472299
1700791908296.0;124.68853759765625;124.5395944773738;106.90108322109765;16.00434210472299
1700791909297.0;124.6942138671875;126.32653008368085;15.665881244074761;110.64058699712687
1700791909297.0;124.683349609375;126.32653008368085;15.665881244074761;110.64058699712687
1700791910298.0;124.71826171875;123.87568123187889;106.3504462925603;15.821289942593962
1700791910298.0;124.7037353515625;123.87568123187889;106.3504462925603;15.821289942593962
1700791911298.0;124.6910400390625;126.34250331200357;15.63888067334682;110.68489766804792
1700791911298.0;124.803955078125;126.34250331200357;15.63888067334682;110.68489766804792
1700791912299.0;124.79705810546875;123.66280028860558;106.31070551784507;15.795033417606465
1700791913300.0;124.6864013671875;124.06661094410033;106.65156779014748;15.777962253256288
1700791914300.0;124.70220947265625;125.87416769658992;107.0643111845385;15.933505875715458
1700791915301.0;124.81396484375;124.26950847224764;0;0
1700791916302.0;124.69622802734375;0;0;0
1700791917302.0;124.67877197265625;0;0;0
1700791912299.0;124.6990966796875;123.66280028860558;106.31070551784507;15.795033417606465
1700791913300.0;124.685791015625;124.06661094410033;106.65156779014748;15.777962253256288
1700791914300.0;124.80694580078125;125.87416769658992;107.0643111845385;15.933505875715458
1700791915301.0;124.69476318359375;124.26950847224764;0;0
1700791918303.0;124.70263671875;0;0;0
1700791919304.0;124.81964111328125;124.68991169448697;15.57202530433436;109.102548937188
1700791920304.0;124.69134521484375;124.71198517933159;15.572978143697767;109.12358477087331
1700791921305.0;124.71759033203125;124.73350872003557;15.577804891173894;109.14016179291431
1700791922306.0;124.685791015625;124.71831298585751;15.575418560014011;109.12747325846296
1700791923306.0;124.80963134765625;124.6986200317357;15.571084222613644;109.11212436139282
1700791916302.0;124.72998046875;0;0;0
1700791917302.0;124.67962646484375;0;0;0
1700791918303.0;124.81494140625;0;0;0
1700791924307.0;124.68841552734375;124.6943712899741;15.573684072564733;109.10520255875832
1700791925308.0;124.6944580078125;124.72402955173223;15.571488528753529;109.13680318308845
1700791926309.0;124.69598388671875;124.6885666201635;15.575494592770058;109.09813825349445
1700791927309.0;124.809326171875;124.73014525038406;15.576288312035759;109.13833481200922
1700791919304.0;124.714111328125;124.68991169448697;15.57202530433436;109.102548937188
1700791920304.0;124.6939697265625;124.71198517933159;15.572978143697767;109.12358477087331
1700791921305.0;124.69537353515625;124.73350872003557;15.577804891173894;109.14016179291431
1700791922306.0;124.80316162109375;124.71831298585751;15.575418560014011;109.12747325846296
1700791923306.0;124.68475341796875;124.6986200317357;15.571084222613644;109.11212436139282
1700791928310.0;124.687744140625;124.67179959461666;15.567273335465728;109.08922204112301
1700791929311.0;124.697021484375;124.6761091625831;15.573472905302063;109.08769621263929
1700791930311.0;124.69805908203125;124.71040056263443;15.572927507449926;109.12207900876645
1700791931312.0;124.81890869140625;124.70263079880931;15.574337483961026;109.11265549330516
1700791924307.0;124.70391845703125;124.6943712899741;15.573684072564733;109.10520255875832
1700791925308.0;124.688720703125;124.72402955173223;15.571488528753529;109.13680318308845
1700791926309.0;124.8189697265625;124.6885666201635;15.575494592770058;109.09813825349445
1700791927309.0;124.68341064453125;124.73014525038406;15.576288312035759;109.13833481200922
1700791928310.0;124.72772216796875;124.67179959461666;15.567273335465728;109.08922204112301
