TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699893954.600817;0.065918;0;0;2883712;2120261;1047087;1259624;1239018;3503714;2131514;1280897
1699893955.742779;2.29132;0;0;1756605;1285007;1821725;4100002;4100000;4100000;439108;4100000
1699893956.774889;29.2087;0;0;4100002;4100000;540819;4100000;4100000;4118807;1511775;4100000
1699893957.598431;56.4241;0;0;4100000;4100000;580144;4100000;4100000;4099765;2494009;4099999
1699893958.597630;84.2142;0;0;4100000;4100000;808104;4100000;4100000;4101938;1474884;4100000
1699893959.596799;112.185;0;0;4099999;4100000;654642;4100000;4100003;4097687;1333983;4100000
1699893960.595875;140.261;0;0;4100000;4100000;960129;4100000;4099996;4100000;1946514;4099999
1699893961.595041;168.394;0;0;4100000;4100000;609329;4100000;4100000;4104239;1567357;4100000
1699893962.594197;196.553;0;0;4099999;4100000;567951;4100000;4100000;4097728;1546875;4099999
1699893963.593345;224.79;0;0;4100000;4100000;602926;4100683;4100000;4100000;1249991;4100000
1699893964.592512;253.002;0;0;4100000;4100000;559495;4099832;4100000;4100000;1205647;4100000
1699893965.591592;281.206;0;0;4099999;4100000;563656;4100000;4100000;4100000;1082410;4099999
1699893966.590690;309.445;0;0;4100000;4099999;539400;4100000;4100000;4100000;895869;4100000
1699893967.589885;337.647;0;0;4100000;4100000;563006;4100000;4100003;4100000;926443;4100000
1699893968.589060;365.869;0;0;4099999;4100000;554938;4100000;4099996;4100000;1487378;4100000
1699893969.588207;394.119;0;0;4100000;4100000;625501;4100452;4100000;4100000;1384470;4099999
1699893970.587293;422.413;0;0;4100000;4100000;597473;4099858;4100000;4100000;1312148;4100000
1699893971.586349;450.655;0;0;4100000;4100000;594310;4100000;4100000;4100000;1264508;4100000
1699893972.585499;478.95;0;0;4099999;4100000;553765;4100000;4100000;4100000;1332383;4100000
1699893973.584739;507.337;0;0;4100000;4100000;546016;4100000;4100000;4100000;1650426;4100000
1699893974.583834;535.698;0;0;4100000;4100000;546495;4100000;4100000;4100832;1826719;4100000
1699893975.582974;564.032;0;0;4099999;4100000;563600;4100000;4100000;4097277;1924164;4099999
1699893976.582182;592.41;0;0;4100000;4100000;580115;4100000;4100003;4100000;1660933;4100000
1699893977.581322;620.769;0;0;4100000;4100000;562179;4100000;4100000;4100000;1724627;4100000
1699893978.580477;649.129;0;0;4100000;4099999;582895;4100000;4099996;4100000;1561184;4100000
1699893979.579550;677.497;0;0;4100000;4100000;627716;4100190;4100000;4100000;1292203;4100000
1699893980.578543;705.936;0;0;4100000;4100000;599699;4099889;4100000;4100000;1021701;4099999
1699893981.751042;724.378;0;0;577494;423339;769827;789976;860333;400390;753863;979001
1699893982.578187;726.652;0;0;883464;890670;898995;891354;2117779;1020923;915717;1200506
1699893983.577429;728.917;0;0;833489;994203;876112;990118;2307203;857462;1051741;1200524
1699893984.576728;731.182;0;0;835364;750454;850841;1010011;2299929;998776;982030;942829
