TIMESTAMP;CPU;RAM;GPU
1699990582.273920;2.68066;0;0
1699990583.272750;38.1248;0;0
1699990584.271485;229.619;0;0
1699990585.270141;425.811;0;0
1699990586.269246;622.1;0;0
1699990587.268277;818.594;0;0
1699990588.267373;1015.07;0;0
1699990589.266369;1211.48;0;0
1699990590.265433;1407.88;0;0
1699990591.264490;1604.36;0;0
1699990592.263500;1800.86;0;0
1699990593.262612;1997.19;0;0
1699990594.261700;2193.83;0;0
1699990595.260771;2390.41;0;0
1699990596.259870;2586.82;0;0
1699990597.258891;2783.45;0;0
1699990598.257902;2980.08;0;0
1699990599.257005;3176.75;0;0
1699990600.256096;3373.63;0;0
1699990601.255154;3570.51;0;0
1699990602.254199;3767.51;0;0
1699990603.253249;3964.87;0;0
1699990604.252306;4162.54;0;0
1699990605.251478;4360.45;0;0
1699990606.250484;4558.35;0;0
1699990607.249534;4756.51;0;0
1699990608.248568;4954.39;0;0
1699990609.247614;5152.35;0;0
1699990610.246743;5350.48;0;0
1699990611.245773;5548.86;0;0
1699990612.244831;5747.57;0;0
1699990613.243889;5946.23;0;0
1699990614.242960;6145.11;0;0
1699990615.242034;6344.23;0;0
1699990616.241080;6543.27;0;0
1699990617.240160;6742.57;0;0
1699990618.239235;6942.05;0;0
1699990619.238318;7141.42;0;0
1699990620.237359;7340.77;0;0
1699990621.236422;7540.37;0;0
1699990622.235567;7739.74;0;0
1699990623.234535;7939.21;0;0
1699990624.233583;8138.82;0;0
1699990625.232683;8338.36;0;0
1699990626.231762;8537.92;0;0
1699990627.230843;8737.62;0;0
1699990628.229879;8937.26;0;0
1699990629.228929;9136.9;0;0
1699990630.228028;9336.65;0;0
1699990631.227143;9536.46;0;0
1699990632.226154;9736.15;0;0
1699990633.225218;9935.85;0;0
1699990634.224249;10135.5;0;0
1699990635.223301;10335.4;0;0
1699990636.222393;10535.1;0;0
1699990637.221484;10735;0;0
1699990638.220522;10934.7;0;0
1699990639.219626;11134.5;0;0
1699990640.218675;11334.4;0;0
1699990641.217710;11534.1;0;0
1699990642.216760;11734;0;0
1699990643.215833;11933.8;0;0
1699990644.214913;12133.6;0;0
1699990645.213974;12333.5;0;0
1699990646.213043;12533.3;0;0
1699990647.212103;12733.2;0;0
1699990648.211166;12933;0;0
1699990649.210217;13132.8;0;0
1699990650.209272;13332.7;0;0
1699990651.208363;13532.4;0;0
1699990652.207449;13732.3;0;0
1699990653.206467;13932.1;0;0
1699990654.205500;14131.9;0;0
1699990655.204598;14331.8;0;0
1699990656.203666;14531.7;0;0
1699990657.202724;14731.6;0;0
1699990658.201776;14931.4;0;0
1699990659.200825;15131.4;0;0
1699990660.199947;15331.2;0;0
1699990661.198985;15531.2;0;0
1699990662.198038;15731.2;0;0
1699990663.197130;15931.1;0;0
1699990664.196170;16131.1;0;0
1699990665.195291;16331.2;0;0
1699990666.194316;16531.2;0;0
1699990667.193344;16731.4;0;0
1699990668.192486;16931.5;0;0
1699990669.191520;17131.7;0;0
1699990670.190548;17332;0;0
1699990671.189653;17532.2;0;0
1699990672.188715;17732.5;0;0
1699990673.187718;17932.8;0;0
1699990674.186801;18133.2;0;0
1699990675.185899;18333.5;0;0
1699990676.184953;18533.7;0;0
1699990677.184044;18734;0;0
1699990678.183163;18934.3;0;0
1699990679.182154;19134.8;0;0
1699990680.181261;19335.3;0;0
1699990681.180309;19535.5;0;0
1699990682.179453;19735.8;0;0
1699990683.178426;19936;0;0
1699990684.177513;20136.2;0;0
1699990685.176870;20333;0;0
1699990686.176536;20505.5;0;0
1699990687.176534;20655.5;0;0
1699990688.175849;20787.9;0;0
1699990689.175485;20904.5;0;0
1699990690.174747;20936.1;0;0
1699990691.173886;20966;0;0
1699990692.173110;20995.1;0;0
