FULL;PG1;PG2
14.920188;0;0
91.79087;0;0.074992
94.78007;31.619062;63.083884
94.697704;31.591708;63.028554
93.54133;31.154984;62.15724800000001
93.635656;31.237404;62.32168300000001
93.62719;31.234456;62.24036699999999
93.71898;31.239658;62.022148
93.65674;31.193488000000002;62.539512
93.68546;31.177661;62.202864
93.75084;31.173683;62.194179
93.77768;31.23377;62.314807999999985
93.78023;31.361817;62.723634999999994
93.86685;31.288948;62.424518
93.92077;31.30692;62.460375
93.895784;31.349567999999998;62.240362999999995
94.0231;31.16194;62.477388
94.067144;31.508296;62.711426
94.0744;31.358132;62.56254700000001
94.15864;31.386212;62.61857
94.050296;31.196417999999998;62.39283700000001
94.255304;31.443998;62.58122500000001
94.19062;31.44776;62.74286099999999
94.10575;31.394232;62.63457
94.23257;31.385212;62.616575
94.18048;31.239601999999998;62.479203999999996
94.211064;31.429238;62.551849000000004
94.30407;31.460392;62.76656600000001
94.33378;31.444592;62.735044
94.34991;31.65386;62.925428000000004
94.36214;31.299858;62.753902000000004
94.37474;31.509478;62.557839
86.891336;0;26.385398000000002
20.90536;0;0
14.675167;0;0
14.727857;0;0
14.558565;0;0
