TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699891535.178893;0.0828857;0;0;1010385;4245506;2175521;2333642;2042341;2575298;1418552;3787675
1699891536.334878;2.33661;0;0;706139;711018;1457058;4676862;1281889;628581;509559;4186525
1699891537.191222;16.285;0;0;1267175;2469548;909875;4696633;1049519;1748441;1344924;4542654
1699891538.176654;30.4744;0;0;1552273;2997762;984678;4692031;1019009;3546016;831799;4457026
1699891539.175560;44.9004;0;0;1329776;4351439;906353;4695436;937552;1709922;918994;4469143
1699891540.174754;59.3085;0;0;1921364;3716158;1887000;4687772;1238461;3347563;1081872;4512270
1699891541.173808;73.7172;0;0;1487521;4118368;1004656;4697721;870885;1961089;941823;4431495
1699891542.172867;88.1294;0;0;1471768;4195708;825382;4697789;1267550;2449119;894777;4415652
1699891543.171902;102.541;0;0;1469065;4174667;840524;4698002;919229;1708469;1086918;4434755
1699891544.170950;116.937;0;0;1452674;4180104;782573;4698707;1358435;1990323;1413393;4492594
1699891545.170011;131.339;0;0;1478284;4092911;895716;4698029;818692;2182744;1302185;4602488
1699891546.169004;145.731;0;0;1443255;4166419;785281;4698082;1282389;3781187;841793;4592868
1699891547.168144;160.121;0;0;1346568;4175369;788479;4698259;888840;1722826;792807;4573646
1699891548.167173;174.504;0;0;1365652;4234148;863087;4698071;1165897;1772035;885196;4543503
1699891549.166156;188.888;0;0;1411866;4002331;782935;4697770;796561;2065257;712884;4401184
1699891550.165281;203.277;0;0;1527765;4186832;879152;4698125;1245780;3997247;911210;4554161
1699891551.164266;217.669;0;0;1451952;4225269;797913;4698491;943786;1988644;882515;4639314
1699891552.163394;232.045;0;0;1430360;3999762;802081;4698422;1236478;1871297;911997;4561185
1699891553.162302;246.428;0;0;1349786;4071600;802588;4698081;907841;1979508;677154;4457425
1699891554.161493;260.81;0;0;1458868;4165856;925621;4698096;1214274;4001023;761470;4439867
1699891555.161085;275.195;0;0;1143444;4173582;974725;4696865;912242;2143246;2471901;4698566
1699891556.160146;289.592;0;0;748828;4201427;938508;4570018;1243642;1441977;2303996;4698004
1699891557.159351;303.985;0;0;715509;3863999;987571;4674627;1106313;2052418;2798351;4696646
1699891558.158541;318.378;0;0;729869;4184659;880231;4582717;1282593;3968800;2803615;4698085
1699891559.157611;332.772;0;0;671835;4183698;774845;4673992;1068001;2153317;2115115;4698002
1699891560.334918;335.558;0;0;845768;606881;1007146;514219;588457;446882;874866;698151
1699891561.156655;337.764;0;0;872933;2144499;860904;947569;922376;941222;1219027;868510
1699891562.156079;340.003;0;0;880597;2347957;828966;834859;977775;845296;998425;847230
1699891563.154332;342.237;0;0;883704;2258228;847590;981172;1045157;1094164;1102736;1213809
