FULL;PG1;PG2
14.411025;0;0
95.631;0;0
100.77712;33.53743800000001;67.651685
101.01217;33.369355;67.067472
101.03935;33.487325999999996;67.304576
101.08422;33.556986;67.444584
101.09109;33.724446;67.69565700000001
101.08374;33.310753;67.115
101.118984;33.54109700000001;67.412648
101.08645;33.530306;67.39096
101.024056;33.509612;67.43190400000002
101.12975;33.600111;67.36493
101.12853;33.407794;67.144728
101.0301;33.511614;67.353392
101.14152;33.548576;67.42768
101.12521;33.543163;67.41679999999998
101.05028;33.519115;67.53115600000001
101.14745;33.577975;67.486768
101.149864;33.414843;67.15889600000001
101.071336;33.525295;67.38088800000001
101.153016;33.469744000000006;67.435336
101.14139;33.741228;67.81164
101.16486;33.556318000000005;67.44324
101.08694;33.394057000000004;67.11712
101.17838;33.560804000000005;67.45225600000002
101.17988;33.588739;67.5084
101.10279;33.618732;67.73064799999999
101.21087;33.654267000000004;67.391223
101.214536;33.765764;67.36600899999999
100.63718;34.102964;33.935793000000004
61.69884;16.648893;0
20.680436;0;0
14.560143;0;0
14.346734;0;0
14.287647;0;0
