TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700523833.697036;#SYSTEM;15301911;10787469;54158239;30194;104947712;1158758400
1700523833.697036;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700523833.697036;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0;0;0
1700523834.710636;#SYSTEM;474725726;520425664;12006877862;725349;109408256;1176596480
1700523834.710636;/sys/fs/cgroup/custom.slice/pg1;169137953;211851515;78025045;59214;1765376;8863744
1700523834.710636;/sys/fs/cgroup/custom.slice/pg2;164335632;227165321;73989249;203141;1773568;8863744
1700523835.694897;#SYSTEM;14896789070;31158381100;7877590625;614358;109408256;1176600576
1700523835.694897;/sys/fs/cgroup/custom.slice/pg1;7456632701;11331899128;1969058312;302708;1765376;8863744
1700523835.694897;/sys/fs/cgroup/custom.slice/pg2;7423175740;19817679093;1968373242;267067;1773568;8863744
1700523836.693919;#SYSTEM;15219096841;31688301104;7991480824;1846710;109490176;1176604672
1700523836.693919;/sys/fs/cgroup/custom.slice/pg1;7567870428;11502364497;1998058901;301050;1765376;8863744
1700523836.693919;/sys/fs/cgroup/custom.slice/pg2;7572827685;20153446173;1998983843;1338689;1773568;8863744
1700523837.692967;#SYSTEM;15222900459;31819589094;7992976708;949106;109608960;1176604672
1700523837.692967;/sys/fs/cgroup/custom.slice/pg1;7567778684;11502645659;1998036579;292307;1765376;8863744
1700523837.692967;/sys/fs/cgroup/custom.slice/pg2;7567550692;20210941958;1997571719;555324;1773568;8863744
1700523838.692033;#SYSTEM;15235016356;31734854858;7995677447;1873664;110321664;1176604672
1700523838.692033;/sys/fs/cgroup/custom.slice/pg1;7568085421;11502789356;1998099650;291883;1765376;8863744
1700523838.692033;/sys/fs/cgroup/custom.slice/pg2;7556435798;20105318768;1994805329;1394662;1773568;8863744
1700523839.691099;#SYSTEM;15221450404;31834999029;7992427071;972251;110374912;1176608768
1700523839.691099;/sys/fs/cgroup/custom.slice/pg1;7567953155;11502279778;1998082659;295410;1765376;8863744
1700523839.691099;/sys/fs/cgroup/custom.slice/pg2;7568986936;20232366777;1998071827;587833;1773568;8863744
1700523840.690149;#SYSTEM;15220092992;31813485961;7992350181;1256404;110485504;1176608768
1700523840.690149;/sys/fs/cgroup/custom.slice/pg1;7567990832;11502769117;1998073316;295828;1765376;8863744
1700523840.690149;/sys/fs/cgroup/custom.slice/pg2;7569313013;20225861012;1998042800;962093;1773568;8863744
1700523841.689211;#SYSTEM;15220108804;31848558457;7992413759;1014946;110493696;1176616960
1700523841.689211;/sys/fs/cgroup/custom.slice/pg1;7567982931;11502620979;1998065444;292633;1765376;8863744
1700523841.689211;/sys/fs/cgroup/custom.slice/pg2;7569430976;20264243589;1998078406;670100;1773568;8863744
1700523842.688265;#SYSTEM;15219740148;31761978758;7992361968;1833660;110493696;1176616960
1700523842.688265;/sys/fs/cgroup/custom.slice/pg1;7568067665;11502798137;1998090043;292153;1765376;8863744
1700523842.688265;/sys/fs/cgroup/custom.slice/pg2;7568784185;20166170205;1998085006;1478004;1773568;8863744
1700523843.687329;#SYSTEM;15224636487;31840916222;7993958069;979070;110493696;1176621056
1700523843.687329;/sys/fs/cgroup/custom.slice/pg1;7568098207;11503498843;1998101643;292248;1765376;8863744
1700523843.687329;/sys/fs/cgroup/custom.slice/pg2;7563083171;20236386723;1996405428;540366;1773568;8863744
1700523844.686419;#SYSTEM;15232652997;31724923876;7994918203;2085657;110493696;1176621056
1700523844.686419;/sys/fs/cgroup/custom.slice/pg1;7568115265;11503388063;1998113280;292099;1765376;8863744
1700523844.686419;/sys/fs/cgroup/custom.slice/pg2;7560267343;20101699338;1995756484;1611236;1773568;8863744
