TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701764832.29826;#SYSTEM;32658686;33272418;33774338;274702
1701764832.29826;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764832.29826;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764832.29826;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764833.165729;#SYSTEM;104241931;65720768;6045415908;449675
1701764833.165729;/sys/fs/cgroup/custom.slice/pg1;18954192;17049190;15919276;163223
1701764833.165729;/sys/fs/cgroup/custom.slice/pg2;27634226;23578339;23340716;41096
1701764833.165729;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764834.25784;#SYSTEM;6698694606;10420046603;3898603455;26420828
1701764834.25784;/sys/fs/cgroup/custom.slice/pg1;1362737021;1781859225;527762209;25313235
1701764834.25784;/sys/fs/cgroup/custom.slice/pg2;5263553350;8585377000;1475875412;292401
1701764834.25784;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764835.21742;#SYSTEM;6749104889;10537975462;3994877759;24928960
1701764835.21742;/sys/fs/cgroup/custom.slice/pg1;1296299910;1694732107;501400999;24081881
1701764835.21742;/sys/fs/cgroup/custom.slice/pg2;5377959146;8775473465;1498394684;294503
1701764835.21742;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764836.21719;#SYSTEM;6787313807;10588637331;3998025778;25586595
1701764836.21719;/sys/fs/cgroup/custom.slice/pg1;1325032451;1732801356;498977708;24615565
1701764836.21719;/sys/fs/cgroup/custom.slice/pg2;5373984451;8767763954;1497289179;295075
1701764836.21719;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764837.21782;#SYSTEM;6696886743;10469657554;3998675156;23872910
1701764837.21782;/sys/fs/cgroup/custom.slice/pg1;1232591526;1611640688;498373491;22896972
1701764837.21782;/sys/fs/cgroup/custom.slice/pg2;5374379802;8769186970;1497397145;297709
1701764837.21782;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764838.21776;#SYSTEM;6742667875;10530327065;3997823847;24764091
1701764838.21776;/sys/fs/cgroup/custom.slice/pg1;1272607607;1664780305;498980396;23649635
1701764838.21776;/sys/fs/cgroup/custom.slice/pg2;5373392348;8767316047;1497122369;293763
1701764838.21776;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764839.21783;#SYSTEM;6683119123;10450747841;3995010032;23651922
1701764839.21783;/sys/fs/cgroup/custom.slice/pg1;1246223328;1629667652;501728837;23153791
1701764839.21783;/sys/fs/cgroup/custom.slice/pg2;5374565136;8770037390;1497440232;292960
1701764839.21783;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764840.17757;#SYSTEM;6724751828;10503654663;3999127883;24572219
