TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701764832.29826;0.623413;0;0;1200026;1200026;1926838;1918083;1200029;1200014;3535793;2398985;3428720;0;0;0
1701764833.165729;14.7861;0;0;2285417;3580578;3600000;3600000;3600000;1200156;3535793;2398985;3428720;0;0;0
1701764834.25784;67.4658;0;0;2531913;2631701;3599999;3599999;3599999;1200131;3535793;2398985;3428720;0;0;0
1701764835.21742;122.339;0;0;2269923;2939482;3600000;3600000;3600000;1817905;3535793;2398985;3428720;0;0;0
1701764836.21719;177.342;0;0;2434595;2880732;3600000;3600000;3600000;1857105;3535793;2398985;3428720;0;0;0
1701764837.21782;231.995;0;0;2311241;2656724;3599999;3599999;3599999;1842566;3535793;2398985;3428720;0;0;0
1701764838.21776;286.883;0;0;2348531;2777746;3600000;3600000;3600000;1824863;3535793;2398985;3428720;0;0;0
1701764839.21783;341.511;0;0;2382635;2589880;3600000;3600000;3599999;1769334;3535793;2398985;3428720;0;0;0
1701764840.17757;396.212;0;0;2263824;2802901;3600000;3599999;3599999;1753702;3535793;2398985;3428720;0;0;0
1701764841.17782;451.269;0;0;2437099;2932764;3599999;3599999;3599999;1775786;3535793;2398985;3428720;0;0;0
1701764842.17752;505.834;0;0;2303403;2553597;3600000;3600000;3600000;1812900;3535793;2398985;3428720;0;0;0
1701764843.17783;560.845;0;0;2370924;3012724;3599999;3599999;3600000;1698099;3535793;2398985;3428720;0;0;0
1701764844.13751;615.559;0;0;2384025;2680388;3600000;3600000;3600000;1734744;3535793;2398985;3428720;0;0;0
1701764845.13755;670.384;0;0;2288667;2806483;3599999;3599999;3599999;1719250;3535793;2398985;3428720;0;0;0
1701764846.13776;725.377;0;0;2422391;2835770;3600000;3600000;3600000;1747581;3535793;2398985;3428720;0;0;0
1701764847.13751;779.969;0;0;2306018;2619572;3600000;3599999;3599999;1756608;3535793;2398985;3428720;0;0;0
1701764848.13752;835.067;0;0;2364919;2995448;3599999;3600000;3600000;1669489;3535793;2398985;3428720;0;0;0
1701764849.9753;889.772;0;0;2377165;2656495;3599999;3599999;3599999;1729515;3535793;2398985;3428720;0;0;0
1701764850.9751;944.521;0;0;2277247;2824747;3600000;3600000;3600000;1698192;3535793;2398985;3428720;0;0;0
1701764851.9752;999.477;0;0;2431212;2733750;3599999;3599999;3600000;1768696;3535793;2398985;3428720;0;0;0
1701764852.9751;1054.2;0;0;2281797;2730629;3600000;3600000;3599999;1758925;3535793;2398985;3428720;0;0;0
1701764853.5757;1109.32;0;0;2426486;2953699;3599999;3599999;3599999;1677122;3535793;2398985;3428720;0;0;0
1701764854.5759;1164.01;0;0;2345155;2664729;3600000;3600000;3600000;1738658;3535793;2398985;3428720;0;0;0
1701764855.5775;1219.06;0;0;2318444;2977580;3599999;3599999;3600000;1729515;3535793;2398985;3428720;0;0;0
1701764856.5757;1273.94;0;0;2407297;2661946;3600000;3600000;3600000;1741959;3535793;2398985;3428720;0;0;0
1701764857.5757;1328.68;0;0;2276040;2711792;3599999;3599999;3599999;1784970;3535793;2398985;3428720;0;0;0
1701764858.1761;1383.83;0;0;2414449;2915670;3600000;3600000;3600000;1760686;3535793;2398985;3428720;0;0;0
1701764859.1756;1438.44;0;0;2337503;2560530;3599999;3599999;3599999;1782958;3535793;2398985;3428720;0;0;0
1701764860.1751;1493.48;0;0;2327571;2989940;3600000;3600000;3600000;1752567;3535793;2398985;3428720;0;0;0
1701764861.5757;1548.39;0;0;2410548;2784952;3599999;3599999;3599999;1333486;3535793;2398985;3428720;0;0;0
1701764862.1756;1603.21;0;0;2273394;2791245;3600000;3600000;3600000;2147371;3535793;2398985;3428720;0;0;0
1701764863.5806;1658.32;0;0;2422164;2912489;3600000;3599999;3600000;1786237;3535793;2398985;3428720;0;0;0
1701764864.133814;1674.82;0;0;1200372;1200000;1200078;1200371;1200425;2641420;3535793;2398985;3428720;0;0;0
1701764864.997823;1688.48;0;0;1200046;1200108;1200070;1200123;1200077;1200035;3535793;2398985;3428720;0;0;0
1701764865.997814;1702.32;0;0;1200046;1200092;1200090;1200031;1200014;1840919;3535793;2398985;3428720;0;0;0
