TIMESTAMP;CPU;RAM;GPU
1700013008.725391;2.74683;0;0
1700013009.724459;33.8405;0;0
1700013010.721011;302.219;0;0
1700013011.719533;584.809;0;0
1700013012.718854;836.605;0;0
1700013013.717831;1085.6;0;0
1700013014.716855;1334.58;0;0
1700013015.715941;1583.71;0;0
1700013016.714977;1832.72;0;0
1700013017.714111;2081.74;0;0
1700013018.713142;2330.75;0;0
1700013019.712195;2579.87;0;0
1700013020.711220;2828.88;0;0
1700013021.710264;3077.98;0;0
1700013022.709403;3327.11;0;0
1700013023.708438;3576;0;0
1700013024.707518;3825.14;0;0
1700013025.706560;4074.02;0;0
1700013026.705695;4323.15;0;0
1700013027.704761;4572.31;0;0
1700013028.703841;4821.17;0;0
1700013029.702942;5070.27;0;0
1700013030.701992;5319.39;0;0
1700013031.701010;5568.27;0;0
1700013032.700059;5817.4;0;0
1700013033.699188;6066.52;0;0
1700013034.698185;6315.61;0;0
1700013035.697329;6564.5;0;0
1700013036.696362;6813.64;0;0
1700013037.695409;7062.66;0;0
1700013038.694543;7311.69;0;0
1700013039.693561;7560.82;0;0
1700013040.694820;7805.74;0;0
1700013041.694173;8036.13;0;0
1700013042.693263;8263.27;0;0
1700013043.691956;8489.63;0;0
1700013044.691128;8715.54;0;0
1700013045.690707;8941.59;0;0
1700013046.689422;9167.47;0;0
1700013047.688380;9393.74;0;0
1700013048.688726;9619.96;0;0
1700013049.687966;9846.31;0;0
1700013050.687097;10073;0;0
1700013051.687651;10226.1;0;0
1700013052.685502;10343;0;0
1700013053.685166;10459.9;0;0
1700013054.683978;10576.8;0;0
1700013055.683488;10693.7;0;0
1700013056.682129;10810.5;0;0
1700013057.682043;10927.2;0;0
1700013058.680449;11043.9;0;0
1700013059.679731;11160.7;0;0
1700013060.678764;11277.4;0;0
1700013061.678794;11394;0;0
1700013062.678512;11422.9;0;0
1700013063.677664;11451.2;0;0
1700013064.676427;11479.4;0;0
