TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700008694.190243;#SYSTEM;57687729;48135549;8728545;347527;96489472;1216700416
1700008694.190243;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700008695.190508;#SYSTEM;542088794;289999448;58024418;1822316;109064192;1268105216
1700008695.190508;/sys/fs/cgroup/custom.slice/pg1;311481603;107660107;20860665;395587;10715136;52076544
1700008696.187672;#SYSTEM;33489593167;51210466527;3930066215;6566788;127373312;1356378112
1700008696.187672;/sys/fs/cgroup/custom.slice/pg1;33040963250;50896865603;3858748060;3783653;28110848;139603968
1700008697.186345;#SYSTEM;33569564425;54564391381;4097785485;3974607;127676416;1356378112
1700008697.186345;/sys/fs/cgroup/custom.slice/pg1;33329106446;54305059724;4044965187;1895692;28110848;139603968
1700008698.185380;#SYSTEM;33575154411;54618806941;4101967786;4042594;128176128;1356382208
1700008698.185380;/sys/fs/cgroup/custom.slice/pg1;33327118597;54317552172;4045988378;1899076;28110848;139603968
1700008699.184426;#SYSTEM;33571002232;54614891440;4101999634;4049661;130465792;1356382208
1700008699.184426;/sys/fs/cgroup/custom.slice/pg1;33331457501;54355527865;4048739998;1895812;28110848;139603968
1700008700.183395;#SYSTEM;33566147914;54609752138;4101393550;4050074;130904064;1356402688
1700008700.183395;/sys/fs/cgroup/custom.slice/pg1;33334536609;54350600040;4048400058;1896435;28110848;139603968
1700008701.182540;#SYSTEM;33581521117;54623457130;4103321202;4079503;131067904;1356402688
1700008701.182540;/sys/fs/cgroup/custom.slice/pg1;33324742336;54342854008;4047919830;1898283;28110848;139603968
1700008702.181612;#SYSTEM;33582032192;54632737014;4103982337;4066506;131444736;1356402688
1700008702.181612;/sys/fs/cgroup/custom.slice/pg1;33321245883;54338240697;4047502806;1889493;28110848;139603968
1700008703.180656;#SYSTEM;33577455739;54634523404;4103410790;4038903;131444736;1356406784
1700008703.180656;/sys/fs/cgroup/custom.slice/pg1;33325688112;54348813472;4048214709;1887486;28110848;139603968
1700008704.179672;#SYSTEM;33460372876;54566263022;4065019868;1904996;131444736;1356406784
1700008704.179672;/sys/fs/cgroup/custom.slice/pg1;33441058544;54538065147;4062350051;1891382;28110848;139603968
1700008705.178770;#SYSTEM;33569768217;54621061098;4102071824;4032814;131444736;1356414976
1700008705.178770;/sys/fs/cgroup/custom.slice/pg1;33334480180;54361402103;4049204417;1887310;28110848;139603968
1700008706.177862;#SYSTEM;33568515317;54615217560;4102063708;4060754;131457024;1356427264
1700008706.177862;/sys/fs/cgroup/custom.slice/pg1;33336512970;54362843176;4049283494;1895104;28110848;139603968
1700008707.176901;#SYSTEM;33567157962;54616062526;4101897052;4046388;131477504;1356427264
1700008707.176901;/sys/fs/cgroup/custom.slice/pg1;33335015269;54363381051;4049347156;1891795;28110848;139603968
1700008708.176010;#SYSTEM;33569408603;54618426794;4101932067;4054594;131477504;1356427264
1700008708.176010;/sys/fs/cgroup/custom.slice/pg1;33336564967;54365899347;4049510497;1890546;28110848;139603968
1700008709.175120;#SYSTEM;33569657245;54621912740;4102223992;4049123;131477504;1356431360
1700008709.175120;/sys/fs/cgroup/custom.slice/pg1;33334197584;54365321151;4049348708;1883189;28110848;139603968
1700008710.174087;#SYSTEM;33577454868;54631847230;4103127801;4049536;131477504;1356431360
1700008710.174087;/sys/fs/cgroup/custom.slice/pg1;33325358215;54349083193;4048138731;1882375;28110848;139603968
1700008711.173159;#SYSTEM;33577042214;54631715319;4102898210;4056641;131493888;1356443648
1700008711.173159;/sys/fs/cgroup/custom.slice/pg1;33326399370;54350477088;4048313262;1888237;28110848;139603968
1700008712.172225;#SYSTEM;33580596578;54637346343;4104031267;4080236;131493888;1356451840
1700008712.172225;/sys/fs/cgroup/custom.slice/pg1;33321381859;54339812371;4047620395;1894808;28110848;139603968
1700008713.171381;#SYSTEM;33482805772;54561042146;4070703008;2221174;131493888;1356451840
1700008713.171381;/sys/fs/cgroup/custom.slice/pg1;33422365582;54506310259;4060028598;1892296;28110848;139603968
1700008714.170349;#SYSTEM;33542867588;54617379724;4095537172;3722051;131493888;1356460032
1700008714.170349;/sys/fs/cgroup/custom.slice/pg1;33359350312;54404199085;4052371174;1881407;28110848;139603968
1700008715.169448;#SYSTEM;33568716943;54617251885;4101671884;4043509;131747840;1356460032
1700008715.169448;/sys/fs/cgroup/custom.slice/pg1;33335724522;54364840812;4049537787;1893998;28110848;139603968
1700008716.168491;#SYSTEM;33567082823;54617266066;4101938210;4048098;131768320;1356460032
1700008716.168491;/sys/fs/cgroup/custom.slice/pg1;33335387607;54357103009;4048924195;1892942;28110848;139603968
1700008717.167596;#SYSTEM;33567265561;54613267882;4101564484;4048022;131768320;1356472320
1700008717.167596;/sys/fs/cgroup/custom.slice/pg1;33336913851;54367038173;4049586282;1886573;28110848;139603968
1700008718.166617;#SYSTEM;33574099778;54627515698;4102612808;4048472;131768320;1356480512
1700008718.166617;/sys/fs/cgroup/custom.slice/pg1;33329747935;54354088637;4048637958;1886208;28110848;139603968
1700008719.165650;#SYSTEM;33574901376;54628472602;4102698194;4058924;131768320;1356484608
1700008719.165650;/sys/fs/cgroup/custom.slice/pg1;33327241298;54350467233;4048350243;1894150;28110848;139603968
1700008720.164711;#SYSTEM;33575154168;54628362593;4102683115;4047765;131768320;1356484608
1700008720.164711;/sys/fs/cgroup/custom.slice/pg1;33327835117;54351454972;4048422042;1887188;28110848;139603968
1700008721.163827;#SYSTEM;33577142336;54631913042;4102948006;4046580;131768320;1356484608
1700008721.163827;/sys/fs/cgroup/custom.slice/pg1;33328912491;54354119015;4048608642;1882616;28110848;139603968
1700008722.162852;#SYSTEM;33512249973;54572535038;4081964950;2824968;131768320;1356492800
1700008722.162852;/sys/fs/cgroup/custom.slice/pg1;33387199154;54443485663;4055231702;1886575;28110848;139603968
1700008723.161908;#SYSTEM;33508448983;54589928395;4083864576;3151803;131768320;1356496896
1700008723.161908;/sys/fs/cgroup/custom.slice/pg1;33394831689;54461729812;4056673099;1890081;28110848;139603968
1700008724.160971;#SYSTEM;33566933374;54610689960;4101360462;4050557;131768320;1356505088
1700008724.160971;/sys/fs/cgroup/custom.slice/pg1;33336817562;54366139780;4049579716;1890306;28110848;139603968
1700008725.160045;#SYSTEM;33565722893;54612025154;4101510549;4056151;131768320;1356509184
