TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701693646.33833;0.633972;0;0;2008346;1200032;1200027;1200020;1200010;2091723;3535793;2398985;3428720;0;0;0
1701693647.41786;14.4942;0;0;1223041;1200038;1200036;1200062;1200047;1877573;3535793;2398985;3428720;0;0;0
1701693648.165757;63.9035;0;0;1928762;3600000;3600000;3600000;1200116;1284633;3535793;2398985;3428720;0;0;0
1701693649.29694;113.951;0;0;2400933;3599999;3599999;3599999;1200228;1200084;3535793;2398985;3428720;0;0;0
1701693650.29750;164.697;0;0;2370157;3600000;3600000;3600000;1200227;1773599;3535793;2398985;3428720;0;0;0
1701693651.29784;215.343;0;0;2287259;3599999;3600000;3599999;1200247;1888467;3535793;2398985;3428720;0;0;0
1701693652.25780;266.27;0;0;2447546;3599999;3600000;3600000;1200237;1894302;3535793;2398985;3428720;0;0;0
1701693653.25756;316.987;0;0;2309531;3599999;3599999;3599999;1200218;1806319;3535793;2398985;3428720;0;0;0
1701693654.25755;367.722;0;0;2373304;3600000;3600000;3600000;1200213;1842906;3535793;2398985;3428720;0;0;0
1701693655.25775;418.572;0;0;2375194;3600000;3600000;3600000;1200168;1819082;3535793;2398985;3428720;0;0;0
1701693656.25779;469.224;0;0;2269183;3599999;3599999;3600000;1200222;1817608;3535793;2398985;3428720;0;0;0
1701693657.21755;520.123;0;0;2458553;3599999;3600000;3600000;1200227;1776262;3535793;2398985;3428720;0;0;0
1701693658.21755;570.912;0;0;2310684;3600000;3600000;3599999;1200217;1807656;3535793;2398985;3428720;0;0;0
1701693659.21749;621.638;0;0;2333396;3600000;3600000;3600000;1200225;1808188;3535793;2398985;3428720;0;0;0
1701693660.21775;672.451;0;0;2409078;3600000;3599999;3599999;1200212;1816712;3535793;2398985;3428720;0;0;0
1701693661.17780;723.133;0;0;2263142;3599999;3599999;3599999;1200147;1758199;3535793;2398985;3428720;0;0;0
1701693662.17749;773.952;0;0;2393953;3600000;3600000;3600000;1200228;1710375;3535793;2398985;3428720;0;0;0
1701693663.17751;824.747;0;0;2388211;3600000;3600000;3600000;1200212;1757425;3535793;2398985;3428720;0;0;0
1701693664.17749;875.453;0;0;2275645;3599999;3599999;3599999;1200199;1789522;3535793;2398985;3428720;0;0;0
1701693665.17749;926.381;0;0;2437277;3599999;3599999;3600000;1200187;1803422;3535793;2398985;3428720;0;0;0
1701693666.13755;977.169;0;0;2365715;3600000;3600000;3599999;1200238;1693832;3535793;2398985;3428720;0;0;0
1701693667.13750;1027.88;0;0;2280784;3600000;3600000;3600000;1200221;1751943;3535793;2398985;3428720;0;0;0
1701693668.13749;1078.8;0;0;2443003;3599999;3600000;3599999;1200227;1744227;3535793;2398985;3428720;0;0;0
1701693669.13750;1129.5;0;0;2312009;3599999;3599999;3600000;1200230;1785525;3535793;2398985;3428720;0;0;0
1701693670.9755;1180.21;0;0;2351032;3600000;3600000;3600000;1200222;1791100;3535793;2398985;3428720;0;0;0
1701693671.9749;1230.99;0;0;2386580;3599999;3600000;3599999;1200240;1795290;3535793;2398985;3428720;0;0;0
1701693672.9750;1281.75;0;0;2292398;3600000;3600000;3600000;1200222;1808039;3535793;2398985;3428720;0;0;0
1701693673.9749;1332.64;0;0;2434202;3599999;3599999;3600000;1200232;1813222;3535793;2398985;3428720;0;0;0
1701693674.9750;1383.31;0;0;2293215;3600000;3600000;3599999;1200222;1872372;3535793;2398985;3428720;0;0;0
1701693675.5774;1434.02;0;0;2365121;3599999;3599999;3600000;1200195;1678802;3535793;2398985;3428720;0;0;0
1701693676.5774;1484.79;0;0;2370395;3600000;3600000;3600000;1200290;2584243;3535793;2398985;3428720;0;0;0
1701693677.9810;1535.46;0;0;2283926;3599999;3599999;3599999;1200253;1693559;3535793;2398985;3428720;0;0;0
1701693678.133828;1551.72;0;0;1200108;1200174;1200598;1200482;1200104;3023979;3535793;2398985;3428720;0;0;0
1701693679.5799;1565.48;0;0;1200050;1200059;1200097;1200084;1200079;1200083;3535793;2398985;3428720;0;0;0
1701693680.1822;1579.44;0;0;1200081;1200040;1200077;1200071;1200091;1810825;3535793;2398985;3428720;0;0;0
