FULL;PG1;PG2
14.526771;0;0
90.87381;0.176282;0.26442299999999996
93.8076;18.835022000000002;75.156332
94.28255;18.727355;75.093926
94.634;19.056308;75.67019
94.787096;18.93885;75.7554
94.93941;18.764932;75.617098
94.95193;19.064422;76.16514200000002
94.908376;18.944528;75.77811199999998
95.07655;18.978098;75.912392
94.9457;18.951976;75.807904
95.038024;18.970406;75.881624
95.057704;19.011539;75.76793900000001
95.04814;18.972426;75.889704
95.05801;18.974396;75.897584
95.04166;18.878137000000002;75.791533
95.0448;18.97176;75.88704
95.06211;19.086544;76.16087
94.95724;18.954282;75.81712800000001
95.05939;18.881659;75.433623
95.04552;18.971904;75.887616
95.0688;18.97655;75.9062
90.52819;21.355902;64.380234
90.58173;22.590064;67.43798400000001
90.58461;22.563198;67.689594
90.49942;22.569538;67.708614
90.57093;22.58737;67.76210999999999
90.61118;22.514836;67.875609
80.91012;25.669772;38.504658
75.3114;30.124558;45.186837
48.432884;22.98888;0
38.021464;36.945384;0
38.003384;37.279508;0
15.013175;0;0
14.159164;0;0
14.103783;0;0
