TIMESTAMP;CPU;RAM;GPU
1700515211.617050;0.681702;0;0
1700515212.638340;16.2803;0;0
1700515213.614903;102.012;0;0
1700515214.614058;191.368;0;0
1700515215.613028;281.061;0;0
1700515216.612102;371.051;0;0
1700515217.611145;461.15;0;0
1700515218.610229;551.358;0;0
1700515219.609264;641.538;0;0
1700515220.608345;731.841;0;0
1700515221.607380;822.118;0;0
1700515222.606453;912.383;0;0
1700515223.605502;1002.57;0;0
1700515224.604581;1092.83;0;0
1700515225.603621;1183.04;0;0
1700515226.602693;1273.32;0;0
1700515227.601736;1363.56;0;0
1700515228.600802;1453.94;0;0
1700515229.599858;1544.22;0;0
1700515230.598937;1634.56;0;0
1700515231.597979;1724.88;0;0
1700515232.597055;1815.33;0;0
1700515233.596101;1905.67;0;0
1700515234.595234;1993.19;0;0
1700515235.594266;2072.98;0;0
1700515236.593345;2150.72;0;0
1700515237.592371;2227.41;0;0
1700515238.591417;2304.08;0;0
1700515239.590472;2380.77;0;0
1700515240.589576;2457.45;0;0
1700515241.588605;2534.19;0;0
1700515242.587657;2610.86;0;0
1700515243.594686;2655.9;0;0
1700515244.587112;2670.35;0;0
1700515245.586281;2684.79;0;0
1700515246.585518;2699.2;0;0
