TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699893788.609450;0.610535;0;0;1200018;1200046;1200009;1200025;1886019;1931134
1699893789.608535;14.3419;0;0;1200019;1200017;1200036;1200058;1200509;1216037
1699893790.731553;85.6126;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699893791.606203;158.75;0;0;3599999;3599999;3599999;3600000;3600000;3599999
1699893792.605264;232.253;0;0;3599999;3600000;3600000;3599999;3599999;3600000
1699893793.604318;305.832;0;0;3600000;3600000;3600000;3600000;3600000;3599999
1699893794.603377;379.476;0;0;3600000;3599999;3600000;3599999;3600000;3600000
1699893795.602438;453.116;0;0;3600000;3599999;3600000;3600000;3599999;3599999
1699893796.601495;526.831;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699893797.600552;600.515;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699893798.599614;674.229;0;0;3599999;3599999;3600000;3600000;3599999;3599999
1699893799.598675;747.987;0;0;3599999;3599999;3600000;3599999;3600000;3599999
1699893800.597735;821.823;0;0;3600000;3600000;3599999;3600000;3600000;3600000
1699893801.596792;895.581;0;0;3599999;3599999;3600000;3599999;3599999;3599999
1699893802.595853;969.351;0;0;3599999;3600000;3599999;3599999;3600000;3600000
1699893803.594911;1043.21;0;0;3600000;3599999;3600000;3600000;3599999;3599999
1699893804.593972;1117.2;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699893805.593033;1191.1;0;0;3599999;3599999;3600000;3599999;3600000;3599999
1699893806.592090;1264.93;0;0;3599999;3600000;3599999;3600000;3600000;3600000
1699893807.591151;1338.74;0;0;3600000;3599999;3600000;3600000;3599999;3599999
1699893808.590212;1412.56;0;0;3600000;3600000;3599999;3599999;3600000;3600000
1699893809.589272;1486.52;0;0;3599999;3600000;3599999;3600000;3600000;3600000
1699893810.588334;1560.35;0;0;3600000;3600000;3600000;3600000;3599999;3600000
1699893811.587390;1634.14;0;0;3600000;3599999;3600000;3599999;3600000;3600000
1699893812.586450;1707.98;0;0;3600000;3600000;3600000;3599999;3599999;3600000
1699893813.585509;1781.92;0;0;3600000;3600000;3599999;3600000;3600000;3600000
1699893814.584570;1855.75;0;0;3599999;3600000;3600000;3600000;3599999;3600000
1699893815.583635;1929.66;0;0;3600000;3599999;3599999;3600000;3600000;3599999
1699893816.582689;2003.5;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699893817.581748;2077.41;0;0;3600000;3600000;3599999;3599999;3600000;3599999
1699893818.580807;2151.31;0;0;3600000;3600000;3600000;3600000;3599999;3600000
1699893819.579868;2225.26;0;0;3600000;3599999;3600000;3600000;3600000;3599999
1699893820.578929;2299.24;0;0;3599999;3600000;3600000;3600000;3600000;3600000
1699893821.577990;2373.29;0;0;3600000;3599999;3600000;3600000;3599999;3599999
1699893822.577046;2447.27;0;0;3599999;3600000;3599999;3599999;3600000;3599999
1699893823.576427;2501.98;0;0;3567076;3598827;3471807;3599982;3536174;3600000
1699893824.707719;2529.23;0;0;1200314;1200335;1200111;1200447;1200234;1200430
1699893825.575013;2543.05;0;0;1454569;1200075;1200069;1200177;1200180;1200086
1699893826.574256;2556.86;0;0;1424547;1200031;1200036;1200140;1200106;1200098
1699893827.573448;2570.63;0;0;1453023;1200114;1200042;1200106;1200170;1200147
