FULL;PG1;PG2
34.900744;0;0
131.35989;130.32205000000002;0
132.16017;130.52856;0
132.19264;130.25301;0
132.12445;130.636552;0
132.23168;131.3362;0
132.2391;130.751594;0
132.18411;131.140944;0
132.18363;130.24632600000004;0
132.16481;130.238641;0
132.27405;131.07427599999997;0
132.130696;130.499448;0
132.280824;131.23216;0
132.129144;130.341598;0
132.15163;130.81376;0
132.30036;130.81049000000002;0
132.11888;130.47857299999998;0
132.28053;130.93832799999998;0
132.290664;130.65743999999998;0
132.20276;130.27387199999998;0
132.32814;131.283832;0
132.25022;130.16284199999998;0
132.270744;131.225711;0
132.28663;130.646096;0
132.30108;130.81454400000004;0
132.23868;130.606104;0
132.26773;130.781568;0
132.29539;130.80891999999997;0
132.39395;131.195812;0
132.22194;130.28406800000002;0
132.318056;130.68082399999997;0
132.25512;131.20666;0
132.26752;130.634584;0
127.41826;38.400019;0
48.166264;0;0
30.646218;0;0
29.683684;0;0
