FULL;PG1;PG2
14.634407;0;0
79.88179;26.670842;26.670842
82.99986;41.094389;41.229568
83.155096;41.374728;41.374728
83.281;41.777022;41.777022
83.28013;41.436942;41.436942
83.25902;41.425778;41.289955
83.27578;41.502258;41.502258
83.29698;41.648486;41.784148
83.334136;41.531343;41.531343
83.34766;41.335017;41.199492
83.26256;41.495673000000004;41.495673000000004
83.29372;41.715018;41.715018
83.53907;41.701616;41.837452
83.456776;41.456542;41.320619
83.450376;41.725188;41.725188
83.49584;41.611932;41.611932
83.38718;41.354618;41.490207
83.45234;41.590693;41.455218
83.45194;41.794257;41.794257
83.50879;41.618385;41.618385
70.50059;46.442071999999996;0
28.192932;0;0
14.070816;0;0
14.030357;0;0
14.016344;0;0
