TIMESTAMP;CPU;RAM;GPU
1700484419.632475;0.615479;0;0
1700484420.632303;14.6208;0;0
1700484421.630936;72.7821;0;0
1700484422.630111;132.801;0;0
1700484423.629292;192.594;0;0
1700484424.628437;252.244;0;0
1700484425.627581;312.015;0;0
1700484426.626728;371.651;0;0
1700484427.625899;431.331;0;0
1700484428.625042;491.029;0;0
1700484429.624193;550.734;0;0
1700484430.623302;610.388;0;0
1700484431.622441;670.154;0;0
1700484432.621627;729.797;0;0
1700484433.620760;789.516;0;0
1700484434.619906;849.187;0;0
1700484435.618973;908.975;0;0
1700484436.618139;968.856;0;0
1700484437.617301;1028.91;0;0
1700484438.616431;1088.97;0;0
1700484439.615517;1149;0;0
1700484440.614663;1208.77;0;0
1700484441.613852;1268.54;0;0
1700484442.613123;1327.38;0;0
1700484443.612565;1345.09;0;0
1700484444.611747;1358.92;0;0
1700484445.610958;1372.84;0;0
1700484446.610394;1386.64;0;0
