FULL;PG1;PG2
14.514591;0;0
90.14568;0.35008;0.17504
93.55977;18.784904;75.139616
93.523176;18.66803;74.67212
93.6175;18.668592;74.674368
93.55466;18.692604;74.770416
93.56691;18.67676;74.70704
93.5598;18.512316;74.412252
93.57323;18.678022;74.712088
93.55382;18.674148;74.696592
93.582424;18.679856;74.719424
93.58229;18.753228;75.01291200000001
93.58587;18.535454;74.41439600000001
93.59187;18.70004;74.80016
93.61373;18.686106;74.65282499999999
93.61415;18.667924;74.671696
93.63851;18.691052;74.764208
93.6478;18.820922;74.73550399999999
93.65641;18.694624;74.778496
93.66744;18.696828;74.787312
93.72292;18.689614;74.75845600000001
93.71568;18.724778;74.899112
88.989544;20.938716;63.226712
89.453304;0;67.5036
85.8346;0;86.114186
85.89966;0;85.619856
85.99982;0;85.29835
85.92194;0;85.643874
67.83159;0;16.473387
21.772696;0;0
14.214067;0;0
14.113765;0;0
14.155677;0;0
