FULL;PG1;PG2
14.289226;0;0
57.765732;6.594819;0
58.597452;19.781304;38.816145
58.525404;19.634328;38.513490000000004
58.77409;19.249155000000002;39.653259
58.15014;18.717855;38.309211
59.17643;20.353673999999998;39.074031
58.764376;19.377045;38.75409
58.166716;18.926262;38.988099000000005
58.978104;19.617447;38.983391
58.44941;19.650014;38.549071
58.821856;19.479131;38.958263
58.202156;18.855987;39.094751
58.38825;19.6263;38.271285
59.116464;19.833444999999998;39.155058
57.94986;18.937863;38.633238
58.65691;19.006853;38.894816999999996
58.97372;20.240979;38.732739
58.51422;19.335133;38.797471
58.733176;19.193846999999998;39.539325
58.358716;19.288050000000002;38.205174
59.66623;20.23018;39.56409
58.075496;19.105445;38.716998000000004
58.578516;19.063266;39.01026
58.93802;19.896273;38.916611
58.68681;6.591174;38.913282
58.88136;6.386264;39.08394
58.22031;6.26421;38.322228
59.30959;6.872785;39.200329
58.61614;12.954551;39.248442000000004
22.633884;0;0
13.993952;0;0
13.958779;0;0
13.985625;0;0
