TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699926708.929589;#SYSTEM;15669189;13917508;1896063;33147
1699926708.929589;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699926708.929589;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699926708.929589;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926709.928878;#SYSTEM;39914869;20817892;4149390;146113
1699926709.928878;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699926709.928878;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699926709.928878;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926711.55553;#SYSTEM;17683337494;55137970337;11828864385;926720
1699926711.55553;/sys/fs/cgroup/custom.slice/pg1;7053520365;26860967914;6680683388;292073
1699926711.55553;/sys/fs/cgroup/custom.slice/pg2;10569453643;28216514943;5136530989;406199
1699926711.55553;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926711.926515;#SYSTEM;17908042123;56110287051;12037809194;612146
1699926711.926515;/sys/fs/cgroup/custom.slice/pg1;7144423028;27330289491;6798418554;40226
1699926711.926515;/sys/fs/cgroup/custom.slice/pg2;10715857706;28719752222;5227839295;384132
1699926711.926515;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926712.925575;#SYSTEM;17987027404;56346830247;12088618269;607277
1699926712.925575;/sys/fs/cgroup/custom.slice/pg1;7175783626;27446241225;6827262411;43123
1699926712.925575;/sys/fs/cgroup/custom.slice/pg2;10762380465;28839603591;5249653153;370541
1699926712.925575;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926713.924632;#SYSTEM;17987819443;56325544475;12084277828;618954
1699926713.924632;/sys/fs/cgroup/custom.slice/pg1;7175904385;27439800087;6825658690;79583
1699926713.924632;/sys/fs/cgroup/custom.slice/pg2;10763801787;28825082726;5247008929;353248
1699926713.924632;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699926714.923693;#SYSTEM;17986823318;56317781008;12080574753;1012383
1699926714.923693;/sys/fs/cgroup/custom.slice/pg1;7175990113;27405255342;6817068112;488745
