timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1684216731740,cpu,global,4.8065402131524415,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.8065402131524415,1.0,cpu
1684216732241,cpu,global,4.811308026437403,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.811308026437403,1.0,cpu
1684216732743,cpu,global,4.808289115825504,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.808289115825504,1.0,cpu
1684216733245,cpu,global,4.8159548117922535,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.8159548117922535,1.0,cpu
1684216733746,cpu,global,4.805031625372992,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.805031625372992,1.0,cpu
1684216734248,cpu,global,4.8164023714929565,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.8164023714929565,1.0,cpu
1684216734749,cpu,global,4.808322431918178,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.808322431918178,1.0,cpu
1684216735251,cpu,global,4.823214169464028,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.823214169464028,1.0,cpu
1684216735753,cpu,global,4.806581313920538,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.806581313920538,1.0,cpu
1684216736255,cpu,global,4.815538124680817,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.815538124680817,1.0,cpu
1684216736756,cpu,global,4.805135208155354,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.805135208155354,1.0,cpu
1684216737258,cpu,global,4.814769058594795,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.814769058594795,1.0,cpu
1684216737759,cpu,global,4.809108302116689,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.809108302116689,1.0,cpu
1684216738261,cpu,global,4.811723902201629,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.811723902201629,1.0,cpu
1684216738763,cpu,global,4.806914437000175,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.806914437000175,1.0,cpu
1684216739265,cpu,global,4.816462219585593,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.816462219585593,1.0,cpu
1684216739766,cpu,global,4.804487678569853,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.804487678569853,1.0,cpu
1684216740268,cpu,global,4.8140084229503435,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.8140084229503435,1.0,cpu
1684216740769,cpu,global,4.803914162536959,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.803914162536959,1.0,cpu
1684216741271,cpu,global,4.814607136872917,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.814607136872917,1.0,cpu
1684216741773,cpu,global,4.80959065158153,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.80959065158153,1.0,cpu
1684216742274,cpu,global,4.811518562759489,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.811518562759489,1.0,cpu
1684216742776,cpu,global,4.807769606421875,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.807769606421875,1.0,cpu
1684216743278,cpu,global,4.814654527355978,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.814654527355978,1.0,cpu
1684216743779,cpu,global,4.805539229498164,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.805539229498164,1.0,cpu
1684216744281,cpu,global,4.815476517880743,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.815476517880743,1.0,cpu
1684216744782,cpu,global,4.801961145721625,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.801961145721625,1.0,cpu
1684216745284,cpu,global,4.823032566067323,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.823032566067323,1.0,cpu
1684216745785,cpu,global,4.805675079298891,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.805675079298891,1.0,cpu
1684216746287,cpu,global,4.814021562990444,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.814021562990444,1.0,cpu
1684216746789,cpu,global,4.809085835131832,0,87d9e6ebaf7fb4ced6fcfc8de1a62adf29a2ea28,4.809085835131832,1.0,cpu
