TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700005301.99871;#SYSTEM;94059512;56394360;11836333;124643;96333824;1378775040
1700005301.99871;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700005302.101188;#SYSTEM;701478684;276832251;54727347;1372797;111173632;1441595392
1700005302.101188;/sys/fs/cgroup/custom.slice/pg1;501403101;135341574;26256123;456020;12738560;64524288
1700005303.95243;#SYSTEM;50460542129;74111189593;8414318745;1043178203;115171328;1458647040
1700005303.95243;/sys/fs/cgroup/custom.slice/pg1;49942449677;73798455546;8351470008;1041648873;16105472;79773696
1700005304.94244;#SYSTEM;50392085420;80877395640;9117094318;1145514532;115462144;1458647040
1700005304.94244;/sys/fs/cgroup/custom.slice/pg1;50172693836;80577140399;9059015971;1144879480;16105472;79773696
1700005305.93198;#SYSTEM;50473782583;81414699049;9177633226;1153356815;115785728;1458651136
1700005305.93198;/sys/fs/cgroup/custom.slice/pg1;50178305241;81110066666;9118880454;1152555339;16105472;79773696
1700005306.92327;#SYSTEM;50475440238;81403999939;9176553382;1153223609;117911552;1458659328
1700005306.92327;/sys/fs/cgroup/custom.slice/pg1;50186295485;81121034639;9120161207;1152785908;16105472;79773696
1700005307.91334;#SYSTEM;50466518734;81404719338;9176253558;1153283598;118128640;1458663424
1700005307.91334;/sys/fs/cgroup/custom.slice/pg1;50185477104;81114122314;9119337095;1152656058;16105472;79773696
1700005308.90451;#SYSTEM;50481265663;81399317230;9176567378;1153037832;118517760;1458671616
1700005308.90451;/sys/fs/cgroup/custom.slice/pg1;50186396476;81118019106;9119810381;1152627351;16105472;79773696
1700005309.89452;#SYSTEM;50462744172;81398534328;9175377975;1154571677;118517760;1458671616
1700005309.89452;/sys/fs/cgroup/custom.slice/pg1;50186446212;81120517099;9120056822;1154078825;16105472;79773696
1700005310.88513;#SYSTEM;50472529310;81407120052;9176782316;1155729584;118517760;1458675712
1700005310.88513;/sys/fs/cgroup/custom.slice/pg1;50179399755;81102352486;9118059818;1154908584;16105472;79773696
1700005311.87602;#SYSTEM;50465313638;81417778882;9177682005;1155742657;118517760;1458675712
1700005311.87602;/sys/fs/cgroup/custom.slice/pg1;50184520035;81128699334;9120969673;1155225826;16105472;79773696
1700005312.86673;#SYSTEM;50459657845;81396252202;9175062635;1155368698;118517760;1458683904
1700005312.86673;/sys/fs/cgroup/custom.slice/pg1;50185669229;81117021211;9119691244;1154802195;16105472;79773696
1700005313.85717;#SYSTEM;50466354605;81420202896;9178809298;1155655108;118800384;1458692096
1700005313.85717;/sys/fs/cgroup/custom.slice/pg1;50187912491;81137339819;9121939745;1155140721;16105472;79773696
1700005314.84796;#SYSTEM;50251735512;81270835724;9141721765;1156404613;118800384;1458692096
1700005314.84796;/sys/fs/cgroup/custom.slice/pg1;50188620048;81212464614;9130422191;1156083298;16105472;79773696
1700005315.83851;#SYSTEM;50421112775;81373277687;9168834574;1155188405;118800384;1458692096
1700005315.83851;/sys/fs/cgroup/custom.slice/pg1;50188732308;81144949534;9122798071;1154939766;16105472;79773696
1700005316.82911;#SYSTEM;50464138651;81406742653;9176255337;1155243591;118800384;1458696192
1700005316.82911;/sys/fs/cgroup/custom.slice/pg1;50189935288;81132815695;9121474805;1154889006;16105472;79773696
1700005317.82030;#SYSTEM;50461170106;81422478131;9177788217;1155498177;118800384;1458696192
1700005317.82030;/sys/fs/cgroup/custom.slice/pg1;50185788723;81138428991;9122060532;1154903215;16105472;79773696
1700005318.81035;#SYSTEM;50459851538;81418039377;9177632225;1155426825;118800384;1458700288
1700005318.81035;/sys/fs/cgroup/custom.slice/pg1;50186442128;81140450294;9122338004;1154990976;16105472;79773696
1700005319.80119;#SYSTEM;50459857880;81418764771;9177458998;1155599303;118800384;1458708480
1700005319.80119;/sys/fs/cgroup/custom.slice/pg1;50190540328;81146189818;9122939861;1155394382;16105472;79773696
1700005320.79190;#SYSTEM;50461865559;81412313327;9176873533;1155731685;118800384;1458712576
1700005320.79190;/sys/fs/cgroup/custom.slice/pg1;50184734328;81126688605;9120786639;1155196009;16105472;79773696
1700005321.78256;#SYSTEM;50462825614;81379615314;9173305800;1155464511;118800384;1458716672
1700005321.78256;/sys/fs/cgroup/custom.slice/pg1;50186740950;81100576521;9117807330;1154838251;16105472;79773696
1700005322.77344;#SYSTEM;50459570848;81394600852;9174823997;1155673770;118800384;1458716672
1700005322.77344;/sys/fs/cgroup/custom.slice/pg1;50188798182;81119699603;9120009513;1155138732;16105472;79773696
1700005323.76380;#SYSTEM;50466426465;81416740573;9178497110;1155767898;118800384;1458720768
1700005323.76380;/sys/fs/cgroup/custom.slice/pg1;50189581648;81136010225;9121795948;1155264163;16105472;79773696
1700005324.75485;#SYSTEM;50461162571;81404057832;9175978794;1155683094;118800384;1458733056
1700005324.75485;/sys/fs/cgroup/custom.slice/pg1;50189043453;81130562721;9121220455;1155373262;16105472;79773696
1700005325.74530;#SYSTEM;50453585360;81387354359;9174275006;1155508775;118837248;1458737152
1700005325.74530;/sys/fs/cgroup/custom.slice/pg1;50197833889;81141047667;9122360790;1155529436;16105472;79773696
1700005326.73635;#SYSTEM;50316006783;81278772233;9146280523;1155987008;119054336;1458737152
1700005326.73635;/sys/fs/cgroup/custom.slice/pg1;50180595860;81159850536;9124517419;1155658521;16105472;79773696
1700005327.72671;#SYSTEM;50379876070;81383778419;9166465479;1156128238;119054336;1458737152
1700005327.72671;/sys/fs/cgroup/custom.slice/pg1;50175873591;81148305150;9123174944;1155207927;16105472;79773696
1700005328.71742;#SYSTEM;50472997668;81438064225;9179914465;1155965067;119062528;1458737152
1700005328.71742;/sys/fs/cgroup/custom.slice/pg1;50179051555;81124811614;9120578931;1155063144;16105472;79773696
1700005329.70838;#SYSTEM;50464488486;81407834666;9176521280;1155459529;119062528;1458741248
1700005329.70838;/sys/fs/cgroup/custom.slice/pg1;50179071390;81110475854;9118927143;1154811114;16105472;79773696
1700005330.69895;#SYSTEM;50463241315;81410133491;9176849684;1155611770;119062528;1458749440
1700005330.69895;/sys/fs/cgroup/custom.slice/pg1;50183788796;81125570779;9120664828;1155152922;16105472;79773696
1700005331.68933;#SYSTEM;50454799167;81386160594;9174254954;1155423406;119062528;1458753536
1700005331.68933;/sys/fs/cgroup/custom.slice/pg1;50197521549;81137065949;9121915755;1155371400;16105472;79773696
1700005332.68059;#SYSTEM;50456617934;81386497276;9174039913;1155397934;118616064;1456545792
1700005332.68059;/sys/fs/cgroup/custom.slice/pg1;50192169245;81126564888;9120896535;1155331540;15659008;77557760
1700005333.70800;#SYSTEM;20608564788;34744251632;3933588802;490122257;106987520;1398931456
