TIMESTAMP;CPU;RAM;GPU
1700519500.136335;0.627258;0;0
1700519501.158293;15.9555;0;0
1700519502.134159;96.2578;0;0
1700519503.133189;180.643;0;0
1700519504.132261;264.914;0;0
1700519505.131294;349.203;0;0
1700519506.130352;433.491;0;0
1700519507.129461;517.887;0;0
1700519508.128518;602.188;0;0
1700519509.127546;686.502;0;0
1700519510.126607;770.817;0;0
1700519511.125666;855.129;0;0
1700519512.124730;939.518;0;0
1700519513.123773;1023.83;0;0
1700519514.122855;1108.15;0;0
1700519515.121861;1192.47;0;0
1700519516.120937;1276.88;0;0
1700519517.119983;1361.19;0;0
1700519518.119042;1445.51;0;0
1700519519.118122;1529.92;0;0
1700519520.117169;1614.24;0;0
1700519521.116224;1698.57;0;0
1700519522.115327;1778.77;0;0
1700519523.114884;1837.2;0;0
1700519524.113911;1889.48;0;0
1700519525.113103;1927.03;0;0
1700519526.112106;1963.56;0;0
1700519527.111174;2000.06;0;0
1700519528.110205;2036.55;0;0
1700519529.109303;2072.99;0;0
1700519530.108363;2109.48;0;0
1700519531.107396;2145.93;0;0
1700519532.115105;2164.16;0;0
1700519533.106038;2178.1;0;0
1700519534.105502;2192.31;0;0
1700519535.104389;2206.35;0;0
