FULL;PG1;PG2
36.683904;0;0
236.96171;23.840998;94.58415000000002
241.0203;47.727911999999996;191.93196
241.41486;48.124072;192.49628799999996
238.92245;47.829612;191.318448
238.36824;47.42698;188.8109599999999
238.52277;47.547556;190.19022399999997
238.6215;47.769364;191.077456
238.11899;47.489392;189.95756799999995
241.25078;47.954001000000005;192.613339
242.11406;48.468536;193.531205
243.02243;48.353002000000004;192.84045800000004
243.10842;48.667596;194.670384
243.28517;48.4969;193.98759999999996
243.35085;48.189417;193.78785300000004
249.29864;0;242.8549600000001
246.2914;0;188.49737999999994
84.7857;0;0
31.413382;0;0
30.301352;0;0
30.049896;0;0
