TIMESTAMP;CPU;RAM;GPU
1700486850.829469;0.647888;0;0
1700486851.828800;14.8392;0;0
1700486852.827292;87.9993;0;0
1700486853.826368;163.216;0;0
1700486854.825493;238.429;0;0
1700486855.824662;313.48;0;0
1700486856.823784;388.581;0;0
1700486857.822964;463.735;0;0
1700486858.822048;538.876;0;0
1700486859.821184;614.1;0;0
1700486860.820348;689.406;0;0
1700486861.819489;764.65;0;0
1700486862.818651;839.885;0;0
1700486863.817807;915.264;0;0
1700486864.816971;990.702;0;0
1700486865.816110;1066.13;0;0
1700486866.815340;1141.6;0;0
1700486867.814435;1216.95;0;0
1700486868.813602;1292.34;0;0
1700486869.812738;1367.83;0;0
1700486870.811907;1443.28;0;0
1700486871.811049;1518.64;0;0
1700486872.810874;1578.18;0;0
1700486873.810201;1592.42;0;0
1700486874.809421;1606.45;0;0
1700486875.808767;1620.35;0;0
