timestamp;RAPL;glob;PG1;PG2
1700875900599.0;0.02691650390625;0;0;0
1700875901601.0;14.3585205078125;0;0;0
1700875902602.0;13.99102783203125;0;0;0
1700875903603.0;13.8914794921875;0;0;0
1700875904604.0;14.15679931640625;0;0;0
1700875905606.0;13.80419921875;0;0;0
1700875906607.0;13.714111328125;0;0;0
1700875907608.0;13.95697021484375;0;0;0
1700875908609.0;86.004638671875;0;0;0
1700875909610.0;88.6983642578125;0;0;0
1700875910610.0;88.81951904296875;0;0;0
1700875911611.0;88.80810546875;0;0;0
1700875912611.0;88.82208251953125;0;0;0
1700875913612.0;88.7237548828125;0;0;0
1700875914612.0;88.83331298828125;0;0;0
1700875915613.0;88.85009765625;0;0;0
1700875916613.0;88.7725830078125;0;0;0
1700875917614.0;88.85736083984375;0;0;0
1700875918614.0;88.87200927734375;0;0;0
1700875919615.0;88.77197265625;88.79874654361262;44.376023417552915;44.3772584244373
1700875920615.0;88.85870361328125;88.79733966147161;44.37604143673305;44.374966754348804
1700875921616.0;88.87030029296875;88.79918039002655;44.37639396582126;44.376896654743895
1700875922616.0;88.8770751953125;88.79808999861349;44.37681302726687;44.37577992760602
1700875923617.0;88.80560302734375;88.7975752969041;44.37590837201823;44.3767150768518
1700875924618.0;88.8824462890625;88.82265476143496;44.38887571328909;44.38771647936731
1700875925618.0;88.864990234375;88.8281723267972;44.38824088371215;44.39029091197478
1700875926619.0;88.90582275390625;88.81320901480412;44.38392136281352;44.38368942362311
1700875927620.0;88.82427978515625;88.81149534457062;44.38287255412383;44.382825427037325
1700875928620.0;88.91082763671875;88.85240858610399;44.38373100634649;44.38269051420148
1700875929621.0;88.915283203125;88.81035875013157;44.38234583962768;44.381505868615406
1700875930622.0;88.92437744140625;88.81426290582667;44.383695892046745;44.38340342689231
1700875931622.0;88.88482666015625;88.81483859553035;44.3833438249888;44.38365153714181
1700875932623.0;88.91522216796875;88.81317621065568;44.38292060527084;44.383283761055026
1700875933624.0;88.902099609375;88.81337765584894;44.38333597047438;44.38340111674101
1700875934624.0;88.8629150390625;88.812363961459;44.38332950205074;44.38312343655488
1700875935625.0;88.97406005859375;88.81287542895656;44.38329253962996;44.38346118067478
1700875936625.0;89.0728759765625;88.81171434691375;44.383261121572296;44.38288179472902
1700875937627.0;88.62225341796875;87.99491276607847;43.956656569934914;43.983829031542555
1700875938628.0;14.35009765625;0;0;0
1700875939629.0;14.02606201171875;0;0;0
1700875940630.0;13.9571533203125;0;0;0
1700875941631.0;14.0328369140625;4.758987936143379;0.0;0.0
1700875942633.0;13.8973388671875;4.540516702933189;0.0;0.0
